Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.15,0.18,0.19,0.21,0.22,10,0.00,0.00
1,16,100,0.13,0.15,0.17,0.18,0.19,100,0.00,0.00
1,16,1000,0.12,0.14,0.17,0.19,0.22,1000,0.01,0.01
1,16,5000,0.11,0.17,0.20,0.21,0.25,4998,0.07,0.07
1,16,10000,0.11,0.19,0.20,0.24,0.25,9992,0.15,0.15
1,16,50000,0.12,0.20,0.23,0.33,0.43,49812,0.76,0.76
1,16,100000,0.12,0.24,0.29,0.58,1.42,99221,1.51,1.51
1,16,250000,0.11,0.18,0.20,3.82,27.57,239957,3.66,3.66
1,16,500000,0.12,0.26,4.45,53.17,82.71,478423,7.30,7.29
2,16,10,0.15,0.19,0.19,0.21,0.22,10,0.00,0.00
2,16,100,0.13,0.14,0.14,0.15,0.16,100,0.00,0.00
2,16,1000,0.12,0.13,0.16,0.17,0.18,1000,0.01,0.01
2,16,5000,0.11,0.16,0.19,0.20,0.21,4998,0.07,0.07
2,16,10000,0.11,0.16,0.19,0.20,0.21,9993,0.15,0.15
2,16,50000,0.12,0.21,0.23,0.29,0.56,49811,0.76,0.75
2,16,100000,0.12,0.34,0.46,0.78,1.32,99172,1.51,1.51
2,16,250000,0.11,0.17,0.19,3.25,43.40,218524,3.33,3.33
2,16,500000,0.10,0.16,0.18,4.95,30.11,222702,3.39,3.39
3,16,10,0.16,0.22,0.22,0.23,0.24,10,0.00,0.00
3,16,100,0.12,0.14,0.14,0.15,0.16,100,0.00,0.00
3,16,1000,0.11,0.13,0.16,0.17,0.17,1000,0.01,0.01
3,16,5000,0.11,0.19,0.20,0.24,0.25,4998,0.07,0.07
3,16,10000,0.12,0.18,0.21,0.24,0.25,9993,0.15,0.15
3,16,50000,0.11,0.19,0.23,0.44,0.53,49802,0.75,0.75
3,16,100000,0.12,0.26,0.35,0.86,1.64,99214,1.51,1.51
3,16,250000,0.11,0.61,1.35,35.67,59.39,244154,3.72,3.72
3,16,500000,0.13,3.01,4.31,9.74,33.40,482271,7.35,7.35
1,64,10,0.16,0.19,0.20,0.22,0.23,10,0.00,0.00
1,64,100,0.13,0.14,0.14,0.15,0.16,100,0.00,0.00
1,64,1000,0.11,0.13,0.16,0.17,0.17,1000,0.06,0.06
1,64,5000,0.12,0.18,0.20,0.24,0.25,4998,0.30,0.30
