Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.30,0.45,0.47,0.49,0.50,10,0.00,0.00
1,16,100,0.14,0.25,0.26,0.29,0.32,100,0.00,0.00
1,16,1000,0.08,0.16,0.19,0.22,0.25,1000,0.01,0.01
1,16,5000,0.10,0.27,0.28,0.41,0.42,4998,0.07,0.07
1,16,10000,0.12,0.34,0.39,0.42,0.46,9996,0.15,0.15
1,16,50000,0.09,0.36,0.38,0.43,0.64,49872,0.76,0.76
1,16,100000,0.12,0.65,0.73,0.74,1.02,99483,1.51,1.51
1,16,250000,0.15,0.91,1.00,1.16,5.72,246747,3.76,3.76
1,16,500000,0.43,1.58,2.24,6.61,20.82,487829,7.44,7.44
2,16,10,0.21,0.28,0.28,0.30,0.35,10,0.00,0.00
2,16,100,0.16,0.28,0.45,0.47,0.48,100,0.00,0.00
2,16,1000,0.10,0.22,0.29,0.35,0.35,1000,0.01,0.01
2,16,5000,0.10,0.28,0.31,0.41,0.42,4998,0.07,0.07
2,16,10000,0.09,0.20,0.23,0.28,0.38,9995,0.15,0.15
2,16,50000,0.09,0.36,0.39,0.43,0.49,49879,0.76,0.76
2,16,100000,0.12,0.62,0.64,0.69,0.90,99487,1.51,1.51
2,16,250000,0.11,0.89,0.95,1.13,6.14,246725,3.76,3.76
2,16,500000,0.37,2.05,4.33,45.60,56.85,488448,7.45,7.45
3,16,10,0.14,0.28,0.30,0.35,0.36,10,0.00,0.00
3,16,100,0.15,0.27,0.32,0.35,0.47,100,0.00,0.00
3,16,1000,0.08,0.15,0.19,0.22,0.26,1000,0.01,0.01
3,16,5000,0.09,0.21,0.24,0.32,0.40,4998,0.07,0.07
3,16,10000,0.09,0.22,0.28,0.38,0.41,9995,0.15,0.15
3,16,50000,0.09,0.34,0.36,0.41,0.53,49874,0.76,0.76
3,16,100000,0.12,0.51,0.54,0.62,0.80,99500,1.51,1.51
3,16,250000,0.15,0.86,0.95,1.09,8.55,246717,3.76,3.76
