Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.14,0.15,0.17,0.19,0.21,10,0.00,0.00
1,16,100,0.13,0.14,0.14,0.15,0.17,100,0.00,0.00
1,16,1000,0.12,0.13,0.19,0.38,0.39,1000,0.01,0.01
1,16,5000,0.12,0.25,0.37,0.39,0.39,4998,0.07,0.07
1,16,10000,0.12,0.27,0.40,0.41,0.41,9994,0.15,0.15
1,16,50000,0.12,0.38,0.38,0.41,0.54,49866,0.76,0.76
1,16,100000,0.12,0.41,0.42,0.52,0.64,99468,1.51,1.51
1,16,250000,0.16,0.64,0.68,0.83,5.62,246614,3.76,3.76
1,16,500000,0.20,0.97,1.07,2.33,21.65,486672,7.42,7.42
2,16,10,0.15,0.17,0.28,0.28,0.29,10,0.00,0.00
2,16,100,0.12,0.13,0.13,0.14,0.16,100,0.00,0.00
2,16,1000,0.12,0.13,0.18,0.19,0.26,1000,0.01,0.01
2,16,5000,0.12,0.25,0.38,0.39,0.39,4998,0.07,0.07
2,16,10000,0.13,0.25,0.26,0.27,0.28,9994,0.15,0.15
2,16,50000,0.12,0.36,0.38,0.39,0.45,49867,0.76,0.76
2,16,100000,0.14,0.46,0.47,0.48,0.73,99446,1.51,1.51
2,16,250000,0.16,0.64,0.68,0.84,5.15,246606,3.76,3.76
2,16,500000,0.16,0.98,1.10,2.45,21.68,486500,7.42,7.42
3,16,10,0.15,0.20,0.22,0.29,0.29,10,0.00,0.00
3,16,100,0.14,0.28,0.28,0.28,0.29,100,0.00,0.00
3,16,1000,0.11,0.25,0.38,0.38,0.39,1000,0.01,0.01
3,16,5000,0.14,0.28,0.29,0.41,0.42,4998,0.07,0.07
3,16,10000,0.12,0.22,0.24,0.38,0.38,9994,0.15,0.15
3,16,50000,0.12,0.34,0.39,0.41,0.42,49868,0.76,0.76
3,16,100000,0.13,0.42,0.44,0.63,0.69,99472,1.51,1.51
3,16,250000,0.14,0.67,0.71,0.90,5.21,246694,3.76,3.76
3,16,500000,0.15,0.98,1.06,2.57,22.06,486576,7.42,7.42
1,64,10,0.14,0.16,0.17,0.18,0.21,10,0.00,0.00
1,64,100,0.13,0.13,0.14,0.15,0.16,100,0.00,0.00
1,64,1000,0.11,0.18,0.25,0.38,0.38,1000,0.06,0.06
1,64,5000,0.12,0.28,0.39,0.41,0.41,4998,0.30,0.30
1,64,10000,0.11,0.18,0.19,0.22,0.24,9994,0.60,0.60
1,64,50000,0.12,0.30,0.37,0.43,0.48,49871,3.04,3.04
1,64,100000,0.12,0.41,0.44,0.65,0.74,99468,6.07,6.07
1,64,250000,0.18,0.63,0.67,0.87,5.22,246676,15.05,15.05
