Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,817769,817597,12.47,12.47
1,64,764022,763893,46.63,46.62
1,256,623292,623200,152.17,152.14
1,512,500581,500541,244.42,244.40
1,1024,357275,357247,348.90,348.87
1,4096,140305,140292,548.06,548.01
1,16384,37572,37569,587.06,587.01
2,16,807925,807775,12.32,12.32
2,64,759255,759109,46.34,46.33
2,256,615543,615465,150.27,150.26
2,512,495584,495528,241.98,241.95
2,1024,353474,353444,345.18,345.16
2,4096,138053,138046,539.26,539.24
2,16384,37581,37579,587.20,587.17
3,16,808858,808677,12.34,12.33
3,64,761227,761073,46.46,46.45
3,256,614930,614879,150.12,150.11
3,512,491990,491943,240.22,240.20
3,1024,356697,356664,348.33,348.30
3,4096,32403,32388,126.57,126.51
3,16384,3936,3943,61.50,61.60
