Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,569829,569575,8.69,8.69
1,64,531882,531668,32.46,32.45
1,256,428815,428492,104.69,104.61
1,512,340590,340507,166.30,166.26
1,1024,238326,238277,232.74,232.69
1,4096,92538,92511,361.47,361.37
1,16384,26008,26003,406.37,406.29
2,16,569632,569308,8.69,8.68
2,64,565990,565462,34.54,34.51
2,256,440344,440333,107.50,107.50
2,512,339678,339608,165.85,165.82
2,1024,245691,245612,239.93,239.85
2,4096,90940,90908,355.23,355.10
2,16384,24719,24716,386.23,386.18
3,16,560856,560386,8.55,8.55
3,64,535455,535227,32.68,32.66
3,256,174720,170331,42.65,41.58
3,512,14212,14240,6.93,6.95
3,1024,53214,13715,51.96,13.39
3,4096,1910,1941,7.46,7.58
3,16384,491,489,7.67,7.64
