Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,826206,826014,12.60,12.60
1,64,783435,783225,47.81,47.80
1,256,620301,620220,151.44,151.42
1,512,519159,519102,253.49,253.46
1,1024,393665,393638,384.43,384.41
1,4096,145247,145215,567.37,567.24
1,16384,37748,37724,589.81,589.43
1,65536,8359,8357,522.43,522.31
2,16,826265,825944,12.60,12.60
2,64,775237,775122,47.31,47.30
2,256,646784,646738,157.90,157.89
2,512,528057,527995,257.84,257.81
2,1024,338789,338747,330.84,330.80
2,4096,144128,144079,563.00,562.80
2,16384,37747,37724,589.79,589.43
2,65536,9461,9459,591.31,591.18
3,16,830884,830631,12.67,12.67
3,64,765758,765555,46.73,46.72
3,256,639780,639718,156.19,156.18
3,512,508732,508683,248.40,248.38
3,1024,376131,376102,367.31,367.28
3,4096,142973,142961,558.48,558.44
3,16384,37705,37701,589.14,589.07
3,65536,9461,9459,591.31,591.18
