Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,1026510,1026080,15.66,15.65
1,64,966340,966107,58.98,58.96
1,256,807093,806880,197.04,196.99
1,512,670717,670568,327.49,327.42
1,1024,399190,399128,389.83,389.77
1,4096,100103,100086,391.02,390.96
1,16384,25807,25151,403.23,392.98
1,65536,6472,6295,404.50,393.43
2,16,1012469,1012047,15.44,15.44
2,64,959396,958876,58.55,58.52
2,256,827507,827280,202.02,201.97
2,512,688484,688265,336.17,336.06
2,1024,398536,398458,389.19,389.11
2,4096,100100,100087,391.01,390.96
2,16384,25474,25151,398.03,392.98
2,65536,6483,6295,405.18,393.43
3,16,999979,999621,15.25,15.25
3,64,957913,957719,58.46,58.45
3,256,799381,799138,195.16,195.10
3,512,668379,668182,326.35,326.26
3,1024,398855,398714,389.50,389.36
3,4096,100102,100080,391.02,390.93
3,16384,25156,25152,393.06,393.00
3,65536,6518,6297,407.37,393.56
