Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,1014471,1014165,15.47,15.47
1,64,967731,967438,59.06,59.04
1,256,826649,826336,201.81,201.74
1,512,688552,688041,336.20,335.95
1,1024,533442,533274,520.93,520.77
1,4096,225746,225669,881.82,881.51
1,16384,66856,66852,1044.62,1044.56
1,65536,18075,18075,1129.68,1129.68
2,16,1014841,1014212,15.48,15.47
2,64,966947,966450,59.01,58.98
2,256,817046,816610,199.47,199.36
2,512,668077,667942,326.20,326.14
2,1024,517167,517032,505.04,504.91
2,4096,223379,223367,872.57,872.52
2,16384,66659,66637,1041.54,1041.20
2,65536,5872,5525,367.00,345.31
3,16,1009957,1009484,15.41,15.40
3,64,971364,970857,59.28,59.25
3,256,693431,609443,169.29,148.78
3,512,628948,601086,307.10,293.49
3,1024,142965,114618,139.61,111.93
3,4096,38186,31564,149.16,123.29
3,16384,9188,7580,143.56,118.43
3,65536,2306,1910,144.12,119.37
