Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.25,0.42,0.45,0.50,0.53,10,0.00,0.00
1,16,100,0.17,0.34,0.37,0.42,0.46,100,0.00,0.00
1,16,1000,0.11,0.31,0.34,0.38,0.42,1000,0.01,0.01
1,16,5000,0.12,0.31,0.34,0.42,0.44,4998,0.07,0.07
1,16,10000,0.12,0.34,0.39,0.54,0.60,9993,0.15,0.15
1,16,50000,0.12,0.34,0.39,0.46,0.56,49817,0.76,0.76
1,16,100000,0.12,0.37,0.50,1.10,1.69,99254,1.51,1.51
1,16,250000,0.11,0.18,0.21,8.65,57.69,230597,3.51,3.51
1,16,500000,0.11,0.18,0.21,22.42,59.95,268914,4.10,4.10
2,16,10,0.17,0.42,0.45,0.49,0.52,10,0.00,0.00
2,16,100,0.17,0.31,0.35,0.52,0.59,100,0.00,0.00
2,16,1000,0.12,0.28,0.31,0.35,0.39,1000,0.01,0.01
2,16,5000,0.12,0.31,0.33,0.38,0.43,4998,0.07,0.07
2,16,10000,0.11,0.31,0.34,0.38,0.43,9992,0.15,0.15
2,16,50000,0.12,0.35,0.38,0.44,0.55,49814,0.76,0.76
2,16,100000,0.12,0.36,0.45,0.92,1.76,99272,1.51,1.51
2,16,250000,0.12,0.61,1.41,42.71,74.16,244926,3.73,3.73
2,16,500000,0.11,1.08,8.72,54.31,82.31,498773,7.61,7.60
3,16,10,0.18,0.43,0.45,0.49,0.54,10,0.00,0.00
3,16,100,0.17,0.35,0.39,0.47,0.52,100,0.00,0.00
3,16,1000,0.12,0.32,0.35,0.37,0.41,1000,0.01,0.01
3,16,5000,0.12,0.32,0.42,0.50,0.55,4998,0.07,0.07
3,16,10000,0.12,0.31,0.34,0.38,0.43,9992,0.15,0.15
3,16,50000,0.14,0.36,0.39,0.44,0.52,49818,0.76,0.76
3,16,100000,0.14,0.28,0.36,0.51,1.14,99250,1.51,1.51
3,16,250000,0.11,0.24,0.77,25.34,69.28,243303,3.71,3.71
3,16,500000,0.12,0.17,0.19,2.46,16.34,212992,3.25,3.24
1,64,10,0.17,0.42,0.44,0.47,0.51,10,0.00,0.00
1,64,100,0.18,0.33,0.36,0.41,0.45,100,0.00,0.00
1,64,1000,0.12,0.32,0.34,0.39,0.42,1000,0.06,0.06
1,64,5000,0.12,0.33,0.35,0.40,0.44,4998,0.30,0.30
1,64,10000,0.13,0.34,0.41,0.52,0.60,9993,0.60,0.60
1,64,50000,0.13,0.33,0.39,0.46,0.57,49808,3.04,3.03
1,64,100000,0.12,0.38,0.52,0.80,1.98,99185,6.05,6.05
1,64,250000,0.12,0.58,0.95,19.76,61.56,244941,14.95,14.95
1,64,500000,0.12,0.17,0.19,2.36,21.40,222757,13.59,13.59
2,64,10,0.18,0.42,0.44,0.48,0.53,10,0.00,0.00
2,64,100,0.20,0.33,0.36,0.40,0.44,100,0.00,0.00
2,64,1000,0.11,0.29,0.32,0.38,0.44,1000,0.06,0.06
2,64,5000,0.12,0.31,0.34,0.38,0.42,4998,0.30,0.30
2,64,10000,0.11,0.31,0.33,0.38,0.43,9992,0.60,0.60
2,64,50000,0.12,0.27,0.35,0.44,0.59,49818,3.04,3.04
2,64,100000,0.12,0.29,0.39,0.90,1.94,99217,6.05,6.05
2,64,250000,0.14,0.56,0.72,0.91,11.40,245151,14.96,14.96
