Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.13,0.15,0.17,1677.20,2477.19,10,0.00,0.00
1,16,100,0.11,0.13,0.13,546.41,1346.36,100,0.00,0.00
1,16,1000,0.10,0.13,0.15,0.22,213.53,1000,0.01,0.01
1,16,5000,0.11,0.28,0.41,0.41,0.41,4999,0.07,0.07
1,16,10000,0.10,0.23,0.35,0.37,0.37,9994,0.15,0.15
1,16,50000,0.11,0.27,0.33,0.34,0.41,49863,0.76,0.76
1,16,100000,0.13,0.53,0.60,0.61,0.81,99477,1.51,1.51
1,16,250000,0.13,0.60,0.65,0.84,5.02,246645,3.76,3.76
1,16,500000,0.17,1.09,1.15,1.96,21.87,486607,7.42,7.42
2,16,10,0.17,0.27,0.38,0.40,0.41,10,0.00,0.00
2,16,100,0.11,0.15,0.15,0.17,0.18,100,0.00,0.00
2,16,1000,0.14,0.21,0.22,0.22,0.23,1000,0.01,0.01
2,16,5000,0.11,0.23,0.36,0.37,0.38,4998,0.07,0.07
2,16,10000,0.11,0.20,0.21,0.40,0.41,9994,0.15,0.15
2,16,50000,0.14,0.40,0.41,0.46,0.52,49865,0.76,0.76
2,16,100000,0.12,0.60,0.61,0.63,0.81,99462,1.51,1.51
2,16,250000,0.16,0.65,0.72,0.90,4.83,246709,3.76,3.76
2,16,500000,0.17,1.10,1.15,2.38,21.87,486637,7.42,7.42
3,16,10,0.17,0.27,0.38,0.39,0.40,10,0.00,0.00
3,16,100,0.11,0.12,0.18,0.18,0.19,100,0.00,0.00
3,16,1000,0.14,0.34,0.35,0.35,0.35,1000,0.01,0.01
3,16,5000,0.10,0.28,0.40,0.41,0.41,4998,0.07,0.07
3,16,10000,0.10,0.23,0.36,0.37,0.38,9994,0.15,0.15
3,16,50000,0.11,0.27,0.28,0.34,0.41,49862,0.76,0.76
3,16,100000,0.12,0.41,0.43,0.67,0.71,99477,1.51,1.51
3,16,250000,0.16,0.63,0.67,0.86,4.99,246669,3.76,3.76
3,16,500000,0.20,1.11,1.17,2.52,22.00,486737,7.42,7.42
1,64,10,0.13,0.19,0.20,0.20,0.22,10,0.00,0.00
1,64,100,0.11,0.12,0.12,0.13,0.14,100,0.00,0.00
1,64,1000,0.15,0.22,0.22,0.22,0.23,1000,0.06,0.06
1,64,5000,0.10,0.23,0.35,0.37,0.37,4999,0.30,0.30
1,64,10000,0.10,0.28,0.40,0.41,0.42,9994,0.60,0.60
1,64,50000,0.14,0.40,0.41,0.47,0.60,49866,3.04,3.04
1,64,100000,0.12,0.41,0.59,0.61,0.82,99478,6.07,6.07
1,64,250000,0.17,0.64,0.68,0.88,4.83,246669,15.05,15.05
1,64,500000,0.24,1.08,1.15,2.51,21.86,486620,29.70,29.69
2,64,10,0.12,0.14,0.14,0.16,0.17,10,0.00,0.00
2,64,100,0.11,0.12,0.12,0.13,0.14,100,0.00,0.00
2,64,1000,0.12,0.34,0.35,0.35,0.36,1000,0.06,0.06
2,64,5000,0.10,0.28,0.41,0.41,0.41,4998,0.30,0.30
2,64,10000,0.11,0.24,0.36,0.37,0.38,9995,0.61,0.60
2,64,50000,0.11,0.40,0.41,0.47,0.55,49862,3.04,3.04
2,64,100000,0.13,0.47,0.59,0.62,0.82,99478,6.07,6.07
2,64,250000,0.15,0.61,0.66,0.85,4.65,246690,15.05,15.05
2,64,500000,0.16,1.03,1.14,2.59,22.12,486744,29.70,29.70
3,64,10,0.15,0.28,0.28,0.29,0.29,10,0.00,0.00
3,64,100,0.11,0.12,0.13,0.14,0.15,100,0.00,0.00
3,64,1000,0.11,0.12,0.12,0.13,0.14,1000,0.06,0.06
3,64,5000,0.11,0.28,0.40,0.41,0.41,4999,0.30,0.30
3,64,10000,0.10,0.24,0.36,0.37,0.40,9995,0.61,0.60
3,64,50000,0.11,0.29,0.41,0.46,0.50,49869,3.04,3.04
3,64,100000,0.13,0.41,0.57,0.61,0.79,99491,6.07,6.07
3,64,250000,0.25,0.67,0.79,0.87,5.22,246752,15.06,15.05
3,64,500000,0.24,1.05,1.16,2.52,21.48,486764,29.70,29.70
1,256,10,0.13,0.18,0.19,0.22,0.24,10,0.00,0.00
1,256,100,0.13,0.28,0.28,0.28,0.29,100,0.02,0.02
1,256,1000,0.11,0.12,0.13,0.16,0.17,1000,0.24,0.24
1,256,5000,0.11,0.28,0.41,0.41,0.42,4998,1.22,1.22
1,256,10000,0.11,0.23,0.40,0.41,0.42,9994,2.43,2.43
1,256,50000,0.14,0.34,0.40,0.48,0.55,49869,12.17,12.17
1,256,100000,0.14,0.42,0.46,0.66,1.34,99476,24.28,24.28
1,256,250000,0.23,0.80,0.90,1.00,6.11,246695,60.22,60.22
2,256,10,0.15,0.17,0.19,0.29,0.29,10,0.00,0.00
2,256,100,0.14,0.28,0.28,0.28,0.29,100,0.02,0.02
2,256,1000,0.11,0.34,0.35,0.36,579.10,1000,0.24,0.24
2,256,5000,0.11,0.23,0.24,0.37,0.38,4998,1.22,1.22
2,256,10000,0.11,0.28,0.41,0.41,0.43,9994,2.43,2.43
2,256,50000,0.11,0.37,0.38,0.42,0.59,49863,12.17,12.17
2,256,100000,0.15,0.43,0.51,0.59,1.37,99484,24.28,24.28
2,256,250000,0.16,0.69,0.74,0.94,5.69,246619,60.20,60.20
3,256,10,0.12,0.37,0.38,0.39,0.40,10,0.00,0.00
3,256,100,0.11,0.17,0.23,0.24,0.37,100,0.02,0.02
3,256,1000,0.10,0.24,0.37,0.38,0.38,1000,0.24,0.24
3,256,5000,0.11,0.23,0.25,0.37,0.38,4998,1.22,1.22
3,256,10000,0.11,0.23,0.36,0.37,0.39,9995,2.44,2.43
3,256,50000,0.12,0.41,0.46,0.48,0.64,49867,12.17,12.17
