Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.20,0.25,0.26,0.28,0.30,10,0.00,0.00
1,16,100,0.12,0.25,0.26,0.28,0.30,100,0.00,0.00
1,16,1000,0.09,0.16,0.18,0.23,0.27,1000,0.01,0.01
1,16,5000,0.11,0.28,0.35,0.41,0.50,4998,0.07,0.07
1,16,10000,0.09,0.21,0.24,0.39,0.42,9995,0.15,0.15
1,16,50000,0.10,0.33,0.35,0.41,0.53,49876,0.76,0.76
1,16,100000,0.12,0.72,0.73,0.77,1.86,99489,1.51,1.51
1,16,250000,0.16,0.89,0.94,1.16,5.70,246757,3.76,3.76
1,16,500000,0.34,2.32,18.63,67.92,75.48,488845,7.45,7.45
2,16,10,0.15,0.26,0.29,0.32,0.34,10,0.00,0.00
2,16,100,0.15,0.28,0.28,0.29,0.32,100,0.00,0.00
2,16,1000,0.09,0.20,0.22,0.24,0.34,1000,0.01,0.01
2,16,5000,0.10,0.21,0.22,0.27,0.39,4998,0.07,0.07
2,16,10000,0.09,0.20,0.22,0.25,0.30,9994,0.15,0.15
2,16,50000,0.10,0.33,0.35,0.43,0.52,49880,0.76,0.76
2,16,100000,0.13,0.55,0.72,0.74,2.40,99499,1.51,1.51
2,16,250000,0.14,0.83,0.92,1.07,5.59,246815,3.76,3.76
2,16,500000,0.24,1.71,10.80,29.89,33.51,488412,7.45,7.45
3,16,10,0.20,0.27,0.31,0.33,0.35,10,0.00,0.00
3,16,100,0.16,0.27,0.29,0.31,0.33,100,0.00,0.00
3,16,1000,0.09,0.19,0.21,0.27,0.31,1000,0.01,0.01
3,16,5000,0.09,0.20,0.28,0.41,0.42,4999,0.07,0.07
3,16,10000,0.10,0.25,0.40,0.41,0.42,9995,0.15,0.15
3,16,50000,0.10,0.40,0.41,0.66,0.73,49872,0.76,0.76
3,16,100000,0.13,0.61,0.66,0.74,1.32,99498,1.51,1.51
3,16,250000,0.21,0.86,0.93,1.10,5.71,246807,3.76,3.76
3,16,500000,0.29,1.52,2.16,6.37,20.10,487888,7.44,7.44
1,64,10,0.37,0.46,0.49,0.50,0.53,10,0.00,0.00
1,64,100,0.13,0.24,0.26,0.28,0.35,100,0.00,0.00
1,64,1000,0.21,0.34,0.34,0.35,0.35,1000,0.06,0.06
1,64,5000,0.14,0.27,0.28,0.28,0.41,4998,0.30,0.30
1,64,10000,0.09,0.18,0.22,0.27,0.35,9995,0.61,0.61
1,64,50000,0.09,0.34,0.40,0.43,0.66,49880,3.04,3.04
1,64,100000,0.13,0.48,0.55,0.74,1.91,99503,6.07,6.07
1,64,250000,0.11,0.96,1.04,1.29,6.51,246846,15.06,15.06
1,64,500000,0.25,1.72,4.95,67.02,80.30,488300,29.80,29.70
2,64,10,0.19,0.27,0.28,0.31,0.33,10,0.00,0.00
2,64,100,0.13,0.26,0.27,0.29,0.31,100,0.00,0.00
2,64,1000,0.09,0.21,0.25,0.39,0.44,1000,0.06,0.06
2,64,5000,0.09,0.38,0.40,0.60,0.65,4998,0.30,0.30
2,64,10000,0.10,0.38,0.41,0.61,0.64,9995,0.61,0.61
2,64,50000,0.10,0.38,0.50,0.64,0.70,49875,3.04,3.04
2,64,100000,0.12,0.48,0.62,0.74,1.49,99488,6.07,6.07
2,64,250000,0.11,0.96,1.05,1.19,5.57,246850,15.06,15.06
2,64,500000,0.40,2.28,20.62,53.47,58.72,486151,29.67,29.60
3,64,10,0.26,0.45,0.46,0.47,0.51,10,0.00,0.00
3,64,100,0.11,0.23,0.25,0.27,0.28,100,0.00,0.00
3,64,1000,0.09,0.17,0.20,0.24,0.31,1000,0.06,0.06
3,64,5000,0.09,0.19,0.21,0.26,0.31,4999,0.30,0.30
3,64,10000,0.09,0.21,0.24,0.29,0.35,9995,0.61,0.60
3,64,50000,0.09,0.33,0.37,0.45,0.57,49877,3.04,3.04
3,64,100000,0.11,0.53,0.63,0.73,1.44,99504,6.07,6.07
3,64,250000,0.23,0.91,1.09,1.21,5.43,246858,15.06,15.06
3,64,500000,0.42,12.20,50.55,61.37,66.56,489298,29.86,29.85
1,256,10,0.20,0.25,0.26,0.29,0.31,10,0.00,0.00
1,256,100,0.13,0.24,0.26,0.28,0.34,100,0.02,0.02
1,256,1000,0.09,0.18,0.21,0.25,0.29,1000,0.24,0.24
1,256,5000,0.09,0.22,0.22,0.28,0.36,4999,1.22,1.22
1,256,10000,0.10,0.23,0.25,0.31,0.40,9995,2.44,2.43
1,256,50000,0.10,0.37,0.42,0.51,0.64,49882,12.17,12.17
1,256,100000,0.14,0.71,0.77,0.91,2.10,99479,24.28,24.28
1,256,250000,0.17,1.01,1.14,2.14,11.05,246817,60.25,60.25
2,256,10,0.20,0.29,0.32,0.54,0.55,10,0.00,0.00
2,256,100,0.13,0.23,0.25,0.27,0.30,100,0.02,0.02
2,256,1000,0.09,0.21,0.34,0.35,0.35,1000,0.24,0.24
2,256,5000,0.09,0.20,0.22,0.28,0.38,4998,1.22,1.22
2,256,10000,0.10,0.21,0.25,0.34,0.42,9994,2.43,2.43
2,256,50000,0.09,0.38,0.43,0.51,0.66,49881,12.17,12.17
2,256,100000,0.14,0.69,0.78,1.02,3.51,99506,24.29,24.29
2,256,250000,0.16,0.91,1.07,1.52,5.61,246819,60.25,60.25
3,256,10,0.16,0.28,0.29,0.30,0.33,10,0.00,0.00
3,256,100,0.14,0.25,0.26,0.28,0.31,100,0.02,0.02
3,256,1000,0.09,0.21,0.23,0.35,0.36,1000,0.24,0.24
3,256,5000,0.10,0.28,0.41,0.41,0.43,4999,1.22,1.22
3,256,10000,0.09,0.22,0.25,0.37,0.42,9994,2.43,2.43
3,256,50000,0.14,0.48,0.65,0.73,0.90,49875,12.17,12.17
3,256,100000,0.15,0.66,0.73,0.82,2.13,99493,24.29,24.29
3,256,250000,0.29,1.09,1.22,1.56,5.95,246807,60.25,60.25
