Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.26,0.31,0.33,0.35,0.38,10,0.00,0.00
1,16,100,0.17,0.30,0.32,0.35,0.38,100,0.00,0.00
1,16,1000,0.14,0.18,0.20,0.24,0.29,1000,0.01,0.01
1,16,5000,0.13,0.21,0.23,0.28,0.33,4998,0.07,0.07
1,16,10000,0.13,0.24,0.28,0.45,0.51,9994,0.15,0.15
1,16,50000,0.15,0.38,0.41,0.46,0.55,49874,0.76,0.76
1,16,100000,0.14,0.53,0.58,0.68,0.93,99501,1.51,1.51
1,16,250000,0.21,0.89,0.98,1.12,5.40,246764,3.76,3.76
1,16,500000,0.22,1.51,2.15,5.61,20.15,487740,7.44,7.44
2,16,10,0.26,0.45,0.52,0.53,0.56,10,0.00,0.00
2,16,100,0.17,0.28,0.29,0.32,0.34,100,0.00,0.00
2,16,1000,0.14,0.19,0.22,0.27,0.34,1000,0.01,0.01
2,16,5000,0.16,0.23,0.27,0.32,0.38,4998,0.07,0.07
2,16,10000,0.14,0.26,0.29,0.33,0.42,9994,0.15,0.15
2,16,50000,0.14,0.37,0.40,0.46,0.58,49873,0.76,0.76
2,16,100000,0.14,0.55,0.71,0.74,1.14,99487,1.51,1.51
2,16,250000,0.19,0.85,0.91,1.07,5.62,246742,3.76,3.76
2,16,500000,0.22,2.42,87.46,98.19,104.35,470314,7.17,7.13
3,16,10,0.28,0.33,0.34,0.36,0.38,10,0.00,0.00
3,16,100,0.16,0.31,0.45,0.50,0.53,100,0.00,0.00
3,16,1000,0.16,0.22,0.25,0.31,0.41,1000,0.01,0.01
3,16,5000,0.15,0.25,0.27,0.31,0.38,4998,0.07,0.07
3,16,10000,0.16,0.26,0.29,0.34,0.41,9994,0.15,0.15
3,16,50000,0.14,0.39,0.44,0.52,0.61,49876,0.76,0.76
3,16,100000,0.15,0.55,0.58,0.71,0.93,99491,1.51,1.51
3,16,250000,0.23,0.84,0.91,1.08,5.66,246751,3.76,3.76
3,16,500000,0.21,1.48,2.10,5.50,19.91,487651,7.44,7.44
1,64,10,0.23,0.29,0.30,0.34,0.37,10,0.00,0.00
1,64,100,0.20,0.30,0.32,0.35,0.38,100,0.00,0.00
1,64,1000,0.15,0.23,0.27,0.45,0.48,1000,0.06,0.06
1,64,5000,0.16,0.24,0.28,0.31,0.36,4998,0.30,0.30
1,64,10000,0.15,0.41,0.41,0.42,0.43,9994,0.60,0.60
1,64,50000,0.17,0.41,0.44,0.66,0.68,49874,3.04,3.04
1,64,100000,0.13,0.66,0.72,0.84,1.59,99499,6.07,6.07
1,64,250000,0.29,0.94,1.06,1.24,5.42,246824,15.06,15.06
1,64,500000,0.48,14.48,18.35,24.05,30.16,488707,29.82,29.82
2,64,10,0.26,0.39,0.40,0.42,0.43,10,0.00,0.00
2,64,100,0.17,0.30,0.36,0.40,0.42,100,0.00,0.00
2,64,1000,0.14,0.20,0.22,0.28,0.36,1000,0.06,0.06
2,64,5000,0.16,0.28,0.28,0.41,0.41,4998,0.30,0.30
2,64,10000,0.15,0.22,0.24,0.28,0.35,9994,0.60,0.60
2,64,50000,0.14,0.38,0.41,0.48,0.61,49870,3.04,3.04
2,64,100000,0.16,0.51,0.56,0.64,1.22,99498,6.07,6.07
2,64,250000,0.26,0.94,1.06,1.22,5.67,246799,15.06,15.06
2,64,500000,0.41,1.94,2.51,8.54,20.12,488251,29.80,29.79
3,64,10,0.21,0.33,0.35,0.37,0.39,10,0.00,0.00
3,64,100,0.17,0.28,0.30,0.35,0.37,100,0.00,0.00
3,64,1000,0.14,0.20,0.24,0.40,0.43,1000,0.06,0.06
3,64,5000,0.13,0.21,0.23,0.28,0.32,4998,0.30,0.30
3,64,10000,0.15,0.23,0.26,0.30,0.35,9994,0.60,0.60
3,64,50000,0.14,0.41,0.44,0.66,0.76,49874,3.04,3.04
3,64,100000,0.16,0.59,0.69,0.79,1.27,99505,6.07,6.07
3,64,250000,0.17,0.95,1.03,1.19,5.35,246825,15.06,15.06
3,64,500000,0.40,2.15,2.41,6.50,19.63,488027,29.78,29.78
1,256,10,0.26,0.30,0.31,0.35,0.42,10,0.00,0.00
1,256,100,0.15,0.27,0.28,0.31,0.33,100,0.02,0.02
1,256,1000,0.14,0.20,0.23,0.32,0.43,1000,0.24,0.24
1,256,5000,0.14,0.21,0.24,0.29,0.36,4998,1.22,1.22
1,256,10000,0.16,0.28,0.33,0.41,0.44,9993,2.43,2.43
