Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.14,0.20,0.20,0.22,0.24,10,0.00,0.00
1,16,100,0.10,0.12,0.12,0.14,0.15,100,0.00,0.00
1,16,1000,0.11,0.12,0.12,0.14,0.17,1000,0.01,0.01
1,16,5000,0.09,0.15,0.16,0.18,0.19,4998,0.07,0.07
1,16,10000,0.08,0.16,0.18,0.21,0.24,9993,0.15,0.15
1,16,50000,0.11,0.20,0.23,0.40,0.48,49810,0.76,0.75
1,16,100000,0.10,0.29,0.43,1.18,2.46,99204,1.51,1.51
1,16,250000,0.09,0.61,1.05,19.72,63.59,245095,3.73,3.73
1,16,500000,0.08,0.17,0.26,4.97,31.02,261285,3.98,3.98
2,16,10,0.12,0.19,0.19,0.23,0.26,10,0.00,0.00
2,16,100,0.10,0.12,0.13,0.14,0.15,100,0.00,0.00
2,16,1000,0.09,0.12,0.16,0.17,0.18,1000,0.01,0.01
2,16,5000,0.09,0.14,0.16,0.19,0.22,4998,0.07,0.07
2,16,10000,0.09,0.17,0.19,0.22,0.24,9993,0.15,0.15
2,16,50000,0.09,0.19,0.21,0.36,0.50,49802,0.75,0.75
2,16,100000,0.10,0.29,0.41,0.99,2.57,99173,1.51,1.51
2,16,250000,0.09,0.17,0.20,12.12,59.83,225981,3.44,3.44
2,16,500000,0.08,0.29,4.67,41.76,71.24,476254,7.26,7.25
3,16,10,0.14,0.16,0.17,0.19,0.21,10,0.00,0.00
3,16,100,0.10,0.12,0.12,0.14,0.15,100,0.00,0.00
3,16,1000,0.09,0.12,0.15,0.17,0.18,1000,0.01,0.01
3,16,5000,0.09,0.23,0.37,0.39,0.40,4998,0.07,0.07
3,16,10000,0.09,0.16,0.18,0.35,0.38,9993,0.15,0.15
3,16,50000,0.09,0.36,0.42,0.48,0.55,49804,0.75,0.75
3,16,100000,0.10,0.27,0.36,1.10,2.56,99238,1.51,1.51
3,16,250000,0.09,0.19,0.70,44.83,85.00,244932,3.73,3.73
3,16,500000,0.09,0.26,0.83,40.17,68.49,459002,7.00,7.00
1,64,10,0.15,0.19,0.21,0.22,0.28,10,0.00,0.00
