Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.28,0.50,0.52,0.53,0.56,10,0.00,0.00
1,16,100,0.18,0.28,0.30,0.31,0.33,100,0.00,0.00
1,16,1000,0.14,0.22,0.25,0.28,0.31,1000,0.01,0.01
1,16,5000,0.14,0.40,0.41,0.41,0.42,4998,0.07,0.07
1,16,10000,0.14,0.25,0.28,0.33,0.41,9994,0.15,0.15
1,16,50000,0.14,0.39,0.42,0.49,0.58,49873,0.76,0.76
1,16,100000,0.15,0.65,0.73,0.74,1.24,99483,1.51,1.51
1,16,250000,0.23,0.94,1.06,1.19,6.30,246779,3.76,3.76
1,16,500000,0.39,21.70,46.60,61.62,66.26,488927,7.46,7.45
2,16,10,0.28,0.40,0.54,0.55,0.55,10,0.00,0.00
2,16,100,0.20,0.30,0.32,0.35,0.40,100,0.00,0.00
2,16,1000,0.15,0.27,0.34,0.35,0.40,1000,0.01,0.01
2,16,5000,0.21,0.41,0.41,0.42,0.42,4998,0.07,0.07
2,16,10000,0.14,0.28,0.31,0.43,0.48,9994,0.15,0.15
2,16,50000,0.15,0.40,0.43,0.56,0.62,49876,0.76,0.76
2,16,100000,0.16,0.62,0.72,0.74,1.16,99489,1.51,1.51
2,16,250000,0.29,0.92,1.01,1.14,6.50,246773,3.76,3.76
2,16,500000,0.25,47.55,58.79,65.39,69.63,468410,7.14,7.13
3,16,10,0.22,0.32,0.33,0.37,0.43,10,0.00,0.00
3,16,100,0.18,0.29,0.30,0.32,0.38,100,0.00,0.00
3,16,1000,0.14,0.23,0.34,0.35,0.35,1000,0.01,0.01
3,16,5000,0.14,0.25,0.28,0.40,0.49,4998,0.07,0.07
3,16,10000,0.14,0.28,0.30,0.34,0.38,9994,0.15,0.15
3,16,50000,0.16,0.43,0.46,0.64,0.67,49874,0.76,0.76
3,16,100000,0.16,0.64,0.73,0.74,1.72,99482,1.51,1.51
3,16,250000,0.22,1.17,1.22,1.34,5.90,246736,3.76,3.76
3,16,500000,0.30,1.67,2.28,6.35,20.19,487834,7.44,7.44
1,64,10,0.28,0.43,0.54,0.55,0.58,10,0.00,0.00
1,64,100,0.19,0.34,0.48,0.52,0.54,100,0.00,0.00
1,64,1000,0.21,0.34,0.34,0.35,0.35,1000,0.06,0.06
1,64,5000,0.14,0.29,0.36,0.47,0.52,4998,0.30,0.30
1,64,10000,0.15,0.28,0.30,0.35,0.45,9994,0.60,0.60
1,64,50000,0.15,0.42,0.47,0.67,0.70,49874,3.04,3.04
1,64,100000,0.15,0.63,0.72,0.79,1.19,99501,6.07,6.07
1,64,250000,0.19,0.95,1.03,1.18,6.19,246801,15.06,15.06
1,64,500000,0.49,2.33,3.69,7.59,19.72,488315,29.80,29.79
2,64,10,0.21,0.32,0.34,0.35,0.38,10,0.00,0.00
2,64,100,0.20,0.30,0.32,0.35,0.38,100,0.00,0.00
2,64,1000,0.13,0.23,0.27,0.35,0.36,1000,0.06,0.06
2,64,5000,0.14,0.24,0.26,0.31,0.38,4998,0.30,0.30
2,64,10000,0.16,0.27,0.30,0.34,0.40,9994,0.60,0.60
2,64,50000,0.14,0.44,0.62,0.67,0.70,49872,3.04,3.04
2,64,100000,0.14,0.70,0.74,0.81,1.54,99497,6.07,6.07
2,64,250000,0.23,0.94,1.06,1.23,5.43,246790,15.06,15.06
2,64,500000,0.28,1.55,2.23,6.21,20.66,488016,29.78,29.78
3,64,10,0.21,0.33,0.34,0.37,0.42,10,0.00,0.00
3,64,100,0.19,0.30,0.31,0.33,0.35,100,0.00,0.00
3,64,1000,0.14,0.25,0.34,0.35,0.41,1000,0.06,0.06
3,64,5000,0.14,0.28,0.28,0.31,0.40,4998,0.30,0.30
3,64,10000,0.15,0.26,0.29,0.33,0.38,9994,0.60,0.60
3,64,50000,0.13,0.58,0.61,0.66,0.78,49879,3.04,3.04
3,64,100000,0.15,0.56,0.61,0.78,1.76,99496,6.07,6.07
3,64,250000,0.22,1.13,1.25,1.37,6.20,246824,15.06,15.06
3,64,500000,0.26,2.55,4.83,7.70,20.50,488568,29.81,29.81
1,256,10,0.27,0.32,0.33,0.35,0.37,10,0.00,0.00
1,256,100,0.19,0.29,0.30,0.33,0.35,100,0.02,0.02
1,256,1000,0.14,0.23,0.26,0.30,0.34,1000,0.24,0.24
1,256,5000,0.14,0.23,0.26,0.31,0.38,4998,1.22,1.22
1,256,10000,0.14,0.30,0.40,0.41,0.48,9994,2.43,2.43
1,256,50000,0.15,0.64,0.67,0.72,0.87,49874,12.17,12.17
1,256,100000,0.16,0.76,0.83,0.93,1.77,99506,24.29,24.29
1,256,250000,0.17,1.20,1.34,1.79,5.81,246813,60.25,60.25
2,256,10,0.27,0.36,0.37,0.38,0.40,10,0.00,0.00
2,256,100,0.19,0.29,0.30,0.32,0.35,100,0.02,0.02
2,256,1000,0.15,0.23,0.27,0.32,0.35,1000,0.24,0.24
2,256,5000,0.14,0.29,0.42,0.46,0.54,4998,1.22,1.22
2,256,10000,0.14,0.27,0.29,0.33,0.40,9994,2.43,2.43
2,256,50000,0.15,0.46,0.50,0.58,0.71,49874,12.17,12.17
2,256,100000,0.18,0.75,0.82,1.03,2.10,99497,24.29,24.29
2,256,250000,0.29,1.20,1.30,1.65,6.42,246765,60.24,60.24
3,256,10,0.22,0.30,0.32,0.35,0.39,10,0.00,0.00
3,256,100,0.23,0.28,0.30,0.32,0.35,100,0.02,0.02
3,256,1000,0.13,0.22,0.26,0.39,0.47,1000,0.24,0.24
3,256,5000,0.15,0.26,0.28,0.32,0.38,4998,1.22,1.22
3,256,10000,0.14,0.28,0.31,0.36,0.47,9992,2.43,2.43
3,256,50000,0.15,0.48,0.53,0.61,0.85,49874,12.17,12.17
3,256,100000,0.15,0.76,0.82,0.99,3.12,99506,24.29,24.29
3,256,250000,0.23,1.07,1.18,1.47,5.36,246771,60.24,60.24
1,512,10,0.27,0.40,0.50,0.53,0.54,10,0.00,0.00
1,512,100,0.19,0.33,0.54,0.54,0.56,100,0.04,0.04
1,512,1000,0.16,0.26,0.31,0.35,0.52,1000,0.48,0.48
1,512,5000,0.28,0.41,0.41,0.42,0.44,4998,2.44,2.44
1,512,10000,0.14,0.35,0.41,0.43,0.61,9993,4.87,4.87
1,512,50000,0.15,0.51,0.57,0.73,1.52,49874,24.35,24.35
1,512,100000,0.17,0.90,0.97,1.12,2.12,99496,48.58,48.57
2,512,10,0.27,0.31,0.32,0.35,0.39,10,0.00,0.00
2,512,100,0.18,0.29,0.31,0.34,0.37,100,0.04,0.04
2,512,1000,0.14,0.23,0.26,0.30,0.34,1000,0.48,0.48
2,512,5000,0.15,0.27,0.30,0.37,0.49,4998,2.44,2.44
2,512,10000,0.14,0.33,0.44,0.51,0.89,9994,4.87,4.87
2,512,50000,0.16,0.53,0.61,0.74,0.90,49876,24.35,24.35
2,512,100000,0.17,1.02,1.07,1.18,2.26,99493,48.58,48.57
3,512,10,0.22,0.43,0.52,0.54,0.56,10,0.00,0.00
3,512,100,0.21,0.32,0.33,0.36,0.42,100,0.04,0.04
3,512,1000,0.15,0.24,0.34,0.35,0.36,1000,0.48,0.48
3,512,5000,0.14,0.29,0.32,0.37,0.44,4999,2.44,2.44
3,512,10000,0.14,0.41,0.41,0.45,0.61,9994,4.87,4.87
3,512,50000,0.15,0.52,0.64,0.77,0.94,49864,24.34,24.34
3,512,100000,0.17,0.73,0.86,1.01,2.11,99476,48.57,48.56
1,1024,10,0.20,0.29,0.31,0.34,0.39,10,0.00,0.00
1,1024,100,0.18,0.28,0.30,0.33,0.38,100,0.09,0.09
1,1024,1000,0.16,0.26,0.30,0.35,0.39,1000,0.97,0.97
1,1024,5000,0.14,0.29,0.32,0.38,0.47,4998,4.88,4.88
1,1024,10000,0.15,0.39,0.43,0.49,0.65,9994,9.75,9.75
1,1024,50000,0.15,0.73,0.79,0.92,1.65,49866,48.69,48.69
2,1024,10,0.24,0.31,0.33,0.37,0.40,10,0.00,0.00
2,1024,100,0.17,0.30,0.32,0.37,0.41,100,0.09,0.09
2,1024,1000,0.15,0.25,0.28,0.33,0.44,1000,0.97,0.97
2,1024,5000,0.14,0.29,0.33,0.40,0.53,4998,4.88,4.88
2,1024,10000,0.16,0.46,0.66,0.70,0.76,9994,9.75,9.75
2,1024,50000,0.16,0.59,0.68,0.83,1.65,49868,48.69,48.69
3,1024,10,0.21,0.34,0.36,0.39,0.46,10,0.00,0.00
3,1024,100,0.20,0.30,0.32,0.35,0.38,100,0.09,0.09
3,1024,1000,0.14,0.23,0.26,0.30,0.36,1000,0.97,0.97
3,1024,5000,0.15,0.28,0.32,0.38,0.46,4998,4.88,4.88
3,1024,10000,0.15,0.41,0.42,0.67,0.70,9994,9.75,9.75
3,1024,50000,0.15,0.78,0.82,1.02,1.93,49866,48.69,48.69
1,4096,10,0.29,0.35,0.37,0.41,0.46,10,0.03,0.03
1,4096,100,0.22,0.36,0.37,0.40,0.47,100,0.39,0.39
1,4096,1000,0.18,0.28,0.31,0.36,0.44,1000,3.90,3.90
1,4096,5000,0.17,0.46,0.53,0.65,0.78,4998,19.52,19.52
1,4096,10000,0.19,0.54,0.68,0.79,1.01,9994,39.03,39.03
2,4096,10,0.27,0.36,0.39,0.42,0.45,10,0.03,0.03
2,4096,100,0.18,0.34,0.36,0.39,0.43,100,0.39,0.39
2,4096,1000,0.20,0.29,0.32,0.37,0.47,1000,3.90,3.90
2,4096,5000,0.18,0.42,0.43,0.68,0.82,4998,19.52,19.52
2,4096,10000,0.17,0.47,0.52,0.63,0.75,9994,39.03,39.03
3,4096,10,0.22,0.34,0.35,0.39,0.57,10,0.03,0.03
3,4096,100,0.21,0.34,0.38,0.41,0.47,100,0.39,0.39
3,4096,1000,0.17,0.28,0.32,0.38,0.48,1000,3.90,3.90
3,4096,5000,0.17,0.49,0.72,0.76,0.91,4998,19.52,19.52
3,4096,10000,0.17,0.65,0.69,0.80,0.95,9994,39.03,39.03
1,16384,10,0.43,0.63,0.63,0.65,0.73,10,0.15,0.15
1,16384,100,0.30,0.43,0.45,0.51,0.64,100,1.56,1.56
