Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.22,0.25,0.26,0.27,0.29,10,0.00,0.00
1,16,100,0.13,0.15,0.16,0.17,0.18,100,0.00,0.00
1,16,1000,0.12,0.14,0.14,0.16,0.18,1000,0.01,0.01
1,16,5000,0.12,0.16,0.17,0.20,0.22,4998,0.07,0.07
1,16,10000,0.12,0.18,0.20,0.24,0.25,9993,0.15,0.15
1,16,50000,0.12,0.21,0.23,0.29,0.52,49810,0.76,0.76
1,16,100000,0.11,0.24,0.28,0.62,1.07,99216,1.51,1.51
1,16,250000,0.11,0.54,1.05,41.51,81.28,244108,3.72,3.72
1,16,500000,0.11,0.17,0.18,1.85,28.66,233124,3.55,3.55
2,16,10,0.17,0.26,0.26,0.28,0.29,10,0.00,0.00
2,16,100,0.14,0.18,0.19,0.21,0.22,100,0.00,0.00
2,16,1000,0.12,0.16,0.17,0.18,0.19,1000,0.01,0.01
2,16,5000,0.11,0.17,0.19,0.21,0.25,4998,0.07,0.07
2,16,10000,0.12,0.20,0.24,0.25,0.25,9993,0.15,0.15
2,16,50000,0.13,0.21,0.23,0.26,0.39,49811,0.76,0.75
2,16,100000,0.12,0.27,0.36,0.83,1.46,99207,1.51,1.51
2,16,250000,0.12,0.49,0.73,34.31,76.17,244238,3.72,3.72
2,16,500000,0.12,0.20,0.22,4.58,50.89,238286,3.63,3.63
3,16,10,0.18,0.23,0.24,0.25,0.27,10,0.00,0.00
3,16,100,0.14,0.16,0.16,0.18,0.19,100,0.00,0.00
3,16,1000,0.12,0.14,0.14,0.17,0.17,1000,0.01,0.01
3,16,5000,0.11,0.17,0.19,0.21,0.25,4998,0.07,0.07
3,16,10000,0.12,0.19,0.20,0.24,0.25,9992,0.15,0.15
3,16,50000,0.12,0.21,0.23,0.30,0.48,49807,0.75,0.75
3,16,100000,0.13,0.24,0.28,0.33,0.59,99232,1.51,1.51
3,16,250000,0.12,0.61,1.35,54.84,86.98,245065,3.73,3.73
3,16,500000,0.12,0.18,0.20,2.51,43.18,228996,3.49,3.49
1,64,10,0.17,0.25,0.26,0.27,0.29,10,0.00,0.00
1,64,100,0.14,0.17,0.17,0.18,0.20,100,0.00,0.00
1,64,1000,0.12,0.14,0.14,0.15,0.17,1000,0.06,0.06
1,64,5000,0.11,0.17,0.20,0.24,0.25,4998,0.30,0.30
1,64,10000,0.12,0.17,0.18,0.20,0.23,9992,0.60,0.60
1,64,50000,0.13,0.21,0.23,0.26,0.43,49807,3.03,3.03
1,64,100000,0.13,0.28,0.35,0.72,0.93,99210,6.05,6.05
1,64,250000,0.12,0.56,0.71,0.87,11.69,245142,14.96,14.96
1,64,500000,0.12,0.27,2.99,29.78,59.58,478422,29.20,29.20
2,64,10,0.17,0.25,0.25,0.27,0.28,10,0.00,0.00
2,64,100,0.14,0.16,0.17,0.18,0.20,100,0.00,0.00
2,64,1000,0.12,0.15,0.17,0.18,0.21,1000,0.06,0.06
2,64,5000,0.12,0.17,0.18,0.22,0.23,4998,0.30,0.30
2,64,10000,0.12,0.19,0.20,0.22,0.24,9992,0.60,0.60
2,64,50000,0.12,0.20,0.23,0.36,0.45,49802,3.03,3.03
2,64,100000,0.13,0.29,0.42,0.77,1.33,99207,6.05,6.05
2,64,250000,0.12,0.54,0.72,21.56,60.12,245047,14.95,14.95
2,64,500000,0.12,0.28,4.39,34.39,66.12,479388,29.25,29.25
3,64,10,0.16,0.24,0.24,0.26,0.27,10,0.00,0.00
3,64,100,0.15,0.17,0.19,0.20,0.22,100,0.00,0.00
3,64,1000,0.12,0.14,0.17,0.18,0.19,1000,0.06,0.06
3,64,5000,0.12,0.17,0.18,0.21,0.25,4998,0.30,0.30
3,64,10000,0.12,0.17,0.18,0.20,0.23,9992,0.60,0.60
3,64,50000,0.13,0.22,0.24,0.37,0.49,49808,3.04,3.03
3,64,100000,0.12,0.28,0.37,0.71,1.00,99210,6.05,6.05
3,64,250000,0.12,0.57,1.43,55.56,87.85,244633,14.93,14.86
3,64,500000,0.12,0.23,1.08,21.90,51.00,480339,29.31,29.31
1,256,10,0.18,0.26,0.27,0.29,0.30,10,0.00,0.00
1,256,100,0.13,0.15,0.16,0.18,0.19,100,0.02,0.02
1,256,1000,0.12,0.14,0.16,0.18,0.20,1000,0.24,0.24
1,256,5000,0.11,0.17,0.20,0.21,0.23,4998,1.22,1.22
1,256,10000,0.12,0.20,0.21,0.24,0.27,9991,2.43,2.43
1,256,50000,0.12,0.22,0.26,0.45,0.56,49799,12.15,12.15
