Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.28,0.29,0.31,0.35,0.56,10,0.00,0.00
1,16,100,0.15,0.28,0.28,0.28,0.54,100,0.00,0.00
1,16,1000,0.08,0.15,0.18,0.22,0.35,1000,0.01,0.01
1,16,5000,0.08,0.19,0.22,0.34,0.41,4998,0.07,0.07
1,16,10000,0.08,0.20,0.23,0.27,0.35,9994,0.15,0.15
1,16,50000,0.09,0.36,0.46,0.54,0.73,49879,0.76,0.76
1,16,100000,0.13,0.47,0.51,0.71,2.60,99485,1.51,1.51
1,16,250000,0.24,0.89,1.00,1.11,6.13,246785,3.76,3.76
1,16,500000,0.21,1.43,2.05,7.87,28.89,487665,7.44,7.44
2,16,10,0.18,0.23,0.24,0.27,0.30,10,0.00,0.00
2,16,100,0.14,0.28,0.28,0.54,0.54,100,0.00,0.00
2,16,1000,0.08,0.15,0.19,0.25,0.35,1000,0.01,0.01
2,16,5000,0.08,0.21,0.25,0.37,0.42,4998,0.07,0.07
2,16,10000,0.08,0.20,0.22,0.27,0.34,9995,0.15,0.15
2,16,50000,0.09,0.40,0.50,0.58,1.22,49882,0.76,0.76
2,16,100000,0.12,0.56,0.61,0.68,1.82,99484,1.51,1.51
2,16,250000,0.30,1.03,1.15,1.25,6.04,246758,3.76,3.76
2,16,500000,0.38,2.06,43.34,56.77,63.05,487824,7.44,7.42
3,16,10,0.23,0.33,0.35,0.47,0.48,10,0.00,0.00
3,16,100,0.18,0.28,0.28,0.28,0.30,100,0.00,0.00
3,16,1000,0.08,0.14,0.17,0.21,0.30,1000,0.01,0.01
3,16,5000,0.08,0.22,0.28,0.41,0.42,4998,0.07,0.07
3,16,10000,0.08,0.21,0.24,0.29,0.39,9995,0.15,0.15
3,16,50000,0.09,0.32,0.35,0.41,0.74,49874,0.76,0.76
3,16,100000,0.12,0.63,0.71,0.75,2.05,99492,1.51,1.51
3,16,250000,0.13,0.84,0.88,1.04,6.09,246712,3.76,3.76
3,16,500000,0.23,35.70,52.50,60.01,65.50,489084,7.46,7.46
1,64,10,0.20,0.26,0.27,0.30,0.41,10,0.00,0.00
1,64,100,0.12,0.24,0.25,0.27,0.32,100,0.00,0.00
1,64,1000,0.08,0.22,0.34,0.35,0.35,1000,0.06,0.06
1,64,5000,0.09,0.20,0.24,0.41,0.47,4998,0.30,0.30
