Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.19,0.26,0.27,0.29,0.31,10,0.00,0.00
1,16,100,0.11,0.24,0.26,0.29,0.54,100,0.00,0.00
1,16,1000,0.08,0.14,0.17,0.23,0.36,1000,0.01,0.01
1,16,5000,0.08,0.17,0.21,0.28,0.34,4999,0.07,0.07
1,16,10000,0.09,0.21,0.28,0.36,0.78,9994,0.15,0.15
1,16,50000,0.08,0.34,0.38,0.47,0.93,49882,0.76,0.76
1,16,100000,0.11,0.48,0.52,0.60,2.11,99501,1.51,1.51
1,16,250000,0.17,0.84,0.92,1.15,8.45,246791,3.76,3.76
1,16,500000,0.24,1.54,2.78,51.34,65.05,488349,7.45,7.45
2,16,10,0.27,0.46,0.47,0.48,0.53,10,0.00,0.00
2,16,100,0.10,0.23,0.24,0.28,0.39,100,0.00,0.00
2,16,1000,0.09,0.15,0.19,0.26,0.38,1000,0.01,0.01
2,16,5000,0.09,0.21,0.23,0.35,0.43,4999,0.07,0.07
2,16,10000,0.08,0.22,0.26,0.36,0.48,9994,0.15,0.15
2,16,50000,0.09,0.34,0.37,0.46,3.37,49880,0.76,0.76
2,16,100000,0.11,0.52,0.55,0.64,2.02,99482,1.51,1.51
2,16,250000,0.16,0.97,1.05,1.32,6.88,246797,3.76,3.76
2,16,500000,0.30,1.47,2.15,21.57,46.06,487919,7.44,7.44
3,16,10,0.22,0.28,0.28,0.31,0.36,10,0.00,0.00
3,16,100,0.10,0.23,0.25,0.28,0.33,100,0.00,0.00
3,16,1000,0.09,0.21,0.23,0.35,0.39,1000,0.01,0.01
3,16,5000,0.08,0.17,0.19,0.24,0.31,4998,0.07,0.07
3,16,10000,0.08,0.21,0.25,0.40,0.76,9994,0.15,0.15
3,16,50000,0.09,0.35,0.38,0.45,0.76,49880,0.76,0.76
3,16,100000,0.12,0.58,0.67,0.74,1.71,99497,1.51,1.51
3,16,250000,0.21,0.99,1.09,1.27,6.24,246808,3.76,3.76
3,16,500000,0.23,1.51,2.22,19.94,37.31,488106,7.44,7.44
1,64,10,0.17,0.24,0.26,0.29,0.36,10,0.00,0.00
1,64,100,0.14,0.28,0.28,0.29,0.41,100,0.00,0.00
1,64,1000,0.08,0.14,0.19,0.25,1.23,1000,0.06,0.06
1,64,5000,0.08,0.18,0.21,0.27,0.40,4998,0.30,0.30
1,64,10000,0.09,0.19,0.23,0.37,0.60,9995,0.61,0.61
1,64,50000,0.09,0.40,0.42,0.66,1.57,49877,3.04,3.04
1,64,100000,0.12,0.65,0.69,0.78,1.68,99492,6.07,6.07
1,64,250000,0.30,1.02,1.08,1.30,6.85,246761,15.06,15.06
1,64,500000,0.31,3.62,11.38,21.29,25.09,488754,29.83,29.81
2,64,10,0.13,0.26,0.28,0.30,0.33,10,0.00,0.00
2,64,100,0.11,0.23,0.26,0.29,0.36,100,0.00,0.00
2,64,1000,0.08,0.34,0.34,0.35,0.37,1000,0.06,0.06
2,64,5000,0.08,0.21,0.28,0.41,0.45,4999,0.30,0.30
2,64,10000,0.10,0.33,0.40,0.47,0.60,9994,0.60,0.60
2,64,50000,0.09,0.38,0.41,0.50,1.17,49874,3.04,3.04
2,64,100000,0.12,0.58,0.62,0.70,2.16,99486,6.07,6.07
2,64,250000,0.24,0.92,1.03,1.36,10.02,246833,15.06,15.06
2,64,500000,0.56,8.49,27.99,32.53,44.51,488978,29.84,29.84
3,64,10,0.23,0.31,0.34,0.38,1.09,10,0.00,0.00
3,64,100,0.11,0.28,0.42,0.46,0.48,100,0.00,0.00
3,64,1000,0.07,0.16,0.19,0.26,0.41,1000,0.06,0.06
3,64,5000,0.09,0.20,0.22,0.28,0.41,4998,0.30,0.30
3,64,10000,0.08,0.23,0.34,0.40,0.63,9996,0.61,0.61
3,64,50000,0.09,0.38,0.40,0.49,1.84,49875,3.04,3.04
3,64,100000,0.13,0.50,0.59,0.73,1.77,99475,6.07,6.07
3,64,250000,0.16,1.06,1.17,1.40,7.86,246851,15.06,15.06
3,64,500000,0.37,2.19,11.99,20.72,26.85,488572,29.82,29.81
1,256,10,0.19,0.24,0.26,0.29,0.31,10,0.00,0.00
1,256,100,0.11,0.24,0.26,0.30,0.38,100,0.02,0.02
1,256,1000,0.09,0.19,0.22,0.34,0.56,1000,0.24,0.24
1,256,5000,0.08,0.24,0.35,0.41,0.58,4998,1.22,1.22
1,256,10000,0.09,0.22,0.27,0.37,0.74,9995,2.44,2.44
1,256,50000,0.09,0.47,0.50,0.67,4.18,49870,12.17,12.17
1,256,100000,0.14,0.60,0.70,0.84,1.80,99507,24.29,24.29
1,256,250000,0.25,1.18,1.31,2.31,9.77,246864,60.26,60.26
2,256,10,0.14,0.26,0.27,0.30,0.34,10,0.00,0.00
2,256,100,0.11,0.23,0.25,0.28,0.35,100,0.02,0.02
2,256,1000,0.08,0.21,0.34,0.35,0.41,1000,0.24,0.24
2,256,5000,0.09,0.18,0.21,0.27,0.41,4999,1.22,1.22
2,256,10000,0.08,0.40,0.41,0.41,0.59,9994,2.43,2.43
2,256,50000,0.09,0.39,0.48,0.66,1.46,49873,12.17,12.17
2,256,100000,0.14,0.64,0.73,0.83,2.54,99492,24.29,24.29
2,256,250000,0.13,1.13,1.28,2.67,14.19,246875,60.27,60.26
3,256,10,0.28,0.29,0.34,0.40,0.55,10,0.00,0.00
3,256,100,0.12,0.25,0.27,0.31,0.36,100,0.02,0.02
3,256,1000,0.08,0.14,0.17,0.23,0.34,1000,0.24,0.24
3,256,5000,0.09,0.18,0.21,0.28,0.43,4999,1.22,1.22
3,256,10000,0.09,0.21,0.27,0.36,0.60,9995,2.44,2.44
3,256,50000,0.09,0.36,0.40,0.51,1.60,49880,12.17,12.17
3,256,100000,0.14,0.71,0.77,0.89,2.22,99495,24.29,24.28
3,256,250000,0.23,1.16,1.30,2.86,20.27,246869,60.27,60.26
1,512,10,0.23,0.28,0.29,0.33,1.49,10,0.00,0.00
1,512,100,0.11,0.25,0.27,0.30,0.36,100,0.04,0.04
1,512,1000,0.09,0.22,0.34,0.35,0.51,1000,0.48,0.48
1,512,5000,0.10,0.21,0.23,0.31,0.49,4999,2.44,2.44
1,512,10000,0.09,0.24,0.27,0.33,0.48,9994,4.87,4.87
1,512,50000,0.10,0.48,0.64,0.73,1.93,49881,24.35,24.35
1,512,100000,0.13,0.83,0.90,1.09,4.60,99495,48.58,48.57
2,512,10,0.17,0.29,0.31,0.34,0.54,10,0.00,0.00
2,512,100,0.13,0.23,0.24,0.28,0.32,100,0.04,0.04
2,512,1000,0.08,0.15,0.19,0.27,0.44,1000,0.48,0.48
2,512,5000,0.09,0.19,0.22,0.30,0.48,4999,2.44,2.44
2,512,10000,0.08,0.40,0.41,0.42,0.60,9995,4.88,4.87
2,512,50000,0.09,0.56,0.62,0.72,2.27,49878,24.35,24.35
2,512,100000,0.17,0.70,0.83,1.05,5.33,99489,48.57,48.57
3,512,10,0.22,0.27,0.29,0.73,8.13,10,0.00,0.00
3,512,100,0.12,0.25,0.27,0.31,0.36,100,0.04,0.04
3,512,1000,0.08,0.16,0.19,0.27,0.50,1000,0.48,0.48
3,512,5000,0.09,0.21,0.24,0.33,0.77,4999,2.44,2.44
3,512,10000,0.08,0.27,0.35,0.44,0.61,9995,4.88,4.88
3,512,50000,0.09,0.47,0.51,0.71,1.83,49873,24.35,24.35
3,512,100000,0.16,0.74,0.80,1.00,5.57,99486,48.57,48.57
1,1024,10,0.15,0.24,0.26,0.30,0.32,10,0.00,0.00
1,1024,100,0.13,0.24,0.26,0.32,0.53,100,0.09,0.09
1,1024,1000,0.08,0.17,0.20,0.28,0.40,1000,0.97,0.97
1,1024,5000,0.09,0.37,0.41,0.42,0.59,4999,4.88,4.88
1,1024,10000,0.14,0.41,0.41,0.56,0.93,9994,9.75,9.75
1,1024,50000,0.11,0.59,0.69,1.13,21.63,49873,48.70,48.70
2,1024,10,0.22,0.28,0.30,0.33,0.48,10,0.00,0.00
2,1024,100,0.12,0.25,0.27,0.31,0.39,100,0.09,0.09
2,1024,1000,0.09,0.15,0.19,0.26,0.38,1000,0.97,0.97
2,1024,5000,0.09,0.21,0.24,0.30,0.43,4999,4.88,4.88
2,1024,10000,0.09,0.30,0.36,0.44,1.10,9995,9.76,9.76
2,1024,50000,0.11,0.58,0.66,0.82,1.81,49877,48.70,48.70
3,1024,10,0.26,0.35,0.45,0.49,0.56,10,0.00,0.00
3,1024,100,0.13,0.24,0.26,0.31,0.53,100,0.09,0.09
3,1024,1000,0.09,0.16,0.19,0.26,0.38,1000,0.97,0.97
3,1024,5000,0.09,0.23,0.28,0.41,0.53,4999,4.88,4.88
3,1024,10000,0.09,0.28,0.39,0.47,0.64,9995,9.76,9.76
3,1024,50000,0.11,0.53,0.59,0.85,3.54,49873,48.70,48.70
1,4096,10,0.18,0.32,0.33,0.37,0.43,10,0.03,0.03
1,4096,100,0.15,0.29,0.31,0.36,0.48,100,0.39,0.39
1,4096,1000,0.15,0.35,0.35,0.37,0.62,1000,3.90,3.90
