Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.15,0.28,0.29,0.29,0.30,10,0.00,0.00
1,16,100,0.14,0.28,0.28,0.28,0.28,100,0.00,0.00
1,16,1000,0.11,0.15,0.21,0.22,0.34,1000,0.01,0.01
1,16,5000,0.10,0.23,0.35,0.36,0.37,4999,0.07,0.07
1,16,10000,0.11,0.23,0.24,0.37,0.37,9995,0.15,0.15
1,16,50000,0.10,0.26,0.27,0.29,0.35,49867,0.76,0.76
1,16,100000,0.12,0.60,0.61,0.63,0.81,99462,1.51,1.51
1,16,250000,0.12,0.59,0.62,0.69,5.57,246617,3.76,3.76
1,16,500000,0.31,1.03,1.11,1.48,21.45,486619,7.42,7.42
2,16,10,0.12,0.13,0.14,0.15,0.17,10,0.00,0.00
2,16,100,0.12,0.12,0.13,0.15,0.15,100,0.00,0.00
2,16,1000,0.10,0.15,0.21,0.22,0.34,1000,0.01,0.01
2,16,5000,0.10,0.23,0.36,0.37,0.37,4999,0.07,0.07
2,16,10000,0.11,0.28,0.40,0.41,0.41,9994,0.15,0.15
2,16,50000,0.10,0.26,0.27,0.28,0.31,49863,0.76,0.76
2,16,100000,0.12,0.60,0.61,0.63,0.80,99459,1.51,1.51
2,16,250000,0.14,0.63,0.76,0.88,5.20,246709,3.76,3.76
2,16,500000,0.15,0.96,1.06,1.51,22.00,486639,7.42,7.42
3,16,10,0.12,0.13,0.14,0.16,0.17,10,0.00,0.00
3,16,100,0.11,0.12,0.12,0.13,0.15,100,0.00,0.00
3,16,1000,0.10,0.21,0.34,0.35,0.35,1000,0.01,0.01
3,16,5000,0.11,0.17,0.20,0.21,0.21,4999,0.07,0.07
3,16,10000,0.10,0.22,0.23,0.36,0.36,9995,0.15,0.15
3,16,50000,0.12,0.28,0.33,0.34,0.41,49873,0.76,0.76
3,16,100000,0.14,0.51,0.52,0.53,0.77,99464,1.51,1.51
3,16,250000,0.11,0.59,0.63,0.79,5.11,246665,3.76,3.76
3,16,500000,0.16,1.01,1.13,1.56,21.30,486705,7.42,7.42
1,64,10,0.12,0.13,0.13,0.15,0.16,10,0.00,0.00
1,64,100,0.14,0.28,0.28,0.28,0.29,100,0.00,0.00
1,64,1000,0.10,0.12,0.12,0.17,0.24,1000,0.06,0.06
1,64,5000,0.10,0.21,0.28,0.41,0.41,4998,0.30,0.30
1,64,10000,0.10,0.18,0.18,0.20,0.23,9995,0.61,0.61
1,64,50000,0.12,0.29,0.32,0.41,0.46,49873,3.04,3.04
1,64,100000,0.12,0.36,0.39,0.43,0.62,99487,6.07,6.07
1,64,250000,0.15,0.63,0.70,0.84,5.30,246741,15.05,15.05
1,64,500000,0.22,1.14,1.23,2.37,21.62,486732,29.70,29.70
2,64,10,0.12,0.13,0.14,0.15,0.17,10,0.00,0.00
2,64,100,0.10,0.11,0.12,0.12,0.13,100,0.00,0.00
2,64,1000,0.10,0.12,0.16,0.17,0.18,1000,0.06,0.06
2,64,5000,0.10,0.27,0.36,0.41,0.41,4999,0.30,0.30
2,64,10000,0.11,0.17,0.18,0.21,0.23,9995,0.61,0.60
2,64,50000,0.11,0.29,0.33,0.41,0.47,49872,3.04,3.04
2,64,100000,0.12,0.39,0.42,0.46,0.70,99467,6.07,6.07
2,64,250000,0.14,0.62,0.73,0.84,5.62,246722,15.05,15.05
2,64,500000,0.19,0.95,1.11,1.92,21.89,486690,29.70,29.70
