Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,596752,596476,9.10,9.10
1,64,522982,522832,31.92,31.91
1,256,370763,370721,90.51,90.50
1,512,322539,322495,157.48,157.46
1,1024,215289,215269,210.24,210.22
1,4096,87370,87365,341.28,341.26
1,16384,25993,25991,406.14,406.10
1,65536,2087,2086,130.43,130.37
2,16,597243,597047,9.11,9.11
2,64,522112,521988,31.86,31.85
2,256,417325,417261,101.88,101.87
2,512,290409,290378,141.80,141.78
2,1024,208294,208273,203.41,203.39
2,4096,73562,73555,287.35,287.32
2,16384,19570,19568,305.78,305.75
2,65536,2084,2083,130.25,130.18
3,16,605428,605222,9.23,9.23
3,64,553068,552927,33.75,33.74
3,256,435648,435592,106.35,106.34
3,512,308785,308748,150.77,150.75
3,1024,209349,209322,204.44,204.41
3,4096,84775,84761,331.15,331.09
3,16384,23985,23982,374.76,374.71
3,65536,1902,153,118.87,9.56
