Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,889278,889071,13.56,13.56
1,64,836028,835882,51.02,51.01
1,256,652147,652094,159.21,159.20
1,512,523413,523384,255.57,255.55
1,1024,373975,373958,365.20,365.19
1,4096,122994,122984,480.44,480.40
1,16384,36245,36242,566.32,566.28
1,65536,2610,2610,163.12,163.12
2,16,860392,860158,13.12,13.12
2,64,809056,808911,49.38,49.37
2,256,645199,645140,157.51,157.50
2,512,518280,518238,253.06,253.04
2,1024,341668,341647,333.66,333.63
2,4096,124136,124131,484.90,484.88
2,16384,37256,37254,582.12,582.09
2,65536,2724,1714,170.25,107.12
3,16,877245,876997,13.38,13.38
3,64,820930,820808,50.10,50.09
3,256,613253,613200,149.71,149.70
3,512,509783,509732,248.91,248.89
3,1024,332525,332498,324.73,324.70
3,4096,130525,130520,509.86,509.84
3,16384,34071,34069,532.35,532.32
3,65536,2616,2615,163.50,163.43
