Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,696598,696595,10.62,10.62
1,64,650376,650374,39.69,39.69
1,256,577514,577488,140.99,140.98
1,512,491988,491446,240.22,239.96
1,1024,315208,315189,307.82,307.80
1,4096,99310,99306,387.92,387.91
1,16384,27143,27142,424.10,424.09
1,65536,2162,2162,135.12,135.12
2,16,694151,694148,10.59,10.59
2,64,647903,647900,39.54,39.54
2,256,587128,587124,143.34,143.34
2,512,484590,484274,236.61,236.46
2,1024,309170,309155,301.92,301.90
2,4096,110527,110518,431.74,431.71
2,16384,26357,26356,411.82,411.81
2,65536,2158,2158,134.87,134.87
3,16,658825,658823,10.05,10.05
3,64,656618,656614,40.07,40.07
3,256,404268,2168,98.69,.52
3,512,483379,483366,236.02,236.01
3,1024,316593,316564,309.17,309.14
3,4096,112566,112563,439.71,439.69
3,16384,28460,28459,444.68,444.67
3,65536,2154,2153,134.62,134.56
