Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,353498,176679,5.39,2.69
1,64,342558,171255,20.90,10.45
1,256,301836,151339,73.69,36.94
1,512,338158,169670,165.11,82.84
1,1024,266520,133104,260.27,129.98
2,16,322010,161038,4.91,2.45
2,64,335012,167648,20.44,10.23
2,256,334938,167305,81.77,40.84
2,512,343832,174629,167.88,85.26
2,1024,269293,134021,262.98,130.87
3,16,344852,173102,5.26,2.64
3,64,337648,168903,20.60,10.30
3,256,338100,169684,82.54,41.42
3,512,340824,170852,166.41,83.42
3,1024,295990,148009,289.05,144.54
