Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.22,0.24,0.25,0.26,0.28,10,0.00,0.00
1,16,100,0.14,0.16,0.16,0.17,0.19,100,0.00,0.00
1,16,1000,0.12,0.14,0.17,0.18,0.18,1000,0.01,0.01
1,16,5000,0.12,0.17,0.20,0.25,0.25,4998,0.07,0.07
1,16,10000,0.11,0.19,0.20,0.24,0.25,9993,0.15,0.15
1,16,50000,0.12,0.21,0.24,0.38,0.47,49808,0.76,0.75
1,16,100000,0.12,0.29,0.42,0.95,1.53,99187,1.51,1.51
1,16,250000,0.12,0.17,0.19,0.97,16.12,213101,3.25,3.25
1,16,500000,0.12,0.24,0.42,19.66,45.19,480518,7.33,7.33
2,16,10,0.17,0.24,0.25,0.26,0.27,10,0.00,0.00
2,16,100,0.14,0.16,0.19,0.20,0.21,100,0.00,0.00
2,16,1000,0.12,0.17,0.18,0.18,0.19,1000,0.01,0.01
2,16,5000,0.12,0.17,0.20,0.24,0.25,4998,0.07,0.07
2,16,10000,0.12,0.17,0.18,0.20,0.22,9992,0.15,0.15
2,16,50000,0.12,0.22,0.27,0.48,0.56,49810,0.76,0.76
2,16,100000,0.12,0.26,0.35,1.28,1.61,99265,1.51,1.51
2,16,250000,0.13,0.19,0.22,2.24,34.16,227887,3.47,3.47
2,16,500000,0.11,0.18,0.20,1.53,19.11,286222,4.36,4.36
3,16,10,0.16,0.25,0.26,0.27,0.28,10,0.00,0.00
3,16,100,0.14,0.15,0.16,0.17,0.18,100,0.00,0.00
3,16,1000,0.12,0.14,0.17,0.17,0.18,1000,0.01,0.01
3,16,5000,0.12,0.17,0.19,0.21,0.22,4998,0.07,0.07
3,16,10000,0.12,0.19,0.21,0.24,0.25,9993,0.15,0.15
3,16,50000,0.12,0.21,0.25,0.46,0.52,49801,0.75,0.75
3,16,100000,0.13,0.32,0.53,1.21,1.58,99217,1.51,1.51
3,16,250000,0.17,0.54,0.68,0.83,11.39,245199,3.74,3.74
3,16,500000,0.12,1.43,4.65,47.29,79.14,480144,7.32,7.32
1,64,10,0.17,0.25,0.25,0.27,0.27,10,0.00,0.00
1,64,100,0.15,0.17,0.18,0.19,0.21,100,0.00,0.00
1,64,1000,0.12,0.14,0.15,0.18,0.19,1000,0.06,0.06
1,64,5000,0.12,0.16,0.17,0.19,0.21,4998,0.30,0.30
1,64,10000,0.12,0.17,0.19,0.22,0.23,9993,0.60,0.60
1,64,50000,0.12,0.21,0.25,0.44,0.52,49804,3.03,3.03
1,64,100000,0.12,0.28,0.38,0.73,1.23,99192,6.05,6.05
1,64,250000,0.11,0.18,0.20,1.58,38.72,226093,13.79,13.79
1,64,500000,0.12,0.25,0.40,24.43,50.30,480580,29.33,29.32
2,64,10,0.17,0.26,0.26,0.28,0.29,10,0.00,0.00
2,64,100,0.14,0.16,0.16,0.17,0.19,100,0.00,0.00
2,64,1000,0.13,0.14,0.15,0.17,0.18,1000,0.06,0.06
2,64,5000,0.13,0.17,0.20,0.25,0.25,4998,0.30,0.30
2,64,10000,0.12,0.18,0.19,0.22,0.24,9992,0.60,0.60
2,64,50000,0.12,0.20,0.24,0.44,0.53,49801,3.03,3.03
2,64,100000,0.13,0.32,0.47,1.12,1.53,99199,6.05,6.05
2,64,250000,0.12,0.65,1.52,58.66,84.92,244467,14.92,14.92
2,64,500000,0.12,0.22,0.28,40.78,71.81,360268,21.98,21.86
3,64,10,0.18,0.26,0.26,0.28,0.30,10,0.00,0.00
3,64,100,0.15,0.17,0.20,0.21,0.22,100,0.00,0.00
3,64,1000,0.12,0.14,0.17,0.18,0.22,1000,0.06,0.06
3,64,5000,0.12,0.17,0.20,0.25,0.25,4998,0.30,0.30
3,64,10000,0.12,0.19,0.20,0.24,0.25,9992,0.60,0.60
3,64,50000,0.12,0.22,0.24,0.38,0.56,49812,3.04,3.04
3,64,100000,0.13,0.29,0.40,1.16,1.56,99213,6.05,6.05
3,64,250000,0.14,0.56,0.71,0.86,11.38,245153,14.96,14.96
3,64,500000,0.12,0.31,5.77,38.26,67.64,480733,29.34,29.34
1,256,10,0.17,0.25,0.26,0.28,0.29,10,0.00,0.00
1,256,100,0.14,0.16,0.17,0.18,0.19,100,0.02,0.02
