Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.06,0.08,0.09,0.11,0.12,10,0.00,0.00
1,16,100,0.05,0.06,0.07,0.08,0.10,100,0.00,0.00
1,16,1000,0.05,0.18,0.31,0.31,0.32,1000,0.01,0.01
1,16,5000,0.04,0.12,0.18,0.31,0.31,4999,0.07,0.07
1,16,10000,0.05,0.20,0.21,0.27,0.27,9995,0.15,0.15
1,16,50000,0.06,0.21,0.21,0.23,0.29,49871,0.76,0.76
1,16,100000,0.09,0.32,0.34,0.38,0.63,99478,1.51,1.51
1,16,250000,0.11,0.53,0.57,0.63,5.38,246637,3.76,3.76
1,16,500000,0.14,0.95,1.08,2.31,21.47,486728,7.42,7.42
2,16,10,0.07,0.09,0.09,0.10,0.12,10,0.00,0.00
2,16,100,0.05,0.06,0.06,0.07,0.09,100,0.00,0.00
2,16,1000,0.05,0.09,0.21,0.34,0.34,1000,0.01,0.01
2,16,5000,0.05,0.10,0.12,0.15,0.22,4999,0.07,0.07
2,16,10000,0.04,0.12,0.15,0.27,0.27,9995,0.15,0.15
2,16,50000,0.06,0.30,0.30,0.32,0.44,49868,0.76,0.76
2,16,100000,0.12,0.35,0.40,0.61,0.76,99494,1.51,1.51
2,16,250000,0.06,0.56,0.60,0.76,5.54,246597,3.76,3.76
2,16,500000,0.14,0.92,1.05,2.31,22.18,486550,7.42,7.42
3,16,10,0.06,0.08,0.10,0.13,0.14,10,0.00,0.00
3,16,100,0.05,0.06,0.06,0.07,0.09,100,0.00,0.00
3,16,1000,0.04,0.08,0.10,0.12,0.18,1000,0.01,0.01
3,16,5000,0.04,0.14,0.18,0.31,0.32,4999,0.07,0.07
3,16,10000,0.05,0.17,0.18,0.18,0.20,9995,0.15,0.15
3,16,50000,0.07,0.21,0.22,0.25,0.28,49867,0.76,0.76
3,16,100000,0.09,0.32,0.34,0.38,0.57,99480,1.51,1.51
