Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.06,0.09,0.09,0.10,0.16,10,0.00,0.00
1,16,100,0.05,0.06,0.06,0.06,0.07,100,0.00,0.00
1,16,1000,0.04,0.05,0.11,0.17,0.30,1000,0.01,0.01
1,16,5000,0.04,0.17,0.17,0.30,0.30,4999,0.07,0.07
1,16,10000,0.04,0.29,0.29,0.31,0.31,9995,0.15,0.15
1,16,50000,0.06,0.18,0.25,0.39,0.41,49868,0.76,0.76
1,16,100000,0.13,0.29,0.32,0.34,0.59,99466,1.51,1.51
1,16,250000,0.12,0.54,0.62,0.82,4.52,246746,3.76,3.76
1,16,500000,0.10,0.80,0.95,1.33,21.25,486785,7.42,7.42
2,16,10,0.05,0.06,0.07,0.07,0.09,10,0.00,0.00
2,16,100,0.04,0.05,0.06,0.06,0.07,100,0.00,0.00
2,16,1000,0.04,0.17,0.30,0.31,0.31,1000,0.01,0.01
2,16,5000,0.04,0.17,0.18,0.30,0.31,4999,0.07,0.07
2,16,10000,0.04,0.24,0.30,0.30,0.31,9994,0.15,0.15
2,16,50000,0.05,0.18,0.19,0.21,0.26,49870,0.76,0.76
2,16,100000,0.09,0.26,0.30,0.43,0.49,99480,1.51,1.51
2,16,250000,0.13,0.60,0.68,0.84,4.64,246734,3.76,3.76
2,16,500000,0.16,0.88,0.99,1.62,21.21,486839,7.42,7.42
3,16,10,0.05,0.06,0.06,0.07,0.09,10,0.00,0.00
3,16,100,0.05,0.08,0.09,0.09,0.09,100,0.00,0.00
3,16,1000,0.04,0.08,0.15,0.34,0.35,1000,0.01,0.01
3,16,5000,0.04,0.17,0.30,0.31,0.36,4999,0.07,0.07
3,16,10000,0.04,0.17,0.30,0.30,0.31,9995,0.15,0.15
3,16,50000,0.06,0.21,0.25,0.26,0.39,49866,0.76,0.76
3,16,100000,0.09,0.27,0.31,0.46,0.52,99480,1.51,1.51
3,16,250000,0.17,0.49,0.63,0.79,4.41,246763,3.76,3.76
3,16,500000,0.16,0.80,0.94,1.45,21.20,486743,7.42,7.42
1,64,10,0.15,0.15,0.16,0.16,0.17,10,0.00,0.00
1,64,100,0.04,0.05,0.06,0.06,0.07,100,0.00,0.00
1,64,1000,0.04,0.05,0.11,0.12,0.12,1000,0.06,0.06
1,64,5000,0.04,0.14,0.20,0.27,0.32,4999,0.30,0.30
1,64,10000,0.04,0.17,0.18,0.30,0.31,9995,0.61,0.61
1,64,50000,0.06,0.30,0.41,0.44,0.61,49873,3.04,3.04
1,64,100000,0.12,0.31,0.44,0.45,0.64,99479,6.07,6.07
1,64,250000,0.08,0.44,0.53,0.62,5.32,246637,15.05,15.05
1,64,500000,0.16,0.74,0.81,1.62,22.07,486426,29.68,29.68
2,64,10,0.15,0.15,0.28,0.29,0.29,10,0.00,0.00
2,64,100,0.05,0.05,0.06,0.06,0.07,100,0.00,0.00
2,64,1000,0.04,0.08,0.15,0.22,0.34,1000,0.06,0.06
2,64,5000,0.04,0.18,0.30,0.31,0.32,4999,0.30,0.30
2,64,10000,0.04,0.19,0.32,0.34,0.41,9995,0.61,0.61
2,64,50000,0.07,0.37,0.40,0.43,0.67,49867,3.04,3.04
2,64,100000,0.12,0.35,0.45,0.51,0.69,99492,6.07,6.07
2,64,250000,0.09,0.64,0.73,0.85,5.36,246730,15.05,15.05
2,64,500000,0.09,0.85,0.96,1.95,21.77,486728,29.70,29.70
3,64,10,0.05,0.06,0.07,0.07,0.08,10,0.00,0.00
3,64,100,0.04,0.06,0.11,0.12,0.12,100,0.00,0.00
