Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.15,0.28,0.28,0.29,0.31,10,0.00,0.00
1,16,100,0.15,0.28,0.28,0.28,0.29,100,0.00,0.00
1,16,1000,0.11,0.18,0.24,0.38,0.38,1000,0.01,0.01
1,16,5000,0.11,0.27,0.40,0.41,0.41,4998,0.07,0.07
1,16,10000,0.10,0.20,0.23,0.24,0.37,9994,0.15,0.15
1,16,50000,0.11,0.27,0.28,0.30,0.33,49866,0.76,0.76
1,16,100000,0.12,0.39,0.41,0.62,0.65,99485,1.51,1.51
1,16,250000,0.17,0.65,0.82,0.88,5.10,246734,3.76,3.76
1,16,500000,0.23,1.12,1.15,1.92,21.73,486517,7.42,7.42
2,16,10,0.13,0.14,0.14,0.15,0.17,10,0.00,0.00
2,16,100,0.14,0.28,0.28,0.28,0.29,100,0.00,0.00
2,16,1000,0.11,0.12,0.12,0.17,0.18,1000,0.01,0.01
2,16,5000,0.11,0.27,0.40,0.41,0.41,4998,0.07,0.07
2,16,10000,0.11,0.22,0.28,0.41,0.41,9995,0.15,0.15
2,16,50000,0.14,0.33,0.40,0.41,0.47,49864,0.76,0.76
2,16,100000,0.14,0.48,0.52,0.53,0.73,99458,1.51,1.51
2,16,250000,0.15,0.65,0.68,0.87,5.30,246671,3.76,3.76
2,16,500000,0.19,1.03,1.15,1.68,21.62,486670,7.42,7.42
3,16,10,0.12,0.14,0.17,0.29,0.29,10,0.00,0.00
3,16,100,0.11,0.12,0.12,0.13,0.14,100,0.00,0.00
3,16,1000,0.10,0.24,0.36,0.37,0.37,1000,0.01,0.01
3,16,5000,0.10,0.17,0.23,0.24,0.37,4998,0.07,0.07
3,16,10000,0.11,0.27,0.40,0.41,0.41,9995,0.15,0.15
3,16,50000,0.10,0.36,0.36,0.39,0.44,49864,0.76,0.76
3,16,100000,0.12,0.40,0.41,0.47,0.67,99467,1.51,1.51
3,16,250000,0.18,0.67,0.82,0.91,5.30,246694,3.76,3.76
3,16,500000,0.21,1.00,1.08,1.50,21.93,486597,7.42,7.42
1,64,10,0.12,0.18,0.19,0.20,0.20,10,0.00,0.00
1,64,100,0.12,0.12,0.12,0.13,0.14,100,0.00,0.00
