Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.36,0.49,0.55,0.57,0.58,10,0.00,0.00
1,16,100,0.23,0.29,0.31,0.33,0.36,100,0.00,0.00
1,16,1000,0.16,0.26,0.28,0.33,0.36,1000,0.01,0.01
1,16,5000,0.15,0.25,0.29,0.42,0.54,4998,0.07,0.07
1,16,10000,0.17,0.27,0.30,0.34,0.38,9994,0.15,0.15
1,16,50000,0.17,0.58,0.65,0.67,0.75,49875,0.76,0.76
1,16,100000,0.21,0.72,0.73,0.75,1.13,99461,1.51,1.51
1,16,250000,0.19,1.10,1.18,1.34,5.76,246763,3.76,3.76
1,16,500000,0.51,4.29,7.44,12.64,21.07,488922,7.46,7.45
2,16,10,0.28,0.34,0.35,0.38,0.42,10,0.00,0.00
2,16,100,0.22,0.31,0.32,0.34,0.36,100,0.00,0.00
2,16,1000,0.17,0.26,0.29,0.46,0.50,1000,0.01,0.01
2,16,5000,0.18,0.29,0.32,0.36,0.38,4998,0.07,0.07
2,16,10000,0.16,0.27,0.30,0.35,0.42,9994,0.15,0.15
2,16,50000,0.16,0.40,0.43,0.47,0.56,49873,0.76,0.76
2,16,100000,0.17,0.69,0.71,0.75,0.96,99482,1.51,1.51
2,16,250000,0.25,1.03,1.10,1.23,6.07,246758,3.76,3.76
2,16,500000,0.40,2.16,2.34,6.59,19.75,487849,7.44,7.44
3,16,10,0.27,0.39,0.41,0.46,0.47,10,0.00,0.00
3,16,100,0.22,0.32,0.33,0.36,0.37,100,0.00,0.00
3,16,1000,0.17,0.25,0.28,0.31,0.34,1000,0.01,0.01
3,16,5000,0.20,0.29,0.41,0.41,0.42,4998,0.07,0.07
3,16,10000,0.17,0.30,0.33,0.37,0.42,9995,0.15,0.15
3,16,50000,0.17,0.43,0.46,0.50,0.57,49875,0.76,0.76
3,16,100000,0.16,0.65,0.74,0.80,0.97,99507,1.51,1.51
3,16,250000,0.25,1.14,1.24,1.37,5.94,246805,3.76,3.76
3,16,500000,0.57,7.11,37.06,54.66,61.47,489344,7.46,7.46
1,64,10,0.23,0.36,0.36,0.39,0.41,10,0.00,0.00
1,64,100,0.24,0.34,0.36,0.38,0.39,100,0.00,0.00
1,64,1000,0.15,0.22,0.25,0.28,0.31,1000,0.06,0.06
1,64,5000,0.17,0.27,0.30,0.36,0.45,4998,0.30,0.30
1,64,10000,0.18,0.29,0.31,0.35,0.39,9994,0.60,0.60
1,64,50000,0.18,0.48,0.51,0.75,0.79,49875,3.04,3.04
1,64,100000,0.16,0.55,0.58,0.66,0.85,99479,6.07,6.07
1,64,250000,0.23,1.06,1.15,1.30,5.81,246828,15.06,15.06
1,64,500000,0.41,2.33,4.65,8.51,18.99,488545,29.81,29.81
2,64,10,0.33,0.55,0.56,0.57,0.58,10,0.00,0.00
2,64,100,0.22,0.34,0.35,0.38,0.40,100,0.00,0.00
2,64,1000,0.16,0.23,0.26,0.32,0.36,1000,0.06,0.06
2,64,5000,0.16,0.24,0.27,0.30,0.34,4998,0.30,0.30
2,64,10000,0.16,0.25,0.28,0.32,0.37,9994,0.60,0.60
2,64,50000,0.16,0.41,0.44,0.50,0.63,49874,3.04,3.04
2,64,100000,0.20,0.73,0.73,0.75,1.11,99460,6.07,6.07
2,64,250000,0.24,0.96,1.07,1.25,5.68,246782,15.06,15.06
2,64,500000,0.43,15.24,17.74,23.43,29.57,487082,29.72,29.69
3,64,10,0.27,0.34,0.35,0.37,0.39,10,0.00,0.00
3,64,100,0.18,0.31,0.33,0.35,0.37,100,0.00,0.00
3,64,1000,0.15,0.24,0.27,0.30,0.33,1000,0.06,0.06
3,64,5000,0.16,0.28,0.31,0.37,0.48,4998,0.30,0.30
3,64,10000,0.19,0.34,0.39,0.42,0.60,9994,0.60,0.60
3,64,50000,0.20,0.50,0.54,0.66,0.73,49877,3.04,3.04
3,64,100000,0.17,0.72,0.77,0.84,1.04,99506,6.07,6.07
3,64,250000,0.29,0.99,1.12,1.28,5.68,246823,15.06,15.06
3,64,500000,0.46,2.15,2.89,14.96,23.17,488330,29.80,29.80
1,256,10,0.22,0.35,0.37,0.40,0.41,10,0.00,0.00
1,256,100,0.20,0.30,0.32,0.35,0.40,100,0.02,0.02
1,256,1000,0.17,0.23,0.26,0.30,0.33,1000,0.24,0.24
1,256,5000,0.20,0.31,0.35,0.43,0.56,4998,1.22,1.22
1,256,10000,0.18,0.29,0.32,0.36,0.42,9994,2.43,2.43
1,256,50000,0.18,0.52,0.61,0.71,0.80,49877,12.17,12.17
1,256,100000,0.17,0.66,0.74,0.87,1.74,99504,24.29,24.29
1,256,250000,0.18,1.24,1.38,1.76,6.78,246881,60.27,60.27
2,256,10,0.26,0.43,0.54,0.55,0.58,10,0.00,0.00
2,256,100,0.23,0.33,0.54,0.54,0.55,100,0.02,0.02
2,256,1000,0.17,0.24,0.27,0.30,0.33,1000,0.24,0.24
2,256,5000,0.17,0.28,0.30,0.35,0.43,4998,1.22,1.22
2,256,10000,0.21,0.32,0.35,0.39,0.45,9994,2.43,2.43
2,256,50000,0.17,0.44,0.48,0.56,0.71,49874,12.17,12.17
2,256,100000,0.19,0.71,0.76,0.94,1.75,99494,24.29,24.28
2,256,250000,0.29,1.21,1.34,1.70,6.16,246843,60.26,60.25
3,256,10,0.27,0.33,0.36,0.38,0.39,10,0.00,0.00
3,256,100,0.22,0.32,0.33,0.36,0.38,100,0.02,0.02
3,256,1000,0.19,0.28,0.30,0.34,0.38,1000,0.24,0.24
3,256,5000,0.17,0.30,0.32,0.36,0.41,4998,1.22,1.22
3,256,10000,0.16,0.32,0.35,0.39,0.44,9995,2.44,2.44
3,256,50000,0.21,0.66,0.69,0.74,0.88,49872,12.17,12.17
3,256,100000,0.21,0.86,0.96,1.03,1.88,99489,24.28,24.28
3,256,250000,0.25,1.19,1.31,1.62,6.11,246818,60.25,60.25
1,512,10,0.26,0.48,0.52,0.53,0.54,10,0.00,0.00
1,512,100,0.19,0.30,0.32,0.35,0.41,100,0.04,0.04
1,512,1000,0.20,0.27,0.29,0.33,0.37,1000,0.48,0.48
1,512,5000,0.16,0.28,0.31,0.36,0.41,4998,2.44,2.44
1,512,10000,0.17,0.34,0.37,0.45,0.51,9994,4.87,4.87
1,512,50000,0.17,0.59,0.69,0.80,0.94,49877,24.35,24.35
1,512,100000,0.18,0.79,0.95,1.06,2.11,99493,48.58,48.57
2,512,10,0.22,0.29,0.30,0.36,0.66,10,0.00,0.00
2,512,100,0.24,0.34,0.36,0.39,0.44,100,0.04,0.04
2,512,1000,0.18,0.25,0.27,0.31,0.35,1000,0.48,0.48
2,512,5000,0.18,0.29,0.32,0.36,0.43,4998,2.44,2.44
2,512,10000,0.19,0.32,0.35,0.40,0.47,9994,4.87,4.87
2,512,50000,0.19,0.71,0.74,0.89,1.00,49873,24.35,24.35
2,512,100000,0.21,0.81,0.85,0.96,2.07,99467,48.56,48.56
3,512,10,0.26,0.39,0.40,0.46,0.47,10,0.00,0.00
3,512,100,0.18,0.32,0.34,0.36,0.38,100,0.04,0.04
3,512,1000,0.18,0.30,0.34,0.36,0.50,1000,0.48,0.48
3,512,5000,0.18,0.30,0.32,0.37,0.41,4998,2.44,2.44
