Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.05,0.06,0.07,0.08,0.09,10,0.00,0.00
1,16,100,0.05,0.06,0.12,0.18,0.18,100,0.00,0.00
1,16,1000,0.04,0.06,0.18,0.31,0.31,1000,0.01,0.01
1,16,5000,0.04,0.30,0.30,0.31,0.32,4999,0.07,0.07
1,16,10000,0.04,0.18,0.24,0.32,0.37,9994,0.15,0.15
1,16,50000,0.06,0.19,0.20,0.22,0.26,49870,0.76,0.76
1,16,100000,0.11,0.27,0.30,0.35,0.56,99483,1.51,1.51
1,16,250000,0.15,0.49,0.57,0.60,5.28,246644,3.76,3.76
1,16,500000,0.26,0.97,1.13,2.07,22.00,486911,7.42,7.42
2,16,10,0.05,0.06,0.07,0.07,0.09,10,0.00,0.00
2,16,100,0.04,0.07,0.31,0.31,0.32,100,0.00,0.00
2,16,1000,0.04,0.09,0.15,0.22,0.34,1000,0.01,0.01
2,16,5000,0.04,0.17,0.30,0.43,0.57,4998,0.07,0.07
2,16,10000,0.04,0.14,0.20,0.21,0.27,9995,0.15,0.15
2,16,50000,0.06,0.27,0.39,0.41,0.45,49872,0.76,0.76
2,16,100000,0.12,0.27,0.30,0.52,0.62,99474,1.51,1.51
2,16,250000,0.07,0.49,0.55,0.60,5.53,246653,3.76,3.76
2,16,500000,0.17,0.76,0.82,1.43,21.58,486457,7.42,7.42
3,16,10,0.06,0.18,0.19,0.32,0.32,10,0.00,0.00
3,16,100,0.05,0.05,0.06,0.06,0.07,100,0.00,0.00
3,16,1000,0.04,0.08,0.08,0.17,0.21,1000,0.01,0.01
3,16,5000,0.04,0.17,0.30,0.31,0.31,4999,0.07,0.07
3,16,10000,0.04,0.18,0.30,0.30,0.31,9995,0.15,0.15
3,16,50000,0.06,0.20,0.25,0.40,0.41,49873,0.76,0.76
3,16,100000,0.09,0.29,0.33,0.51,0.55,99480,1.51,1.51
3,16,250000,0.12,0.52,0.64,0.73,4.97,246709,3.76,3.76
3,16,500000,0.16,0.85,0.98,1.60,20.74,486752,7.42,7.42
1,64,10,0.28,0.28,0.29,0.29,0.30,10,0.00,0.00
1,64,100,0.04,0.09,0.09,0.15,0.15,100,0.00,0.00
1,64,1000,0.04,0.08,0.21,0.35,0.37,1000,0.06,0.06
1,64,5000,0.04,0.19,0.22,0.41,0.41,4998,0.30,0.30
1,64,10000,0.04,0.14,0.14,0.21,0.26,9995,0.61,0.61
1,64,50000,0.07,0.37,0.40,0.41,0.50,49870,3.04,3.04
1,64,100000,0.09,0.48,0.51,0.52,0.74,99467,6.07,6.07
1,64,250000,0.18,0.48,0.57,0.65,4.91,246643,15.05,15.05
1,64,500000,0.29,0.93,1.07,2.19,21.76,486576,29.69,29.69
2,64,10,0.05,0.06,0.07,0.07,0.09,10,0.00,0.00
2,64,100,0.05,0.05,0.06,0.06,0.07,100,0.00,0.00
2,64,1000,0.04,0.05,0.11,0.17,0.30,1000,0.06,0.06
2,64,5000,0.04,0.21,0.32,0.41,0.43,4998,0.30,0.30
2,64,10000,0.04,0.17,0.18,0.30,0.31,9995,0.61,0.61
2,64,50000,0.07,0.28,0.40,0.43,0.49,49873,3.04,3.04
2,64,100000,0.12,0.33,0.44,0.52,0.65,99478,6.07,6.07
2,64,250000,0.17,0.58,0.60,0.63,5.60,246584,15.05,15.04
2,64,500000,0.07,0.90,1.00,1.61,21.97,486477,29.69,29.68
3,64,10,0.06,0.06,0.07,0.08,0.09,10,0.00,0.00
3,64,100,0.14,0.28,0.28,0.28,0.29,100,0.00,0.00
3,64,1000,0.04,0.05,0.11,0.30,0.37,1000,0.06,0.06
3,64,5000,0.04,0.17,0.30,0.31,0.31,4999,0.30,0.30
3,64,10000,0.04,0.31,0.32,0.35,0.41,9994,0.60,0.60
3,64,50000,0.07,0.27,0.40,0.41,0.67,49872,3.04,3.04
3,64,100000,0.12,0.33,0.34,0.41,0.61,99474,6.07,6.07
3,64,250000,0.29,0.81,0.83,0.88,5.53,246609,15.05,15.05
3,64,500000,0.10,0.90,1.02,1.83,22.06,486679,29.70,29.70
1,256,10,0.15,0.16,0.28,0.29,0.29,10,0.00,0.00
1,256,100,0.14,0.28,0.28,0.28,0.29,100,0.02,0.02
1,256,1000,0.04,0.08,0.09,0.34,0.35,1000,0.24,0.24
1,256,5000,0.04,0.15,0.20,0.21,0.34,4999,1.22,1.22
1,256,10000,0.04,0.32,0.33,0.41,0.41,9995,2.44,2.44
