Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.28,0.31,0.33,0.35,0.38,10,0.00,0.00
1,16,100,0.19,0.33,0.48,0.52,0.53,100,0.00,0.00
1,16,1000,0.14,0.19,0.22,0.27,0.33,1000,0.01,0.01
1,16,5000,0.14,0.22,0.26,0.29,0.36,4998,0.07,0.07
1,16,10000,0.14,0.27,0.29,0.34,0.40,9994,0.15,0.15
1,16,50000,0.15,0.41,0.44,0.49,0.67,49875,0.76,0.76
1,16,100000,0.15,0.63,0.73,0.74,2.21,99479,1.51,1.51
1,16,250000,0.19,1.05,1.13,1.29,5.72,246778,3.76,3.76
1,16,500000,0.43,2.21,2.40,7.13,19.98,487835,7.44,7.44
2,16,10,0.21,0.30,0.31,0.34,0.36,10,0.00,0.00
2,16,100,0.17,0.29,0.31,0.33,0.36,100,0.00,0.00
2,16,1000,0.14,0.20,0.22,0.28,0.41,1000,0.01,0.01
2,16,5000,0.15,0.25,0.29,0.41,0.46,4998,0.07,0.07
2,16,10000,0.13,0.26,0.28,0.32,0.39,9994,0.15,0.15
2,16,50000,0.14,0.39,0.41,0.49,0.73,49872,0.76,0.76
2,16,100000,0.15,0.64,0.75,0.83,3.56,99504,1.51,1.51
2,16,250000,0.29,0.94,1.00,1.20,6.12,246720,3.76,3.76
2,16,500000,0.58,25.32,32.23,36.84,41.41,487036,7.43,7.42
3,16,10,0.22,0.30,0.32,0.33,0.37,10,0.00,0.00
3,16,100,0.17,0.29,0.31,0.36,0.39,100,0.00,0.00
3,16,1000,0.14,0.20,0.24,0.30,0.41,1000,0.01,0.01
3,16,5000,0.13,0.23,0.26,0.31,0.36,4998,0.07,0.07
3,16,10000,0.14,0.41,0.41,0.42,0.43,9994,0.15,0.15
3,16,50000,0.15,0.38,0.40,0.47,1.19,49873,0.76,0.76
3,16,100000,0.14,0.74,0.76,0.85,1.60,99492,1.51,1.51
3,16,250000,0.17,0.91,1.00,1.15,5.89,246692,3.76,3.76
3,16,500000,0.47,2.30,5.21,41.96,50.11,488457,7.45,7.45
1,64,10,0.28,0.35,0.36,0.39,0.44,10,0.00,0.00
1,64,100,0.17,0.28,0.30,0.32,0.35,100,0.00,0.00
1,64,1000,0.15,0.23,0.28,0.42,0.46,1000,0.06,0.06
1,64,5000,0.14,0.23,0.26,0.30,0.41,4999,0.30,0.30
1,64,10000,0.14,0.24,0.27,0.32,0.41,9994,0.60,0.60
1,64,50000,0.16,0.42,0.45,0.53,0.75,49874,3.04,3.04
1,64,100000,0.15,0.73,0.77,0.84,1.95,99492,6.07,6.07
1,64,250000,0.28,0.95,1.07,1.26,5.92,246769,15.06,15.06
1,64,500000,0.60,16.15,18.15,21.95,30.23,485354,29.62,29.60
2,64,10,0.23,0.30,0.31,0.34,0.37,10,0.00,0.00
2,64,100,0.18,0.28,0.30,0.32,0.34,100,0.00,0.00
2,64,1000,0.14,0.20,0.23,0.28,0.38,1000,0.06,0.06
2,64,5000,0.14,0.25,0.27,0.31,0.36,4998,0.30,0.30
2,64,10000,0.15,0.25,0.28,0.33,0.41,9994,0.60,0.60
2,64,50000,0.15,0.41,0.44,0.54,1.21,49873,3.04,3.04
2,64,100000,0.14,0.70,0.74,0.81,1.41,99496,6.07,6.07
2,64,250000,0.26,1.00,1.15,1.33,6.26,246825,15.06,15.06
2,64,500000,0.59,25.12,28.92,32.61,44.04,485354,29.62,29.58
3,64,10,0.20,0.31,0.32,0.34,0.37,10,0.00,0.00
3,64,100,0.16,0.28,0.30,0.33,0.35,100,0.00,0.00
3,64,1000,0.13,0.22,0.26,0.43,0.48,1000,0.06,0.06
3,64,5000,0.14,0.23,0.26,0.32,0.37,4998,0.30,0.30
3,64,10000,0.16,0.26,0.28,0.34,0.45,9994,0.60,0.60
3,64,50000,0.15,0.41,0.44,0.66,1.04,49874,3.04,3.04
3,64,100000,0.16,0.70,0.75,0.86,1.76,99500,6.07,6.07
3,64,250000,0.29,1.08,1.18,1.38,6.00,246840,15.06,15.06
3,64,500000,0.51,8.75,24.58,31.62,36.42,488330,29.80,29.75
1,256,10,0.24,0.30,0.31,0.34,0.37,10,0.00,0.00
1,256,100,0.18,0.28,0.30,0.33,0.36,100,0.02,0.02
1,256,1000,0.14,0.22,0.27,0.35,0.37,1000,0.24,0.24
1,256,5000,0.15,0.24,0.28,0.44,1.79,4998,1.22,1.22
1,256,10000,0.15,0.27,0.33,0.45,0.52,9994,2.43,2.43
1,256,50000,0.14,0.48,0.66,0.73,1.02,49866,12.17,12.17
1,256,100000,0.15,0.84,0.92,1.06,2.20,99493,24.29,24.28
1,256,250000,0.20,1.08,1.19,1.45,6.19,246767,60.24,60.24
2,256,10,0.21,0.33,0.34,0.37,0.41,10,0.00,0.00
2,256,100,0.16,0.27,0.28,0.32,0.37,100,0.02,0.02
2,256,1000,0.14,0.21,0.24,0.34,0.49,1000,0.24,0.24
2,256,5000,0.15,0.27,0.32,0.48,0.52,4998,1.22,1.22
2,256,10000,0.15,0.28,0.31,0.36,0.45,9994,2.43,2.43
