Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.13,0.14,0.14,0.16,0.20,10,0.00,0.00
1,16,100,0.13,0.28,0.28,0.28,0.28,100,0.00,0.00
1,16,1000,0.12,0.13,0.19,0.26,0.32,1000,0.01,0.01
1,16,5000,0.12,0.21,0.28,0.40,0.41,4999,0.07,0.07
1,16,10000,0.12,0.28,0.40,0.41,0.41,9994,0.15,0.15
1,16,50000,0.12,0.37,0.38,0.63,0.64,49861,0.76,0.76
1,16,100000,0.12,0.36,0.44,0.52,0.64,99460,1.51,1.51
1,16,250000,0.16,0.57,0.64,0.81,5.28,246727,3.76,3.76
1,16,500000,0.23,1.02,1.15,1.91,20.91,486903,7.42,7.42
2,16,10,0.13,0.15,0.15,0.16,0.18,10,0.00,0.00
2,16,100,0.14,0.28,0.28,0.28,0.28,100,0.00,0.00
2,16,1000,0.11,0.12,0.18,0.18,0.24,1000,0.01,0.01
2,16,5000,0.12,0.22,0.28,0.41,0.41,4998,0.07,0.07
2,16,10000,0.14,0.40,0.41,0.50,0.66,9994,0.15,0.15
2,16,50000,0.12,0.36,0.37,0.38,0.49,49858,0.76,0.76
2,16,100000,0.13,0.46,0.47,0.58,0.74,99463,1.51,1.51
2,16,250000,0.15,0.57,0.61,0.77,4.41,246653,3.76,3.76
2,16,500000,0.21,0.82,0.89,1.87,21.46,486617,7.42,7.42
3,16,10,0.15,0.16,0.28,0.29,0.29,10,0.00,0.00
3,16,100,0.13,0.13,0.13,0.14,0.14,100,0.00,0.00
3,16,1000,0.11,0.12,0.18,0.19,0.25,1000,0.01,0.01
3,16,5000,0.11,0.19,0.25,0.25,0.26,4999,0.07,0.07
3,16,10000,0.12,0.37,0.37,0.38,0.38,9995,0.15,0.15
3,16,50000,0.13,0.27,0.29,0.50,0.51,49866,0.76,0.76
3,16,100000,0.13,0.35,0.38,0.56,0.64,99469,1.51,1.51
3,16,250000,0.13,0.64,0.76,0.83,5.19,246717,3.76,3.76
3,16,500000,0.13,0.90,1.02,2.23,21.74,486634,7.42,7.42
1,64,10,0.14,0.19,0.19,0.19,0.20,10,0.00,0.00
1,64,100,0.15,0.28,0.28,0.28,0.29,100,0.00,0.00
1,64,1000,0.12,0.13,0.19,0.19,0.20,1000,0.06,0.06
1,64,5000,0.12,0.27,0.40,0.41,0.41,4998,0.30,0.30
1,64,10000,0.12,0.26,0.38,0.38,0.39,9995,0.61,0.60
1,64,50000,0.11,0.27,0.31,0.48,0.50,49872,3.04,3.04
1,64,100000,0.13,0.64,0.64,0.66,0.86,99441,6.06,6.06
1,64,250000,0.29,0.82,0.93,0.96,5.10,246741,15.05,15.05
1,64,500000,0.29,0.98,1.11,2.36,21.27,486764,29.70,29.70
2,64,10,0.13,0.14,0.14,0.15,0.17,10,0.00,0.00
2,64,100,0.12,0.13,0.13,0.14,0.14,100,0.00,0.00
2,64,1000,0.14,0.35,0.60,0.61,0.61,1000,0.06,0.06
2,64,5000,0.11,0.30,0.37,0.38,0.38,4998,0.30,0.30
2,64,10000,0.12,0.43,0.44,0.44,0.45,9994,0.60,0.60
2,64,50000,0.12,0.49,0.50,0.67,0.69,49865,3.04,3.04
2,64,100000,0.12,0.46,0.59,0.60,0.80,99469,6.07,6.07
2,64,250000,0.22,0.59,0.64,0.81,5.07,246676,15.05,15.05
2,64,500000,0.24,0.96,1.06,2.56,22.54,486400,29.68,29.68
3,64,10,0.14,0.15,0.15,0.16,0.19,10,0.00,0.00
3,64,100,0.14,0.28,0.28,0.28,0.28,100,0.00,0.00
3,64,1000,0.14,0.34,0.34,0.35,0.35,1000,0.06,0.06
3,64,5000,0.12,0.64,0.65,0.65,0.66,4998,0.30,0.30
3,64,10000,0.12,0.63,0.64,0.64,0.65,9994,0.60,0.60
3,64,50000,0.10,0.24,0.27,0.36,0.42,49867,3.04,3.04
3,64,100000,0.12,0.43,0.45,0.60,0.79,99476,6.07,6.07
3,64,250000,0.14,0.56,0.63,0.67,4.81,246651,15.05,15.05
3,64,500000,0.21,0.83,0.91,2.28,21.94,486596,29.69,29.69
1,256,10,0.15,0.28,0.29,0.29,0.30,10,0.00,0.00
1,256,100,0.12,0.13,0.19,0.19,0.20,100,0.02,0.02
1,256,1000,0.12,0.19,0.20,0.26,0.32,1000,0.24,0.24
1,256,5000,0.11,0.36,0.37,0.37,0.38,4998,1.22,1.22
1,256,10000,0.11,0.28,0.37,0.44,0.45,9995,2.44,2.43
1,256,50000,0.13,0.41,0.47,0.49,0.65,49867,12.17,12.17
1,256,100000,0.14,0.63,0.65,0.70,1.15,99461,24.28,24.28
1,256,250000,0.27,0.69,0.78,0.96,5.71,246666,60.22,60.22
2,256,10,0.15,0.17,0.28,0.29,0.29,10,0.00,0.00
2,256,100,0.14,0.28,0.28,0.28,0.29,100,0.02,0.02
2,256,1000,0.12,0.19,0.20,0.26,0.39,1000,0.24,0.24
2,256,5000,0.10,0.36,0.37,0.38,0.39,4998,1.22,1.22
2,256,10000,0.12,0.38,0.41,0.43,0.59,9994,2.43,2.43
2,256,50000,0.12,0.32,0.35,0.43,0.52,49870,12.17,12.17
2,256,100000,0.13,0.49,0.59,0.62,1.16,99471,24.28,24.28
2,256,250000,0.28,0.65,0.70,0.95,5.85,246643,60.21,60.21
3,256,10,0.19,0.20,0.26,0.27,0.27,10,0.00,0.00
3,256,100,0.12,0.13,0.13,0.14,0.14,100,0.02,0.02
3,256,1000,0.12,0.14,0.19,0.20,0.20,1000,0.24,0.24
3,256,5000,0.13,0.25,0.27,0.39,0.40,4999,1.22,1.22
3,256,10000,0.11,0.25,0.30,0.38,0.39,9995,2.44,2.44
3,256,50000,0.11,0.37,0.44,0.54,0.71,49871,12.17,12.17
3,256,100000,0.12,0.41,0.45,0.65,1.06,99466,24.28,24.28
3,256,250000,0.18,0.81,0.94,1.12,5.45,246714,60.23,60.23
1,512,10,0.14,0.16,0.20,0.21,0.23,10,0.00,0.00
1,512,100,0.13,0.14,0.14,0.15,0.17,100,0.04,0.04
1,512,1000,0.12,0.13,0.19,0.32,0.41,1000,0.48,0.48
1,512,5000,0.12,0.20,0.24,0.26,0.32,4998,2.44,2.44
1,512,10000,0.12,0.21,0.25,0.27,0.35,9995,4.88,4.87
1,512,50000,0.12,0.56,0.64,0.67,0.83,49872,24.35,24.34
1,512,100000,0.17,0.63,0.66,0.84,2.29,99477,48.57,48.57
2,512,10,0.13,0.14,0.14,0.16,0.18,10,0.00,0.00
2,512,100,0.14,0.28,0.28,0.28,0.29,100,0.04,0.04
2,512,1000,0.12,0.26,0.38,0.39,0.40,1000,0.48,0.48
2,512,5000,0.12,0.39,0.40,0.45,0.46,4998,2.44,2.44
2,512,10000,0.11,0.20,0.25,0.28,0.35,9994,4.87,4.87
2,512,50000,0.12,0.48,0.55,0.74,0.89,49871,24.35,24.35
2,512,100000,0.16,0.44,0.48,0.67,2.14,99472,48.57,48.56
3,512,10,0.15,0.28,0.28,0.29,0.30,10,0.00,0.00
3,512,100,0.13,0.14,0.18,0.19,0.20,100,0.04,0.04
3,512,1000,0.11,0.18,0.21,0.34,0.35,1000,0.48,0.48
3,512,5000,0.11,0.21,0.28,0.41,0.41,4998,2.44,2.44
3,512,10000,0.12,0.38,0.38,0.40,0.47,9994,4.87,4.87
