Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,289856,144917,4.42,2.21
1,64,310570,154305,18.95,9.41
1,256,335855,168126,81.99,41.04
1,512,342360,171816,167.16,83.89
1,1024,288502,144145,281.74,140.76
2,16,346764,173922,5.29,2.65
2,64,333956,166847,20.38,10.18
2,256,342676,171701,83.66,41.91
2,512,352034,176372,171.89,86.11
2,1024,281922,142220,275.31,138.88
3,16,323132,161590,4.93,2.46
3,64,350766,175239,21.40,10.69
3,256,331410,165758,80.91,40.46
3,512,346676,174269,169.27,85.09
3,1024,278056,139133,271.53,135.87
