Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,329184,164621,5.02,2.51
1,64,318348,159168,19.43,9.71
1,256,306182,153136,74.75,37.38
1,512,321280,160591,156.87,78.41
1,1024,290080,144814,283.28,141.41
2,16,320554,160282,4.89,2.44
2,64,294008,146944,17.94,8.96
2,256,323116,161510,78.88,39.43
2,512,329618,164995,160.94,80.56
2,1024,303782,151631,296.66,148.07
3,16,263366,131693,4.01,2.00
3,64,340704,170311,20.79,10.39
3,256,325986,163007,79.58,39.79
3,512,312904,156442,152.78,76.38
3,1024,308822,154482,301.58,150.86
