Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,352224,176116,5.37,2.68
1,64,313092,156830,19.10,9.57
1,256,307988,153946,75.19,37.58
1,512,332992,166307,162.59,81.20
1,1024,298558,149617,291.56,146.11
2,16,336306,168164,5.13,2.56
2,64,335454,167726,20.47,10.23
2,256,324970,162476,79.33,39.66
2,512,301616,150577,147.27,73.52
2,1024,285226,142600,278.54,139.25
3,16,312018,155991,4.76,2.38
3,64,323898,161181,19.76,9.83
3,256,294604,147087,71.92,35.90
3,512,333016,166576,162.60,81.33
3,1024,311086,155285,303.79,151.64
