Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,236584,118229,3.60,1.80
1,64,221250,110795,13.50,6.76
1,256,212786,106272,51.94,25.94
1,512,268906,134429,131.30,65.63
1,1024,255658,127863,249.66,124.86
2,16,255170,127811,3.89,1.95
2,64,261762,130884,15.97,7.98
2,256,218852,109528,53.43,26.74
2,512,225468,112765,110.09,55.06
2,1024,275428,138041,268.97,134.80
3,16,219336,109676,3.34,1.67
3,64,255962,127804,15.62,7.80
3,256,261638,130758,63.87,31.92
3,512,230690,115871,112.64,56.57
3,1024,229698,114704,224.31,112.01
