Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,790014,789797,12.05,12.05
1,64,738142,738034,45.05,45.04
1,256,599513,599459,146.36,146.35
1,512,414448,414417,202.36,202.35
1,1024,323652,323635,316.06,316.04
1,4096,122130,122124,477.07,477.04
1,16384,34106,34105,532.90,532.89
1,65536,9154,9154,572.12,572.12
2,16,791617,791464,12.07,12.07
2,64,735003,734894,44.86,44.85
2,256,596472,596438,145.62,145.61
2,512,471703,471668,230.32,230.30
2,1024,330835,330821,323.08,323.06
2,4096,125111,125101,488.71,488.67
2,16384,33987,33986,531.04,531.03
2,65536,8824,8823,551.50,551.43
3,16,781533,781405,11.92,11.92
3,64,735337,735234,44.88,44.87
3,256,593357,593311,144.86,144.85
3,512,464213,464185,226.66,226.65
3,1024,338616,338598,330.67,330.66
3,4096,99290,99285,387.85,387.83
3,16384,35701,35699,557.82,557.79
3,65536,8704,8704,544.00,544.00
