Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,700302,700300,10.68,10.68
1,64,688359,688356,42.01,42.01
1,256,595357,595343,145.35,145.34
1,512,454282,454180,221.81,221.76
1,1024,365589,322855,357.02,315.28
1,4096,100060,100054,390.85,390.83
1,16384,25163,25160,393.17,393.12
1,65536,6299,6298,393.68,393.62
2,16,673401,673396,10.27,10.27
2,64,660102,659838,40.28,40.27
2,256,606829,606827,148.15,148.15
2,512,482067,391164,235.38,190.99
2,1024,410909,274437,401.27,268.00
2,4096,100041,100035,390.78,390.76
2,16384,25160,25158,393.12,393.09
2,65536,6299,6298,393.68,393.62
3,16,666075,666072,10.16,10.16
3,64,634611,634609,38.73,38.73
3,256,592730,592719,144.70,144.70
3,512,520781,337127,254.28,164.61
3,1024,339760,339411,331.79,331.45
3,4096,101682,101676,397.19,397.17
3,16384,25160,25158,393.12,393.09
3,65536,6299,6298,393.68,393.62
