Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,801496,801345,12.22,12.22
1,64,764079,763990,46.63,46.63
1,256,622511,622417,151.98,151.95
1,512,500647,500604,244.45,244.43
1,1024,355010,354997,346.68,346.67
1,4096,125533,125528,490.36,490.34
1,16384,37236,37235,581.81,581.79
1,65536,9386,9385,586.62,586.56
2,16,812499,812315,12.39,12.39
2,64,755833,755742,46.13,46.12
2,256,627017,626984,153.08,153.07
2,512,505691,505654,246.91,246.90
2,1024,342456,342442,334.42,334.41
2,4096,134160,134154,524.06,524.03
2,16384,34836,34835,544.31,544.29
2,65536,9328,9328,583.00,583.00
3,16,804681,804534,12.27,12.27
3,64,751795,751714,45.88,45.88
3,256,571552,571519,139.53,139.53
3,512,490223,490186,239.36,239.34
3,1024,352301,352272,344.04,344.01
3,4096,133313,133306,520.75,520.72
3,16384,37590,37588,587.34,587.31
3,65536,9360,9359,585.00,584.93
