Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,531284,531112,8.10,8.10
1,64,528087,527927,32.23,32.22
1,256,403932,403892,98.61,98.60
1,512,343553,343509,167.75,167.72
1,1024,238797,238781,233.20,233.18
1,4096,83601,83591,326.56,326.52
1,16384,22619,22617,353.42,353.39
1,65536,6445,6444,402.81,402.75
2,16,556709,556498,8.49,8.49
2,64,504657,504544,30.80,30.79
2,256,401905,401821,98.12,98.10
2,512,318726,318684,155.62,155.60
2,1024,216412,216385,211.33,211.31
2,4096,77741,77735,303.67,303.65
2,16384,23510,23508,367.34,367.31
2,65536,7323,7323,457.68,457.68
3,16,550841,550650,8.40,8.40
3,64,515454,515380,31.46,31.45
3,256,408768,408710,99.79,99.78
3,512,322113,322069,157.28,157.26
3,1024,239426,239406,233.81,233.79
3,4096,78344,78339,306.03,306.01
3,16384,22452,22451,350.81,350.79
3,65536,6377,6377,398.56,398.56
