Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,528477,528251,8.06,8.06
1,64,556244,556126,33.95,33.94
1,256,401698,401657,98.07,98.06
1,512,404696,404647,197.60,197.58
1,1024,289452,289434,282.66,282.65
1,4096,126655,126649,494.74,494.72
1,16384,30189,30187,471.70,471.67
1,65536,5336,5335,333.50,333.43
2,16,548714,548463,8.37,8.36
2,64,508759,508641,31.05,31.04
2,256,366284,366222,89.42,89.40
2,512,276070,276037,134.79,134.78
2,1024,179092,179070,174.89,174.87
2,4096,68071,68067,265.90,265.88
2,16384,16778,16776,262.15,262.12
2,65536,3979,3979,248.68,248.68
3,16,544223,544049,8.30,8.30
3,64,495518,495371,30.24,30.23
3,256,331116,331060,80.83,80.82
3,512,234732,234690,114.61,114.59
3,1024,165264,165241,161.39,161.36
3,4096,56723,56725,221.57,221.58
3,16384,14631,14629,228.60,228.57
3,65536,3363,3364,210.18,210.25
