Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,430880,430555,6.57,6.56
1,64,390895,390713,23.85,23.84
1,256,328012,327964,80.08,80.06
1,512,300440,300419,146.69,146.68
1,1024,180895,180880,176.65,176.64
1,4096,103145,103139,402.91,402.88
1,16384,22058,22057,344.65,344.64
1,65536,4551,4551,284.43,284.43
2,16,390485,390201,5.95,5.95
2,64,241655,241408,14.74,14.73
2,256,287914,287803,70.29,70.26
2,512,152352,152325,74.39,74.37
2,1024,132399,132385,129.29,129.28
2,4096,46884,46880,183.14,183.12
2,16384,12212,12211,190.81,190.79
2,65536,3023,3022,188.93,188.87
3,16,395539,395298,6.03,6.03
3,64,370258,369978,22.59,22.58
3,256,241542,241460,58.97,58.95
3,512,162908,162874,79.54,79.52
3,1024,120746,120736,117.91,117.90
3,4096,38593,38589,150.75,150.73
3,16384,9658,9657,150.90,150.89
3,65536,2442,2443,152.62,152.68
