Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.16,0.18,0.19,0.21,0.22,10,0.00,0.00
1,16,100,0.08,0.09,0.10,0.10,0.12,100,0.00,0.00
1,16,1000,0.05,0.09,0.10,0.12,0.12,1000,0.01,0.01
1,16,5000,0.05,0.10,0.11,0.12,0.15,4998,0.07,0.07
1,16,10000,0.05,0.10,0.11,0.14,0.15,9993,0.15,0.15
1,16,50000,0.06,0.15,0.20,0.36,0.49,49800,0.75,0.75
1,16,100000,0.06,0.29,0.41,0.79,1.04,99203,1.51,1.51
1,16,250000,0.04,0.11,0.13,11.96,65.11,240682,3.67,3.67
1,16,500000,0.04,1.82,7.85,28.38,63.93,480746,7.33,7.32
2,16,10,0.10,0.19,0.19,0.21,0.22,10,0.00,0.00
2,16,100,0.07,0.10,0.13,0.14,0.15,100,0.00,0.00
2,16,1000,0.05,0.10,0.10,0.11,0.15,1000,0.01,0.01
2,16,5000,0.05,0.11,0.11,0.14,0.15,4998,0.07,0.07
2,16,10000,0.05,0.11,0.13,0.14,0.17,9992,0.15,0.15
2,16,50000,0.06,0.15,0.16,0.20,0.33,49812,0.76,0.76
2,16,100000,0.07,0.27,0.37,0.63,0.81,99222,1.51,1.51
2,16,250000,0.05,0.50,0.70,25.42,61.56,245472,3.74,3.74
2,16,500000,0.05,0.12,0.13,1.95,46.38,226742,3.45,3.45
3,16,10,0.11,0.19,0.20,0.21,0.23,10,0.00,0.00
3,16,100,0.08,0.11,0.13,0.15,0.16,100,0.00,0.00
3,16,1000,0.06,0.12,0.12,0.12,0.13,1000,0.01,0.01
3,16,5000,0.06,0.12,0.14,0.17,0.19,4998,0.07,0.07
3,16,10000,0.06,0.14,0.18,0.19,0.20,9993,0.15,0.15
3,16,50000,0.06,0.17,0.19,0.44,0.59,49812,0.76,0.76
3,16,100000,0.08,0.24,0.31,0.51,0.84,99216,1.51,1.51
3,16,250000,0.08,0.56,0.72,1.05,11.51,245203,3.74,3.74
3,16,500000,0.06,3.14,6.45,21.79,35.53,482397,7.36,7.35
1,64,10,0.10,0.17,0.18,0.19,0.21,10,0.00,0.00
1,64,100,0.08,0.09,0.10,0.11,0.12,100,0.00,0.00
1,64,1000,0.05,0.07,0.08,0.12,0.12,1000,0.06,0.06
1,64,5000,0.05,0.10,0.11,0.15,0.16,4998,0.30,0.30
1,64,10000,0.05,0.10,0.14,0.15,0.18,9993,0.60,0.60
1,64,50000,0.06,0.16,0.21,0.39,0.49,49808,3.04,3.04
1,64,100000,0.06,0.31,0.44,0.83,1.40,99177,6.05,6.05
1,64,250000,0.05,0.56,0.72,2.46,11.52,245261,14.96,14.96
1,64,500000,0.05,0.16,4.90,34.32,57.07,479756,29.28,29.28
