Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.27,0.33,0.35,0.42,1.28,10,0.00,0.00
1,16,100,0.19,0.30,0.32,0.34,0.37,100,0.00,0.00
1,16,1000,0.14,0.21,0.23,0.28,0.36,1000,0.01,0.01
1,16,5000,0.16,0.24,0.28,0.40,1.08,4998,0.07,0.07
1,16,10000,0.21,0.41,0.41,0.42,0.48,9994,0.15,0.15
1,16,50000,0.17,0.41,0.45,0.69,0.83,49877,0.76,0.76
1,16,100000,0.16,0.70,0.76,0.94,3.48,99512,1.51,1.51
1,16,250000,0.19,0.89,0.97,1.12,6.08,246745,3.76,3.76
1,16,500000,0.28,1.69,3.00,55.00,69.54,488170,7.44,7.41
2,16,10,0.21,0.37,0.38,0.41,0.43,10,0.00,0.00
2,16,100,0.27,0.29,0.30,0.32,0.35,100,0.00,0.00
2,16,1000,0.15,0.21,0.24,0.33,0.54,1000,0.01,0.01
2,16,5000,0.16,0.24,0.27,0.33,0.43,4998,0.07,0.07
2,16,10000,0.16,0.26,0.29,0.33,0.41,9994,0.15,0.15
2,16,50000,0.16,0.40,0.43,0.56,1.61,49877,0.76,0.76
2,16,100000,0.16,0.64,0.73,0.84,3.72,99509,1.51,1.51
2,16,250000,0.22,1.05,1.15,1.32,5.76,246795,3.76,3.76
2,16,500000,0.19,2.19,6.70,55.87,73.81,488680,7.45,7.45
3,16,10,0.27,0.35,0.36,0.40,0.42,10,0.00,0.00
3,16,100,0.18,0.31,0.33,0.36,0.42,100,0.00,0.00
3,16,1000,0.15,0.28,0.34,0.36,0.84,1000,0.01,0.01
3,16,5000,0.15,0.25,0.28,0.35,0.57,4998,0.07,0.07
3,16,10000,0.16,0.28,0.30,0.41,0.43,9994,0.15,0.15
3,16,50000,0.20,0.41,0.60,0.67,1.65,49862,0.76,0.76
3,16,100000,0.16,0.60,0.64,0.78,2.51,99502,1.51,1.51
3,16,250000,0.23,1.03,1.08,1.26,6.09,246751,3.76,3.76
3,16,500000,0.25,1.58,2.29,19.32,42.31,488086,7.44,7.44
1,64,10,0.21,0.35,0.36,0.40,0.47,10,0.00,0.00
1,64,100,0.18,0.29,0.39,0.55,0.56,100,0.00,0.00
1,64,1000,0.14,0.25,0.34,0.35,0.60,1000,0.06,0.06
1,64,5000,0.16,0.23,0.27,0.37,0.54,4998,0.30,0.30
1,64,10000,0.16,0.27,0.30,0.36,0.44,9994,0.60,0.60
