Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.14,0.18,0.19,0.21,0.23,10,0.00,0.00
1,16,100,0.10,0.12,0.16,0.17,0.18,100,0.00,0.00
1,16,1000,0.09,0.12,0.13,0.21,0.38,1000,0.01,0.01
1,16,5000,0.09,0.21,0.34,0.37,0.38,4998,0.07,0.07
1,16,10000,0.09,0.23,0.34,0.38,0.39,9993,0.15,0.15
1,16,50000,0.10,0.33,0.40,0.47,0.60,49809,0.76,0.76
1,16,100000,0.10,0.33,0.56,0.94,2.69,99204,1.51,1.51
1,16,250000,0.09,0.52,0.78,29.30,67.07,245226,3.74,3.74
1,16,500000,0.09,0.25,0.52,18.10,48.64,432805,6.60,6.60
2,16,10,0.15,0.17,0.18,0.20,0.21,10,0.00,0.00
2,16,100,0.10,0.12,0.12,0.13,0.15,100,0.00,0.00
2,16,1000,0.09,0.12,0.17,0.21,0.22,1000,0.01,0.01
2,16,5000,0.09,0.15,0.16,0.33,0.36,4998,0.07,0.07
2,16,10000,0.09,0.16,0.17,0.19,0.22,9993,0.15,0.15
2,16,50000,0.09,0.32,0.40,0.46,0.55,49816,0.76,0.76
2,16,100000,0.12,0.25,0.29,0.33,2.48,99229,1.51,1.51
2,16,250000,0.09,0.55,0.92,35.59,76.66,241306,3.68,3.68
2,16,500000,0.09,0.49,3.64,19.71,46.67,480807,7.33,7.33
3,16,10,0.12,0.16,0.16,0.17,0.20,10,0.00,0.00
3,16,100,0.10,0.12,0.12,0.13,0.15,100,0.00,0.00
3,16,1000,0.09,0.12,0.15,0.19,0.20,1000,0.01,0.01
3,16,5000,0.09,0.15,0.16,0.22,0.36,4998,0.07,0.07
3,16,10000,0.09,0.15,0.19,0.20,0.24,9993,0.15,0.15
3,16,50000,0.09,0.21,0.32,0.45,0.53,49811,0.76,0.76
3,16,100000,0.09,0.27,0.35,0.72,2.53,99193,1.51,1.51
3,16,250000,0.09,0.48,0.74,28.43,75.82,245373,3.74,3.74
3,16,500000,0.10,1.80,6.29,40.01,82.48,476275,7.26,7.25
1,64,10,0.14,0.16,0.17,0.19,0.22,10,0.00,0.00
1,64,100,0.10,0.13,0.15,0.16,0.18,100,0.00,0.00
1,64,1000,0.09,0.14,0.15,0.20,0.26,1000,0.06,0.06
1,64,5000,0.09,0.15,0.16,0.20,0.22,4998,0.30,0.30
1,64,10000,0.09,0.23,0.34,0.38,0.41,9993,0.60,0.60
1,64,50000,0.12,0.20,0.22,0.27,0.47,49815,3.04,3.04
1,64,100000,0.10,0.29,0.38,0.75,3.62,99198,6.05,6.05
1,64,250000,0.09,0.17,0.20,5.51,31.77,218628,13.34,13.34
1,64,500000,0.10,0.41,0.99,8.63,29.43,422948,25.81,25.80
2,64,10,0.14,0.17,0.18,0.19,0.21,10,0.00,0.00
2,64,100,0.10,0.12,0.12,0.13,0.14,100,0.00,0.00
2,64,1000,0.09,0.12,0.13,0.17,0.21,1000,0.06,0.06
2,64,5000,0.09,0.14,0.16,0.19,0.21,4998,0.30,0.30
2,64,10000,0.08,0.15,0.17,0.19,0.22,9993,0.60,0.60
2,64,50000,0.10,0.22,0.29,0.43,0.56,49804,3.03,3.03
2,64,100000,0.13,0.32,0.42,0.53,3.71,99237,6.05,6.05
2,64,250000,0.09,0.56,0.73,12.65,43.21,245311,14.97,14.97
2,64,500000,0.10,0.46,3.82,30.03,71.42,493217,30.10,30.10
3,64,10,0.14,0.19,0.20,0.21,0.22,10,0.00,0.00
3,64,100,0.10,0.11,0.12,0.13,0.15,100,0.00,0.00
3,64,1000,0.09,0.11,0.15,0.19,0.19,1000,0.06,0.06
3,64,5000,0.09,0.16,0.21,0.39,0.41,4998,0.30,0.30
3,64,10000,0.09,0.15,0.16,0.19,0.22,9993,0.60,0.60
3,64,50000,0.09,0.21,0.26,0.42,0.60,49808,3.04,3.03
3,64,100000,0.12,0.37,0.46,0.79,3.59,99226,6.05,6.05
3,64,250000,0.09,0.17,0.27,12.43,62.66,230153,14.04,14.04
3,64,500000,0.09,2.87,8.20,34.40,71.80,465287,28.39,28.39
1,256,10,0.14,0.16,0.17,0.19,0.26,10,0.00,0.00
1,256,100,0.10,0.12,0.14,0.16,0.18,100,0.02,0.02
1,256,1000,0.09,0.12,0.17,0.17,0.22,1000,0.24,0.24
1,256,5000,0.09,0.15,0.16,0.21,0.25,4998,1.22,1.22
1,256,10000,0.09,0.17,0.18,0.23,0.34,9993,2.43,2.43
1,256,50000,0.09,0.23,0.29,0.47,3.11,49809,12.16,12.16
1,256,100000,0.10,0.41,0.51,1.25,5.32,99222,24.22,24.22
1,256,250000,0.09,0.73,1.36,15.50,50.19,244725,59.74,59.73
2,256,10,0.14,0.20,0.21,0.22,0.24,10,0.00,0.00
2,256,100,0.10,0.12,0.12,0.14,0.16,100,0.02,0.02
2,256,1000,0.09,0.13,0.15,0.17,0.19,1000,0.24,0.24
2,256,5000,0.09,0.24,0.36,0.39,0.41,4998,1.22,1.22
2,256,10000,0.09,0.16,0.18,0.22,0.29,9993,2.43,2.43
2,256,50000,0.10,0.23,0.32,0.45,3.14,49803,12.15,12.15
2,256,100000,0.09,0.31,0.38,1.41,5.24,99228,24.22,24.22
2,256,250000,0.09,0.88,3.72,28.20,59.21,245298,59.88,59.88
3,256,10,0.15,0.17,0.18,0.19,0.23,10,0.00,0.00
3,256,100,0.10,0.11,0.12,0.13,0.16,100,0.02,0.02
3,256,1000,0.09,0.14,0.19,0.20,0.22,1000,0.24,0.24
3,256,5000,0.09,0.14,0.16,0.19,0.23,4998,1.22,1.22
3,256,10000,0.09,0.16,0.20,0.36,0.40,9993,2.43,2.43
3,256,50000,0.10,0.23,0.33,0.49,3.05,49801,12.15,12.15
3,256,100000,0.15,0.29,0.33,0.45,5.23,99244,24.22,24.22
3,256,250000,0.12,0.34,0.42,6.91,67.78,217040,52.98,52.98
1,512,10,0.13,0.16,0.17,0.19,0.22,10,0.00,0.00
1,512,100,0.10,0.12,0.13,0.14,0.19,100,0.04,0.04
1,512,1000,0.09,0.14,0.35,0.36,0.38,1000,0.48,0.48
1,512,5000,0.09,0.16,0.31,0.37,0.41,4998,2.44,2.44
1,512,10000,0.09,0.23,0.37,0.42,0.49,9993,4.87,4.87
1,512,50000,0.13,0.33,0.43,0.53,4.91,49813,24.32,24.32
1,512,100000,0.10,0.35,0.43,1.90,5.47,99229,48.45,48.45
2,512,10,0.13,0.17,0.17,0.19,0.21,10,0.00,0.00
2,512,100,0.10,0.12,0.12,0.14,0.18,100,0.04,0.04
2,512,1000,0.09,0.12,0.15,0.17,0.18,1000,0.48,0.48
2,512,5000,0.09,0.16,0.21,0.37,0.40,4998,2.44,2.44
2,512,10000,0.09,0.22,0.26,0.39,0.46,9991,4.87,4.87
2,512,50000,0.11,0.27,0.38,0.52,4.43,49811,24.32,24.32
2,512,100000,0.10,0.42,0.80,2.17,6.51,99216,48.44,48.44
3,512,10,0.14,0.19,0.20,0.21,0.22,10,0.00,0.00
3,512,100,0.10,0.12,0.15,0.17,0.19,100,0.04,0.04
3,512,1000,0.09,0.11,0.16,0.17,0.19,1000,0.48,0.48
3,512,5000,0.09,0.16,0.20,0.21,0.26,4998,2.44,2.44
3,512,10000,0.09,0.19,0.25,0.38,0.44,9993,4.87,4.87
3,512,50000,0.10,0.25,0.35,0.54,4.82,49808,24.32,24.32
3,512,100000,0.10,0.38,0.49,1.98,6.38,99200,48.43,48.43
1,1024,10,0.14,0.16,0.17,0.19,0.22,10,0.00,0.00
1,1024,100,0.10,0.14,0.15,0.16,0.18,100,0.09,0.09
1,1024,1000,0.09,0.15,0.17,0.21,0.22,1000,0.97,0.97
1,1024,5000,0.09,0.17,0.22,0.36,0.42,4998,4.88,4.88
1,1024,10000,0.10,0.19,0.21,0.27,0.73,9993,9.75,9.75
1,1024,50000,0.15,0.30,0.41,0.72,5.19,49815,48.64,48.64
2,1024,10,0.14,0.17,0.18,0.20,0.25,10,0.00,0.00
2,1024,100,0.10,0.12,0.13,0.14,0.18,100,0.09,0.09
2,1024,1000,0.09,0.14,0.16,0.17,0.21,1000,0.97,0.97
2,1024,5000,0.09,0.35,0.38,0.41,0.49,4998,4.88,4.88
2,1024,10000,0.09,0.20,0.22,0.27,0.68,9993,9.75,9.75
2,1024,50000,0.16,0.29,0.34,0.62,5.13,49811,48.64,48.63
3,1024,10,0.15,0.17,0.19,0.21,0.25,10,0.00,0.00
3,1024,100,0.10,0.12,0.13,0.14,0.18,100,0.09,0.09
3,1024,1000,0.09,0.10,0.11,0.14,0.17,1000,0.97,0.97
3,1024,5000,0.09,0.16,0.19,0.22,0.37,4998,4.88,4.88
3,1024,10000,0.09,0.20,0.23,0.28,0.49,9992,9.75,9.75
3,1024,50000,0.12,0.30,0.41,0.79,5.21,49813,48.64,48.63
1,4096,10,0.16,0.19,0.20,0.24,0.28,10,0.03,0.03
1,4096,100,0.12,0.13,0.14,0.19,0.22,100,0.39,0.39
1,4096,1000,0.10,0.15,0.19,0.21,0.36,1000,3.90,3.90
1,4096,5000,0.10,0.24,0.33,0.46,2.98,4998,19.52,19.52
1,4096,10000,0.10,0.46,0.49,0.67,5.09,9993,39.03,39.03
2,4096,10,0.19,0.21,0.22,0.26,0.30,10,0.03,0.03
2,4096,100,0.12,0.13,0.14,0.19,0.21,100,0.39,0.39
2,4096,1000,0.10,0.13,0.17,0.23,0.37,1000,3.90,3.90
2,4096,5000,0.10,0.31,0.41,0.48,3.03,4998,19.52,19.52
2,4096,10000,0.10,0.32,0.41,0.57,5.00,9992,39.03,39.03
3,4096,10,0.15,0.21,0.21,0.24,0.27,10,0.03,0.03
3,4096,100,0.11,0.14,0.16,0.19,0.21,100,0.39,0.39
3,4096,1000,0.10,0.14,0.17,0.21,0.35,1000,3.90,3.90
3,4096,5000,0.10,0.22,0.24,0.33,2.91,4998,19.52,19.52
3,4096,10000,0.10,0.25,0.29,0.46,4.89,9992,39.03,39.03
1,16384,10,0.23,0.27,0.30,0.35,0.42,10,0.15,0.15
1,16384,100,0.25,0.42,0.43,0.49,0.62,100,1.56,1.56
1,16384,1000,0.13,0.29,0.40,0.50,2.82,1000,15.62,15.62
1,16384,5000,0.17,10.55,117.85,123.38,128.21,4464,69.75,69.53
2,16384,10,0.21,0.25,0.28,0.34,0.46,10,0.15,0.15
