Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.28,0.33,0.34,0.38,0.46,10,0.00,0.00
1,16,100,0.18,0.30,0.31,0.33,0.37,100,0.00,0.00
1,16,1000,0.15,0.25,0.28,0.32,0.39,1000,0.01,0.01
1,16,5000,0.14,0.33,0.43,0.52,1.30,4998,0.07,0.07
1,16,10000,0.16,0.30,0.33,0.49,0.55,9995,0.15,0.15
1,16,50000,0.17,0.45,0.48,0.54,0.87,49877,0.76,0.76
1,16,100000,0.15,0.65,0.70,0.85,4.50,99506,1.51,1.51
1,16,250000,0.23,0.97,1.06,1.21,5.64,246753,3.76,3.76
1,16,500000,0.42,2.29,19.55,44.66,52.05,488604,7.45,7.45
2,16,10,0.20,0.30,0.32,0.34,0.38,10,0.00,0.00
2,16,100,0.19,0.35,0.51,0.54,0.56,100,0.00,0.00
2,16,1000,0.15,0.24,0.28,0.45,0.87,1000,0.01,0.01
2,16,5000,0.15,0.26,0.29,0.42,0.48,4998,0.07,0.07
2,16,10000,0.14,0.28,0.31,0.48,0.53,9995,0.15,0.15
2,16,50000,0.14,0.39,0.42,0.51,1.85,49875,0.76,0.76
2,16,100000,0.15,0.60,0.65,0.77,1.72,99507,1.51,1.51
2,16,250000,0.26,0.97,1.12,1.24,5.34,246841,3.76,3.76
2,16,500000,0.46,1.83,2.56,102.96,115.60,482540,7.36,7.33
3,16,10,0.22,0.32,0.33,0.36,0.39,10,0.00,0.00
3,16,100,0.21,0.31,0.33,0.35,0.43,100,0.00,0.00
3,16,1000,0.15,0.23,0.26,0.33,0.57,1000,0.01,0.01
3,16,5000,0.14,0.23,0.26,0.32,0.55,4998,0.07,0.07
3,16,10000,0.16,0.29,0.32,0.37,0.51,9994,0.15,0.15
3,16,50000,0.15,0.41,0.45,0.53,1.50,49878,0.76,0.76
3,16,100000,0.16,0.57,0.61,0.73,2.47,99498,1.51,1.51
3,16,250000,0.24,0.94,1.05,1.23,5.75,246764,3.76,3.76
3,16,500000,0.40,1.77,2.69,39.76,56.59,488247,7.45,7.44
1,64,10,0.30,0.34,0.35,0.38,0.42,10,0.00,0.00
1,64,100,0.19,0.32,0.33,0.38,0.42,100,0.00,0.00
1,64,1000,0.14,0.22,0.25,0.31,0.39,1000,0.06,0.06
1,64,5000,0.14,0.26,0.29,0.42,0.61,4998,0.30,0.30
1,64,10000,0.16,0.26,0.29,0.35,0.43,9994,0.60,0.60
1,64,50000,0.20,0.47,0.53,0.72,1.34,49871,3.04,3.04
1,64,100000,0.16,0.59,0.68,0.86,3.17,99502,6.07,6.07
1,64,250000,0.19,0.97,1.07,1.26,5.57,246858,15.06,15.06
1,64,500000,0.34,7.50,17.15,43.30,50.82,488892,29.83,29.77
2,64,10,0.20,0.31,0.32,0.35,0.37,10,0.00,0.00
2,64,100,0.21,0.32,0.34,0.37,0.42,100,0.00,0.00
2,64,1000,0.21,0.34,0.34,0.35,0.51,1000,0.06,0.06
2,64,5000,0.17,0.28,0.34,0.46,0.59,4998,0.30,0.30
2,64,10000,0.16,0.27,0.30,0.35,0.42,9994,0.60,0.60
2,64,50000,0.15,0.43,0.47,0.59,1.89,49878,3.04,3.04
2,64,100000,0.16,0.59,0.70,0.79,2.19,99499,6.07,6.07
2,64,250000,0.30,0.95,1.02,1.25,5.58,246786,15.06,15.06
2,64,500000,0.35,1.63,2.33,14.48,54.66,488105,29.79,29.78
3,64,10,0.28,0.34,0.36,0.39,2.77,10,0.00,0.00
3,64,100,0.19,0.33,0.35,0.38,0.42,100,0.00,0.00
3,64,1000,0.15,0.23,0.27,0.34,0.52,1000,0.06,0.06
3,64,5000,0.16,0.26,0.28,0.33,0.41,4998,0.30,0.30
3,64,10000,0.21,0.41,0.41,0.42,0.60,9994,0.60,0.60
3,64,50000,0.15,0.57,0.60,0.69,1.62,49880,3.04,3.04
3,64,100000,0.15,0.55,0.61,0.74,1.77,99502,6.07,6.07
3,64,250000,0.23,0.98,1.10,1.33,6.21,246852,15.06,15.06
3,64,500000,0.82,39.86,45.00,52.38,57.83,487718,29.76,29.69
1,256,10,0.27,0.34,0.36,0.38,0.43,10,0.00,0.00
1,256,100,0.18,0.31,0.33,0.35,0.38,100,0.02,0.02
1,256,1000,0.14,0.23,0.27,0.33,0.46,1000,0.24,0.24
1,256,5000,0.15,0.29,0.32,0.39,0.95,4998,1.22,1.22
1,256,10000,0.15,0.29,0.32,0.38,0.46,9994,2.43,2.43
1,256,50000,0.16,0.47,0.67,0.74,1.13,49876,12.17,12.17
1,256,100000,0.19,0.60,0.72,0.87,3.56,99492,24.29,24.29
1,256,250000,0.23,0.96,1.09,1.57,6.12,246783,60.24,60.24
2,256,10,0.28,0.34,0.35,0.36,0.53,10,0.00,0.00
2,256,100,0.21,0.31,0.32,0.34,0.37,100,0.02,0.02
2,256,1000,0.14,0.28,0.35,0.38,0.63,1000,0.24,0.24
2,256,5000,0.16,0.27,0.30,0.42,0.51,4998,1.22,1.22
2,256,10000,0.15,0.30,0.41,0.42,0.46,9993,2.43,2.43
2,256,50000,0.17,0.69,0.71,0.91,1.84,49872,12.17,12.17
2,256,100000,0.16,0.67,0.71,0.88,4.32,99503,24.29,24.29
2,256,250000,0.30,1.09,1.22,1.59,6.25,246817,60.25,60.25
3,256,10,0.21,0.32,0.33,0.35,0.38,10,0.00,0.00
3,256,100,0.19,0.29,0.30,0.33,0.35,100,0.02,0.02
3,256,1000,0.15,0.25,0.29,0.45,0.75,1000,0.24,0.24
3,256,5000,0.15,0.27,0.31,0.41,0.53,4998,1.22,1.22
3,256,10000,0.17,0.31,0.34,0.44,0.53,9994,2.43,2.43
3,256,50000,0.19,0.67,0.73,0.77,2.10,49870,12.17,12.17
3,256,100000,0.21,0.86,0.97,1.10,3.11,99500,24.29,24.29
3,256,250000,0.21,1.18,1.28,1.79,6.25,246815,60.25,60.25
1,512,10,0.32,0.51,0.56,0.58,0.60,10,0.00,0.00
