Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.24,0.34,0.37,0.41,0.46,10,0.00,0.00
1,16,100,0.19,0.32,0.34,0.36,0.40,100,0.00,0.00
1,16,1000,0.15,0.23,0.25,0.29,0.32,1000,0.01,0.01
1,16,5000,0.16,0.28,0.29,0.35,0.37,4998,0.07,0.07
1,16,10000,0.16,0.28,0.32,0.39,0.52,9994,0.15,0.15
1,16,50000,0.16,0.41,0.44,0.49,0.60,49875,0.76,0.76
1,16,100000,0.17,0.72,0.77,0.95,1.12,99501,1.51,1.51
1,16,250000,0.20,0.91,0.98,1.16,5.64,246760,3.76,3.76
1,16,500000,0.36,2.32,28.57,68.24,78.69,488840,7.45,7.45
2,16,10,0.22,0.32,0.34,0.37,0.39,10,0.00,0.00
2,16,100,0.23,0.34,0.54,0.56,0.57,100,0.00,0.00
2,16,1000,0.16,0.24,0.27,0.30,0.33,1000,0.01,0.01
2,16,5000,0.15,0.25,0.27,0.31,0.35,4998,0.07,0.07
2,16,10000,0.16,0.25,0.28,0.32,0.40,9995,0.15,0.15
2,16,50000,0.18,0.39,0.42,0.48,0.62,49873,0.76,0.76
2,16,100000,0.16,0.66,0.69,0.74,0.97,99489,1.51,1.51
2,16,250000,0.25,0.95,1.07,1.21,5.72,246802,3.76,3.76
2,16,500000,0.58,59.70,65.17,73.54,79.62,460880,7.03,7.00
3,16,10,0.30,0.35,0.36,0.38,0.41,10,0.00,0.00
3,16,100,0.19,0.33,0.35,0.37,0.39,100,0.00,0.00
3,16,1000,0.17,0.27,0.30,0.38,0.48,1000,0.01,0.01
3,16,5000,0.15,0.26,0.30,0.46,0.52,4998,0.07,0.07
3,16,10000,0.17,0.31,0.35,0.41,0.42,9994,0.15,0.15
3,16,50000,0.16,0.40,0.43,0.50,0.66,49871,0.76,0.76
3,16,100000,0.17,0.56,0.61,0.77,1.17,99497,1.51,1.51
3,16,250000,0.19,1.07,1.12,1.25,5.98,246704,3.76,3.76
3,16,500000,0.37,16.66,56.88,106.52,117.45,477555,7.28,7.25
1,64,10,0.28,0.33,0.35,0.37,0.39,10,0.00,0.00
1,64,100,0.22,0.33,0.35,0.37,0.43,100,0.00,0.00
1,64,1000,0.16,0.23,0.26,0.29,0.33,1000,0.06,0.06
1,64,5000,0.17,0.28,0.29,0.35,0.38,4998,0.30,0.30
1,64,10000,0.15,0.28,0.30,0.37,0.45,9995,0.61,0.61
1,64,50000,0.18,0.47,0.65,0.67,0.77,49874,3.04,3.04
1,64,100000,0.21,0.72,0.73,0.76,1.08,99459,6.07,6.07
1,64,250000,0.26,1.01,1.12,1.33,6.84,246874,15.06,15.06
1,64,500000,0.35,40.94,46.44,54.92,59.16,489043,29.84,29.84
2,64,10,0.26,0.36,0.37,0.39,0.41,10,0.00,0.00
2,64,100,0.18,0.30,0.32,0.34,0.36,100,0.00,0.00
2,64,1000,0.17,0.25,0.28,0.36,0.48,1000,0.06,0.06
2,64,5000,0.27,0.41,0.41,0.41,0.44,4998,0.30,0.30
2,64,10000,0.17,0.28,0.31,0.35,0.41,9995,0.61,0.61
2,64,50000,0.16,0.42,0.50,0.67,0.73,49872,3.04,3.04
2,64,100000,0.17,0.73,0.73,0.76,2.11,99460,6.07,6.07
2,64,250000,0.26,0.97,1.13,1.35,6.18,246790,15.06,15.06
2,64,500000,0.35,2.48,4.74,8.67,18.95,488671,29.82,29.82
3,64,10,0.27,0.53,0.55,0.57,0.58,10,0.00,0.00
3,64,100,0.21,0.32,0.34,0.35,0.37,100,0.00,0.00
3,64,1000,0.17,0.27,0.34,0.35,0.38,1000,0.06,0.06
3,64,5000,0.17,0.26,0.29,0.34,0.39,4997,0.30,0.30
3,64,10000,0.15,0.27,0.29,0.33,0.37,9994,0.60,0.60
3,64,50000,0.16,0.41,0.45,0.51,0.61,49871,3.04,3.04
3,64,100000,0.16,0.68,0.73,0.91,1.44,99494,6.07,6.07
3,64,250000,0.23,1.14,1.23,1.39,5.67,246824,15.06,15.06
3,64,500000,0.60,13.28,23.44,29.14,33.78,488846,29.83,29.83
1,256,10,0.23,0.32,0.33,0.38,0.40,10,0.00,0.00
1,256,100,0.18,0.30,0.31,0.33,0.38,100,0.02,0.02
1,256,1000,0.17,0.24,0.27,0.30,0.35,1000,0.24,0.24
1,256,5000,0.17,0.28,0.30,0.35,0.41,4998,1.22,1.22
1,256,10000,0.18,0.30,0.33,0.39,0.48,9994,2.43,2.43
1,256,50000,0.17,0.52,0.62,0.76,0.91,49880,12.17,12.17
1,256,100000,0.20,0.73,0.78,0.89,1.88,99492,24.29,24.28
1,256,250000,0.23,1.14,1.27,1.72,8.43,246799,60.25,60.25
2,256,10,0.30,0.40,0.44,0.47,0.50,10,0.00,0.00
2,256,100,0.20,0.30,0.32,0.34,0.37,100,0.02,0.02
2,256,1000,0.16,0.25,0.28,0.39,0.47,1000,0.24,0.24
2,256,5000,0.17,0.36,0.45,0.51,0.69,4998,1.22,1.22
2,256,10000,0.17,0.28,0.31,0.36,0.42,9994,2.43,2.43
2,256,50000,0.18,0.46,0.51,0.59,0.70,49876,12.17,12.17
2,256,100000,0.16,0.76,0.84,0.95,2.10,99506,24.29,24.29
2,256,250000,0.28,1.11,1.31,1.83,6.12,246781,60.24,60.24
3,256,10,0.23,0.32,0.33,0.35,0.38,10,0.00,0.00
3,256,100,0.21,0.32,0.33,0.35,0.38,100,0.02,0.02
3,256,1000,0.17,0.26,0.29,0.35,0.43,1000,0.24,0.24
3,256,5000,0.16,0.27,0.30,0.36,0.43,4998,1.22,1.22
3,256,10000,0.17,0.30,0.33,0.43,0.49,9994,2.43,2.43
