Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,360306,180336,5.49,2.75
1,64,338878,169510,20.68,10.34
1,256,339894,169963,82.98,41.49
1,512,310316,154021,151.52,75.20
1,1024,322650,161257,315.08,157.47
2,16,337880,169071,5.15,2.57
2,64,341270,170572,20.82,10.41
2,256,331648,165823,80.96,40.48
2,512,318588,159334,155.56,77.79
2,1024,324842,162406,317.22,158.59
3,16,327882,163815,5.00,2.49
3,64,344012,172005,20.99,10.49
3,256,331686,165857,80.97,40.49
3,512,329356,164831,160.81,80.48
3,1024,304758,152411,297.61,148.83
