Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,360626,180373,5.50,2.75
1,64,362072,199736,22.09,12.19
1,256,348420,181860,85.06,44.39
1,512,351148,178138,171.45,86.98
1,1024,273798,136838,267.38,133.63
2,16,358432,188812,5.46,2.88
2,64,361662,219834,22.07,13.41
2,256,350858,174738,85.65,42.66
2,512,363124,180519,177.30,88.14
2,1024,266331,132003,260.08,128.90
3,16,371142,218057,5.66,3.32
3,64,352234,174066,21.49,10.62
3,256,348150,176225,84.99,43.02
3,512,353610,175737,172.66,85.80
3,1024,283732,141667,277.08,138.34
