Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,256508,127987,3.91,1.95
1,64,264366,132174,16.13,8.06
1,256,262316,130619,64.04,31.88
1,512,257286,128654,125.62,62.81
1,1024,172178,86277,168.14,84.25
2,16,200448,100430,3.05,1.53
2,64,167222,83103,10.20,5.07
2,256,252318,124789,61.60,30.46
2,512,289822,144582,141.51,70.59
2,1024,275436,138031,268.98,134.79
3,16,200590,80284,3.06,1.22
3,64,202001,101199,12.32,6.17
3,256,266422,133252,65.04,32.53
3,512,283710,141854,138.53,69.26
3,1024,195762,97785,191.17,95.49
