Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,341730,171515,5.21,2.61
1,64,345960,172965,21.11,10.55
1,256,339726,164207,82.94,40.08
1,512,351918,174927,171.83,85.41
1,1024,289288,144386,282.50,141.00
2,16,352874,176405,5.38,2.69
2,64,361072,191327,22.03,11.67
2,256,336950,168472,82.26,41.13
2,512,347970,173593,169.90,84.76
2,1024,302694,152082,295.59,148.51
3,16,334942,167515,5.11,2.55
3,64,354576,176970,21.64,10.80
3,256,329494,164528,80.44,40.16
3,512,333840,167144,163.00,81.61
3,1024,304880,152334,297.73,148.76
