Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.25,0.40,0.41,0.42,0.43,10,0.00,0.00
1,16,100,0.17,0.36,0.36,0.43,0.44,100,0.00,0.00
1,16,1000,0.61,0.99,1.04,1.23,1.26,1000,0.01,0.01
1,16,5000,2.49,3.29,3.99,4.16,4.25,4999,0.07,0.07
1,16,10000,1.55,6.26,6.60,7.23,8.05,9996,0.15,0.15
1,16,50000,1.14,27.33,28.85,30.32,32.23,49913,0.76,0.76
1,16,100000,4.29,19.05,21.70,26.16,33.91,99624,1.52,1.52
1,16,250000,1.24,15.66,18.13,22.71,26.55,247374,3.77,3.77
1,16,500000,1.20,20.28,23.02,29.26,39.16,489223,7.46,7.46
2,16,10,0.16,0.21,0.22,0.25,0.28,10,0.00,0.00
2,16,100,0.22,0.42,0.43,0.53,0.65,100,0.00,0.00
2,16,1000,0.62,1.01,1.05,1.17,1.23,1000,0.01,0.01
2,16,5000,1.88,3.15,3.64,3.87,4.67,4999,0.07,0.07
2,16,10000,3.04,6.06,6.43,6.87,7.94,9996,0.15,0.15
2,16,50000,1.06,28.86,29.90,30.76,31.53,49912,0.76,0.76
2,16,100000,5.05,43.46,59.05,62.50,63.24,99645,1.52,1.52
2,16,250000,4.56,19.36,22.09,25.41,28.27,247472,3.77,3.77
2,16,500000,4.57,17.54,21.11,27.02,36.71,489278,7.46,7.46
3,16,10,0.15,0.22,0.23,0.26,0.27,10,0.00,0.00
3,16,100,0.17,0.40,0.41,0.53,0.63,100,0.00,0.00
3,16,1000,0.61,1.16,1.21,1.35,1.41,1000,0.01,0.01
3,16,5000,0.92,3.41,3.98,4.28,5.11,4999,0.07,0.07
3,16,10000,1.59,6.15,6.53,6.93,7.09,9996,0.15,0.15
3,16,50000,0.30,28.52,29.89,30.98,31.37,49906,0.76,0.76
3,16,100000,5.35,17.17,19.94,23.76,30.67,99603,1.51,1.51
3,16,250000,4.50,17.17,21.06,23.63,26.91,247438,3.77,3.77
3,16,500000,3.13,17.24,20.80,24.96,36.49,489078,7.46,7.46
1,64,10,0.14,0.20,0.21,0.25,0.31,10,0.00,0.00
1,64,100,0.24,0.33,0.35,0.39,0.60,100,0.00,0.00
1,64,1000,0.59,0.99,1.04,1.21,1.26,1000,0.06,0.06
1,64,5000,2.93,3.36,4.05,4.43,5.06,4999,0.30,0.30
1,64,10000,1.47,6.47,6.69,7.70,8.56,9997,0.61,0.61
1,64,50000,3.23,8.85,10.20,12.19,13.58,49901,3.04,3.04
1,64,100000,4.15,8.97,10.68,12.70,13.88,99558,6.07,6.07
1,64,250000,5.12,10.39,11.38,13.63,19.68,247207,15.08,15.08
1,64,500000,2.61,11.95,13.49,19.21,31.67,488339,29.80,29.80
2,64,10,0.14,0.20,0.21,0.25,0.25,10,0.00,0.00
2,64,100,0.19,0.38,0.40,0.46,0.52,100,0.00,0.00
2,64,1000,0.59,1.03,1.08,1.19,1.29,1000,0.06,0.06
2,64,5000,3.02,3.44,4.06,4.53,5.61,4999,0.30,0.30
2,64,10000,2.07,6.32,6.62,7.35,8.02,9996,0.61,0.61
2,64,50000,4.12,9.98,11.32,13.43,15.22,49894,3.04,3.04
2,64,100000,0.41,8.75,10.42,12.09,13.71,99576,6.07,6.07
2,64,250000,5.13,11.52,13.29,16.50,21.23,247281,15.09,15.09
2,64,500000,2.00,9.20,10.76,17.74,30.15,488406,29.80,29.80
3,64,10,0.16,0.41,0.42,0.43,0.44,10,0.00,0.00
3,64,100,0.14,0.34,0.36,0.39,0.53,100,0.00,0.00
3,64,1000,0.60,1.00,1.04,1.21,1.99,1000,0.06,0.06
3,64,5000,1.87,3.31,3.89,4.37,5.17,4999,0.30,0.30
3,64,10000,2.03,6.30,6.64,7.53,8.57,9996,0.61,0.61
3,64,50000,3.54,11.61,12.78,18.64,21.22,49903,3.04,3.04
3,64,100000,2.11,11.65,12.93,16.17,20.20,99588,6.07,6.07
3,64,250000,3.39,11.46,12.88,15.88,21.40,247268,15.09,15.09
3,64,500000,2.94,11.22,12.23,18.89,31.07,488481,29.81,29.81
1,256,10,0.15,0.23,0.24,0.28,0.29,10,0.00,0.00
1,256,100,0.14,0.43,0.54,0.65,0.66,100,0.02,0.02
1,256,1000,0.72,1.08,1.20,1.36,1.48,1000,0.24,0.24
1,256,5000,1.40,3.67,4.03,4.85,5.64,4999,1.22,1.22
1,256,10000,1.61,4.60,5.13,6.07,6.88,9995,2.44,2.44
1,256,50000,1.64,7.37,8.41,9.97,10.87,49887,12.17,12.17
1,256,100000,1.47,4.53,5.05,6.07,7.78,99562,24.30,24.30
1,256,250000,2.01,4.59,5.19,7.67,14.64,247013,60.30,60.30
2,256,10,0.15,0.21,0.23,0.27,0.30,10,0.00,0.00
2,256,100,0.26,0.54,0.65,0.68,0.69,100,0.02,0.02
2,256,1000,0.75,1.12,1.32,1.50,2.41,1000,0.24,0.24
2,256,5000,0.31,3.87,4.02,4.41,5.22,4999,1.22,1.22
2,256,10000,1.69,4.64,5.33,6.54,7.13,9994,2.43,2.43
2,256,50000,0.43,5.37,6.10,7.23,8.37,49889,12.17,12.17
2,256,100000,1.77,4.29,4.83,6.05,8.03,99540,24.30,24.30
2,256,250000,1.21,5.71,6.63,8.65,15.57,247052,60.31,60.31
3,256,10,0.16,0.25,0.28,0.31,0.31,10,0.00,0.00
3,256,100,0.16,0.41,0.42,0.61,0.72,100,0.02,0.02
3,256,1000,0.71,1.18,1.31,1.44,1.55,1000,0.24,0.24
3,256,5000,1.38,3.63,3.89,4.63,5.42,4999,1.22,1.22
3,256,10000,0.80,3.74,4.27,5.45,6.23,9996,2.44,2.44
3,256,50000,1.66,4.93,5.67,6.74,7.76,49883,12.17,12.17
3,256,100000,1.53,4.93,5.81,6.96,8.47,99535,24.30,24.30
3,256,250000,1.66,4.71,5.37,7.04,14.55,246952,60.29,60.29
1,512,10,0.17,0.23,0.26,0.36,0.38,10,0.00,0.00
1,512,100,0.28,0.44,0.45,0.60,0.64,100,0.04,0.04
1,512,1000,0.29,1.23,1.52,1.76,2.53,1000,0.48,0.48
1,512,5000,0.71,3.13,3.76,4.77,5.35,4999,2.44,2.44
1,512,10000,0.96,3.64,4.12,5.55,6.57,9995,4.88,4.88
1,512,50000,0.95,3.73,4.37,5.17,5.78,49883,24.35,24.35
1,512,100000,0.62,5.49,6.51,7.81,9.37,99513,48.59,48.59
2,512,10,0.29,0.38,0.43,0.43,0.44,10,0.00,0.00
2,512,100,0.18,0.51,0.56,0.73,0.74,100,0.04,0.04
2,512,1000,0.78,1.16,1.40,1.67,2.44,1000,0.48,0.48
2,512,5000,0.62,4.60,5.12,5.66,6.20,4999,2.44,2.44
2,512,10000,0.93,3.48,3.97,5.02,5.84,9995,4.88,4.88
2,512,50000,0.98,4.32,4.97,5.89,6.76,49883,24.35,24.35
2,512,100000,0.80,3.78,4.36,5.29,7.36,99536,48.60,48.60
3,512,10,0.14,0.21,0.26,0.41,0.49,10,0.00,0.00
3,512,100,0.16,0.45,0.47,0.60,0.61,100,0.04,0.04
3,512,1000,0.87,1.17,1.43,2.04,2.55,1000,0.48,0.48
3,512,5000,0.45,3.26,4.00,4.80,5.26,4999,2.44,2.44
3,512,10000,0.21,3.66,4.19,5.22,6.04,9994,4.87,4.87
3,512,50000,1.09,5.36,6.22,7.37,8.21,49887,24.35,24.35
3,512,100000,0.91,4.48,5.18,6.22,8.14,99542,48.60,48.60
1,1024,10,0.14,0.22,0.25,0.33,0.44,10,0.00,0.00
1,1024,100,0.15,0.45,0.47,0.65,0.67,100,0.09,0.09
1,1024,1000,0.43,1.46,1.90,2.52,2.95,1000,0.97,0.97
1,1024,5000,0.48,4.29,5.12,6.01,6.78,4999,4.88,4.88
1,1024,10000,0.43,2.45,2.83,3.43,4.05,9994,9.75,9.75
1,1024,50000,0.46,4.69,5.38,7.06,19.67,49884,48.71,48.71
2,1024,10,0.17,0.43,0.44,0.46,0.68,10,0.00,0.00
2,1024,100,0.18,0.54,0.62,0.81,0.90,100,0.09,0.09
2,1024,1000,0.47,1.66,2.28,3.00,3.52,1000,0.97,0.97
2,1024,5000,0.50,3.06,3.52,4.31,4.91,4999,4.88,4.88
2,1024,10000,0.53,3.09,3.54,4.26,4.72,9994,9.75,9.75
2,1024,50000,0.41,3.59,4.24,5.10,5.81,49886,48.71,48.71
3,1024,10,0.17,0.24,0.26,0.30,0.45,10,0.00,0.00
3,1024,100,0.15,0.39,0.44,0.56,0.61,100,0.09,0.09
3,1024,1000,0.64,1.39,1.73,2.09,2.74,1000,0.97,0.97
3,1024,5000,0.52,2.94,3.57,4.54,5.04,4999,4.88,4.88
3,1024,10000,0.43,3.11,3.60,4.43,5.06,9995,9.76,9.76
3,1024,50000,0.51,3.14,3.61,4.37,4.95,49882,48.71,48.71
1,4096,10,0.24,0.32,0.36,0.45,0.50,10,0.03,0.03
