Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.09,0.12,0.13,0.15,0.16,10,0.00,0.00
1,16,100,0.07,0.08,0.08,0.12,0.12,100,0.00,0.00
1,16,1000,0.05,0.07,0.10,0.11,0.12,1000,0.01,0.01
1,16,5000,0.05,0.11,0.14,0.15,0.16,4998,0.07,0.07
1,16,10000,0.05,0.12,0.14,0.15,0.16,9992,0.15,0.15
1,16,50000,0.07,0.16,0.22,0.41,0.53,49805,0.75,0.75
1,16,100000,0.06,0.34,0.46,0.82,1.38,99176,1.51,1.51
1,16,250000,0.05,0.12,0.14,3.69,30.38,222463,3.39,3.39
1,16,500000,0.06,1.57,5.99,46.47,76.95,477959,7.29,7.29
2,16,10,0.09,0.11,0.12,0.13,0.14,10,0.00,0.00
2,16,100,0.07,0.08,0.09,0.09,0.10,100,0.00,0.00
2,16,1000,0.05,0.10,0.11,0.11,0.16,1000,0.01,0.01
2,16,5000,0.05,0.11,0.12,0.15,0.15,4998,0.07,0.07
2,16,10000,0.05,0.14,0.15,0.18,0.19,9993,0.15,0.15
2,16,50000,0.07,0.17,0.19,0.46,0.60,49815,0.76,0.76
2,16,100000,0.06,0.24,0.31,0.73,1.36,99258,1.51,1.51
2,16,250000,0.06,0.62,1.40,49.29,82.09,244662,3.73,3.73
2,16,500000,0.05,0.18,0.24,17.44,52.08,480195,7.32,7.32
3,16,10,0.10,0.13,0.14,0.15,0.17,10,0.00,0.00
3,16,100,0.07,0.09,0.09,0.10,0.11,100,0.00,0.00
3,16,1000,0.05,0.07,0.10,0.11,0.12,1000,0.01,0.01
3,16,5000,0.05,0.10,0.11,0.15,0.19,4998,0.07,0.07
3,16,10000,0.05,0.14,0.17,0.18,0.19,9993,0.15,0.15
3,16,50000,0.07,0.15,0.16,0.19,0.34,49817,0.76,0.76
3,16,100000,0.06,0.26,0.37,1.40,1.92,99253,1.51,1.51
3,16,250000,0.08,0.54,0.71,0.91,10.79,245243,3.74,3.74
3,16,500000,0.06,0.13,0.15,18.18,71.31,251310,3.83,3.83
1,64,10,0.09,0.11,0.11,0.13,0.14,10,0.00,0.00
1,64,100,0.07,0.08,0.08,0.09,0.10,100,0.00,0.00
1,64,1000,0.05,0.07,0.10,0.11,0.12,1000,0.06,0.06
1,64,5000,0.06,0.11,0.11,0.15,0.16,4998,0.30,0.30
1,64,10000,0.05,0.14,0.15,0.16,0.19,9993,0.60,0.60
1,64,50000,0.06,0.17,0.23,0.40,0.49,49805,3.03,3.03
1,64,100000,0.05,0.25,0.34,1.27,1.85,99232,6.05,6.05
1,64,250000,0.05,0.68,1.47,55.47,86.66,245080,14.95,14.95
1,64,500000,0.07,4.54,7.83,17.76,36.04,483164,29.48,29.48
2,64,10,0.09,0.11,0.11,0.13,0.14,10,0.00,0.00
2,64,100,0.07,0.08,0.08,0.09,0.10,100,0.00,0.00
2,64,1000,0.05,0.10,0.12,0.12,0.12,1000,0.06,0.06
2,64,5000,0.06,0.11,0.12,0.15,0.16,4998,0.30,0.30
2,64,10000,0.05,0.12,0.14,0.16,0.19,9993,0.60,0.60
2,64,50000,0.06,0.17,0.21,0.50,0.70,49815,3.04,3.04
2,64,100000,0.06,0.31,0.45,0.78,1.19,99229,6.05,6.05
2,64,250000,0.05,0.12,0.14,6.00,69.67,214898,13.11,13.11
2,64,500000,0.05,0.18,0.23,17.30,39.92,477944,29.17,29.17
3,64,10,0.09,0.11,0.12,0.13,0.14,10,0.00,0.00
3,64,100,0.07,0.08,0.08,0.09,0.10,100,0.00,0.00
3,64,1000,0.05,0.07,0.07,0.10,0.11,1000,0.06,0.06
3,64,5000,0.05,0.11,0.14,0.15,0.16,4998,0.30,0.30
3,64,10000,0.05,0.11,0.14,0.15,0.17,9993,0.60,0.60
3,64,50000,0.08,0.16,0.18,0.37,0.48,49817,3.04,3.04
3,64,100000,0.06,0.26,0.36,1.36,2.19,99247,6.05,6.05
3,64,250000,0.05,0.54,0.75,15.19,51.61,245486,14.98,14.98
3,64,500000,0.06,0.19,1.77,24.79,55.74,482459,29.44,29.44
1,256,10,0.08,0.11,0.11,0.13,0.14,10,0.00,0.00
1,256,100,0.07,0.08,0.09,0.10,0.11,100,0.02,0.02
1,256,1000,0.05,0.07,0.11,0.12,0.12,1000,0.24,0.24
1,256,5000,0.06,0.11,0.15,0.17,0.19,4998,1.22,1.22
1,256,10000,0.05,0.13,0.14,0.17,0.19,9993,2.43,2.43
1,256,50000,0.07,0.17,0.20,0.38,0.50,49812,12.16,12.16
1,256,100000,0.07,0.32,0.43,0.71,2.03,99185,24.21,24.21
1,256,250000,0.10,0.70,0.89,1.52,11.45,245275,59.88,59.88
2,256,10,0.10,0.12,0.13,0.16,0.17,10,0.00,0.00
2,256,100,0.07,0.08,0.08,0.09,0.11,100,0.02,0.02
2,256,1000,0.06,0.08,0.11,0.12,0.12,1000,0.24,0.24
2,256,5000,0.06,0.11,0.14,0.15,0.19,4998,1.22,1.22
2,256,10000,0.06,0.12,0.14,0.16,0.19,9993,2.43,2.43
2,256,50000,0.06,0.18,0.20,0.40,0.53,49813,12.16,12.16
2,256,100000,0.05,0.29,0.35,1.19,2.24,99269,24.23,24.23
2,256,250000,0.06,0.17,0.75,1.70,16.43,238957,58.33,58.33
3,256,10,0.09,0.12,0.13,0.15,0.17,10,0.00,0.00
3,256,100,0.07,0.09,0.11,0.12,0.13,100,0.02,0.02
3,256,1000,0.05,0.10,0.11,0.12,0.13,1000,0.24,0.24
3,256,5000,0.06,0.11,0.12,0.15,0.16,4998,1.22,1.22
3,256,10000,0.05,0.13,0.15,0.16,0.19,9993,2.43,2.43
3,256,50000,0.07,0.17,0.19,0.22,0.39,49815,12.16,12.16
3,256,100000,0.06,0.27,0.35,1.28,2.18,99237,24.22,24.22
3,256,250000,0.08,0.74,0.96,1.58,11.08,245258,59.87,59.87
1,512,10,0.09,0.12,0.13,0.15,0.17,10,0.00,0.00
1,512,100,0.07,0.08,0.09,0.12,0.13,100,0.04,0.04
1,512,1000,0.06,0.08,0.11,0.12,0.12,1000,0.48,0.48
1,512,5000,0.06,0.12,0.15,0.16,0.19,4998,2.44,2.44
1,512,10000,0.05,0.12,0.13,0.14,0.31,9993,4.87,4.87
1,512,50000,0.08,0.20,0.23,0.46,0.70,49816,24.32,24.32
1,512,100000,0.08,0.32,0.39,1.32,2.42,99227,48.45,48.45
2,512,10,0.10,0.13,0.14,0.16,0.17,10,0.00,0.00
2,512,100,0.07,0.08,0.09,0.12,0.13,100,0.04,0.04
2,512,1000,0.06,0.08,0.11,0.12,0.13,1000,0.48,0.48
2,512,5000,0.05,0.11,0.12,0.15,0.17,4998,2.44,2.44
2,512,10000,0.05,0.13,0.15,0.17,0.31,9993,4.87,4.87
2,512,50000,0.06,0.20,0.26,0.50,0.65,49801,24.31,24.31
2,512,100000,0.06,0.31,0.40,1.01,2.47,99212,48.44,48.44
3,512,10,0.09,0.13,0.15,0.16,0.17,10,0.00,0.00
3,512,100,0.07,0.09,0.09,0.10,0.12,100,0.04,0.04
3,512,1000,0.06,0.07,0.08,0.11,0.12,1000,0.48,0.48
3,512,5000,0.05,0.11,0.12,0.15,0.18,4998,2.44,2.44
3,512,10000,0.05,0.12,0.13,0.16,0.30,9993,4.87,4.87
3,512,50000,0.06,0.19,0.21,0.42,0.58,49814,24.32,24.32
3,512,100000,0.07,0.36,0.46,1.49,2.19,99202,48.43,48.43
1,1024,10,0.10,0.14,0.15,0.17,0.18,10,0.00,0.00
1,1024,100,0.07,0.11,0.11,0.12,0.13,100,0.09,0.09
1,1024,1000,0.06,0.10,0.12,0.12,0.14,1000,0.97,0.97
1,1024,5000,0.05,0.13,0.15,0.16,0.30,4998,4.88,4.88
1,1024,10000,0.06,0.15,0.17,0.20,0.34,9993,9.75,9.75
1,1024,50000,0.07,0.27,0.35,0.52,1.59,49797,48.62,48.62
2,1024,10,0.09,0.14,0.15,0.17,0.18,10,0.00,0.00
2,1024,100,0.07,0.08,0.09,0.09,0.13,100,0.09,0.09
2,1024,1000,0.06,0.07,0.08,0.12,0.12,1000,0.97,0.97
2,1024,5000,0.05,0.11,0.12,0.15,0.28,4998,4.88,4.88
2,1024,10000,0.06,0.15,0.17,0.19,0.34,9993,9.75,9.75
2,1024,50000,0.08,0.24,0.31,0.49,1.55,49806,48.63,48.63
3,1024,10,0.09,0.13,0.14,0.15,0.16,10,0.00,0.00
3,1024,100,0.07,0.08,0.09,0.09,0.12,100,0.09,0.09
3,1024,1000,0.05,0.07,0.10,0.11,0.13,1000,0.97,0.97
3,1024,5000,0.05,0.11,0.13,0.16,0.30,4998,4.88,4.88
3,1024,10000,0.06,0.15,0.16,0.19,0.34,9993,9.75,9.75
3,1024,50000,0.06,0.23,0.28,0.65,1.61,49809,48.64,48.64
1,4096,10,0.11,0.14,0.15,0.18,0.21,10,0.03,0.03
1,4096,100,0.08,0.10,0.12,0.13,0.16,100,0.39,0.39
1,4096,1000,0.06,0.11,0.12,0.14,0.17,1000,3.90,3.90
1,4096,5000,0.06,0.16,0.18,0.22,0.37,4998,19.52,19.52
1,4096,10000,0.08,0.17,0.19,0.30,0.38,9992,39.03,39.03
2,4096,10,0.11,0.13,0.14,0.17,0.18,10,0.03,0.03
2,4096,100,0.08,0.09,0.09,0.11,0.14,100,0.39,0.39
2,4096,1000,0.07,0.09,0.11,0.12,0.16,1000,3.90,3.90
2,4096,5000,0.06,0.16,0.17,0.21,0.35,4998,19.52,19.52
2,4096,10000,0.08,0.19,0.21,0.31,0.40,9992,39.03,39.03
3,4096,10,0.11,0.14,0.14,0.17,0.20,10,0.03,0.03
3,4096,100,0.08,0.09,0.09,0.11,0.14,100,0.39,0.39
3,4096,1000,0.06,0.10,0.11,0.13,0.19,1000,3.90,3.90
3,4096,5000,0.06,0.17,0.19,0.22,0.37,4998,19.52,19.52
3,4096,10000,0.09,0.18,0.20,0.30,0.39,9992,39.03,39.03
1,16384,10,0.15,0.23,0.25,0.28,0.44,10,0.15,0.15
1,16384,100,0.15,0.19,0.19,0.23,0.38,100,1.56,1.56
1,16384,1000,0.10,0.17,0.20,0.24,0.39,1000,15.62,15.62
1,16384,5000,0.12,0.26,0.32,0.41,1.73,4998,78.09,78.09
2,16384,10,0.16,0.20,0.23,0.27,0.33,10,0.15,0.15
2,16384,100,0.11,0.13,0.15,0.18,0.37,100,1.56,1.56
2,16384,1000,0.09,0.19,0.20,0.25,0.39,1000,15.62,15.62
2,16384,5000,0.13,0.23,0.27,0.39,1.76,4998,78.09,78.09
3,16384,10,0.14,0.22,0.25,0.27,0.38,10,0.15,0.15
3,16384,100,0.11,0.15,0.16,0.20,0.38,100,1.56,1.56
3,16384,1000,0.09,0.17,0.19,0.24,0.40,1000,15.62,15.62
3,16384,5000,0.12,0.24,0.30,0.41,2.11,4998,78.09,78.09
1,65536,10,0.29,0.35,0.37,0.45,0.59,10,0.62,0.62
1,65536,100,0.19,0.25,0.26,0.32,0.52,100,6.25,6.25
1,65536,1000,0.19,0.32,0.33,0.45,1.73,1000,62.50,62.50
2,65536,10,0.26,0.36,0.38,0.45,0.55,10,0.62,0.62
2,65536,100,0.23,0.30,0.32,0.40,0.55,100,6.25,6.25
2,65536,1000,0.19,0.31,0.32,0.45,1.74,1000,62.50,62.50
3,65536,10,0.26,0.35,0.38,0.45,0.62,10,0.62,0.62
3,65536,100,0.19,0.26,0.31,0.38,0.51,100,6.25,6.25
3,65536,1000,0.19,0.32,0.33,0.47,1.71,1000,62.50,62.50
