Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,754364,754196,11.51,11.50
1,64,704438,704333,42.99,42.98
1,256,564346,564295,137.77,137.76
1,512,420448,420426,205.29,205.28
1,1024,315993,315973,308.58,308.56
1,4096,118991,118986,464.80,464.78
1,16384,32155,32154,502.42,502.40
1,65536,9371,9370,585.68,585.62
2,16,757680,757470,11.56,11.55
2,64,704513,704372,43.00,42.99
2,256,555598,555540,135.64,135.62
2,512,446840,446812,218.18,218.16
2,1024,314108,314088,306.74,306.72
2,4096,118925,118921,464.55,464.53
2,16384,33062,33061,516.59,516.57
2,65536,9317,9317,582.31,582.31
3,16,758263,758107,11.57,11.56
3,64,704805,704673,43.01,43.00
3,256,561279,561234,137.03,137.02
3,512,319872,256278,156.18,125.13
3,1024,61632,61620,60.18,60.17
3,4096,16467,16474,64.32,64.35
3,16384,3911,3916,61.10,61.18
3,65536,1025,1025,64.06,64.06
