Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.29,0.33,0.34,0.38,0.97,10,0.00,0.00
1,16,100,0.17,0.31,0.33,0.36,0.46,100,0.00,0.00
1,16,1000,0.17,0.34,0.35,0.35,0.37,1000,0.01,0.01
1,16,5000,0.16,0.27,0.30,0.50,1.00,4998,0.07,0.07
1,16,10000,0.16,0.31,0.40,0.47,0.57,9994,0.15,0.15
1,16,50000,0.17,0.42,0.45,0.51,0.70,49874,0.76,0.76
1,16,100000,0.16,0.59,0.63,0.75,2.95,99497,1.51,1.51
1,16,250000,0.29,0.99,1.10,3.40,25.92,246840,3.76,3.76
1,16,500000,0.23,2.10,2.33,6.68,19.57,487672,7.44,7.44
2,16,10,0.31,0.41,0.43,0.56,0.58,10,0.00,0.00
2,16,100,0.23,0.33,0.34,0.39,0.62,100,0.00,0.00
2,16,1000,0.17,0.24,0.27,0.32,0.40,1000,0.01,0.01
2,16,5000,0.16,0.28,0.31,0.41,1.13,4998,0.07,0.07
2,16,10000,0.16,0.28,0.31,0.40,0.68,9994,0.15,0.15
2,16,50000,0.17,0.63,0.66,0.69,0.97,49872,0.76,0.76
2,16,100000,0.18,0.74,0.78,0.98,3.17,99486,1.51,1.51
2,16,250000,0.23,0.94,1.00,1.34,29.97,246783,3.76,3.76
2,16,500000,0.33,2.23,36.76,63.13,68.41,485909,7.41,7.39
3,16,10,0.26,0.38,0.41,0.44,0.47,10,0.00,0.00
3,16,100,0.24,0.37,0.54,0.56,0.95,100,0.00,0.00
3,16,1000,0.15,0.23,0.26,0.31,0.40,1000,0.01,0.01
3,16,5000,0.16,0.28,0.31,0.37,0.70,4998,0.07,0.07
3,16,10000,0.17,0.41,0.41,0.42,0.67,9994,0.15,0.15
3,16,50000,0.16,0.41,0.44,0.49,0.74,49874,0.76,0.76
3,16,100000,0.19,0.73,0.78,0.85,3.80,99487,1.51,1.51
3,16,250000,0.22,0.95,1.06,2.90,67.86,246705,3.76,3.76
3,16,500000,0.41,35.66,41.99,48.01,54.41,489253,7.46,7.46
1,64,10,0.21,0.33,0.36,0.40,0.53,10,0.00,0.00
1,64,100,0.20,0.32,0.33,0.36,0.47,100,0.00,0.00
1,64,1000,0.16,0.24,0.27,0.31,0.40,1000,0.06,0.06
1,64,5000,0.17,0.26,0.29,0.36,0.69,4998,0.30,0.30
1,64,10000,0.16,0.30,0.34,0.47,0.71,9994,0.60,0.60
1,64,50000,0.17,0.44,0.47,0.55,0.92,49875,3.04,3.04
1,64,100000,0.16,0.62,0.71,0.91,3.13,99509,6.07,6.07
1,64,250000,0.29,1.00,1.13,1.37,8.57,246790,15.06,15.06
1,64,500000,0.62,27.40,31.03,34.43,43.41,486399,29.68,29.64
2,64,10,0.28,0.34,0.35,0.39,0.41,10,0.00,0.00
2,64,100,0.19,0.33,0.34,0.37,0.46,100,0.00,0.00
2,64,1000,0.17,0.26,0.33,0.35,0.44,1000,0.06,0.06
2,64,5000,0.15,0.25,0.27,0.34,0.86,4998,0.30,0.30
2,64,10000,0.17,0.28,0.31,0.37,0.50,9994,0.60,0.60
2,64,50000,0.17,0.60,0.68,0.76,0.94,49876,3.04,3.04
2,64,100000,0.17,0.59,0.64,0.81,2.40,99502,6.07,6.07
2,64,250000,0.23,1.22,1.31,1.76,18.74,246796,15.06,15.06
2,64,500000,1.16,24.57,26.08,28.89,38.88,477933,29.17,29.13
3,64,10,0.28,0.34,0.35,0.50,0.72,10,0.00,0.00
3,64,100,0.28,0.32,0.34,0.38,0.57,100,0.00,0.00
3,64,1000,0.17,0.24,0.27,0.33,0.46,1000,0.06,0.06
3,64,5000,0.15,0.26,0.29,0.35,0.60,4998,0.30,0.30
3,64,10000,0.17,0.29,0.32,0.38,0.54,9994,0.60,0.60
3,64,50000,0.17,0.44,0.48,0.55,0.94,49877,3.04,3.04
3,64,100000,0.17,0.60,0.69,0.84,3.06,99499,6.07,6.07
3,64,250000,0.22,1.13,1.21,2.06,27.11,246832,15.06,15.06
3,64,500000,0.58,2.63,5.20,16.37,24.72,488544,29.81,29.81
1,256,10,0.21,0.35,0.36,0.38,0.44,10,0.00,0.00
1,256,100,0.20,0.31,0.33,0.36,0.46,100,0.02,0.02
