Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.21,0.24,0.25,0.27,0.28,10,0.00,0.00
1,16,100,0.14,0.18,0.20,0.21,0.21,100,0.00,0.00
1,16,1000,0.13,0.14,0.16,0.18,0.19,1000,0.01,0.01
1,16,5000,0.12,0.17,0.18,0.20,0.22,4998,0.07,0.07
1,16,10000,0.13,0.20,0.21,0.22,0.23,9993,0.15,0.15
1,16,50000,0.12,0.21,0.28,0.45,0.51,49806,0.75,0.75
1,16,100000,0.13,0.27,0.38,1.42,1.69,99271,1.51,1.51
1,16,250000,0.11,0.17,0.19,1.12,13.68,201402,3.07,3.07
1,16,500000,0.12,1.04,3.78,42.96,76.68,480188,7.32,7.32
2,16,10,0.15,0.25,0.25,0.26,0.28,10,0.00,0.00
2,16,100,0.14,0.16,0.16,0.17,0.19,100,0.00,0.00
2,16,1000,0.12,0.17,0.18,0.18,0.20,1000,0.01,0.01
2,16,5000,0.12,0.17,0.20,0.24,0.25,4998,0.07,0.07
2,16,10000,0.12,0.18,0.20,0.23,0.26,9992,0.15,0.15
2,16,50000,0.12,0.21,0.24,0.39,0.52,49814,0.76,0.76
2,16,100000,0.12,0.24,0.29,0.87,1.54,99239,1.51,1.51
2,16,250000,0.12,0.18,0.20,0.70,14.40,217533,3.31,3.31
2,16,500000,0.12,0.61,3.61,48.35,78.93,478517,7.30,7.29
3,16,10,0.16,0.24,0.25,0.26,0.28,10,0.00,0.00
3,16,100,0.14,0.16,0.17,0.18,0.19,100,0.00,0.00
3,16,1000,0.12,0.18,0.18,0.19,0.20,1000,0.01,0.01
3,16,5000,0.12,0.17,0.20,0.24,0.25,4998,0.07,0.07
3,16,10000,0.12,0.20,0.23,0.24,0.25,9993,0.15,0.15
3,16,50000,0.12,0.21,0.28,0.47,0.53,49802,0.75,0.75
3,16,100000,0.13,0.27,0.40,1.14,1.56,99213,1.51,1.51
3,16,250000,0.12,0.68,1.42,56.01,85.70,244728,3.73,3.73
3,16,500000,0.12,0.40,3.45,44.87,77.32,480814,7.33,7.33
1,64,10,0.16,0.26,0.26,0.28,0.31,10,0.00,0.00
1,64,100,0.14,0.16,0.17,0.17,0.19,100,0.00,0.00
