Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,699425,699369,10.67,10.67
1,64,678547,678542,41.41,41.41
1,256,246508,246443,60.18,60.16
1,512,128106,128073,62.55,62.53
1,1024,65756,65732,64.21,64.19
1,4096,16806,16823,65.64,65.71
1,16384,4224,4227,66.00,66.04
1,65536,1056,1057,66.00,66.06
2,16,695873,695868,10.61,10.61
2,64,684927,684385,41.80,41.77
2,256,247243,246840,60.36,60.26
2,512,127973,127938,62.48,62.46
2,1024,65801,65808,64.25,64.26
2,4096,16785,16779,65.56,65.54
2,16384,4224,4227,66.00,66.04
2,65536,1056,1057,66.00,66.06
3,16,685735,685729,10.46,10.46
3,64,669134,669054,40.84,40.83
3,256,247322,247175,60.38,60.34
3,512,128046,128090,62.52,62.54
3,1024,65759,65735,64.21,64.19
3,4096,16804,16817,65.64,65.69
3,16384,4225,4226,66.01,66.03
3,65536,1056,1057,66.00,66.06
