Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,855957,855789,13.06,13.05
1,64,794871,794725,48.51,48.50
1,256,624165,624096,152.38,152.36
1,512,483270,483243,235.97,235.95
1,1024,301793,301774,294.71,294.70
1,4096,121449,121440,474.41,474.37
1,16384,30089,30088,470.14,470.12
1,65536,9325,9325,582.81,582.81
2,16,849520,849233,12.96,12.95
2,64,789806,789715,48.20,48.20
2,256,621316,621278,151.68,151.67
2,512,467862,467826,228.44,228.43
2,1024,311007,310993,303.71,303.70
2,4096,120366,120361,470.17,470.16
2,16384,33577,33576,524.64,524.62
2,65536,9422,9422,588.87,588.87
3,16,848858,848628,12.95,12.94
3,64,788146,788051,48.10,48.09
3,256,504632,338952,123.20,82.75
3,512,114452,114434,55.88,55.87
3,1024,71647,61505,69.96,60.06
3,4096,33586,22834,131.19,89.19
3,16384,3978,3985,62.15,62.26
3,65536,997,997,62.31,62.31
