Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,565033,564850,8.62,8.61
1,64,514615,514516,31.40,31.40
1,256,420694,420617,102.70,102.68
1,512,328251,328180,160.27,160.24
1,1024,232861,232840,227.40,227.38
1,4096,78243,78234,305.63,305.60
1,16384,20781,20779,324.70,324.67
1,65536,7524,7523,470.25,470.18
2,16,574211,573999,8.76,8.75
2,64,525392,525257,32.06,32.05
2,256,407693,407625,99.53,99.51
2,512,315819,315790,154.20,154.19
2,1024,233838,233798,228.35,228.31
2,4096,72995,72987,285.13,285.10
2,16384,24759,24756,386.85,386.81
2,65536,6852,6851,428.25,428.18
3,16,593744,593569,9.05,9.05
3,64,529065,528946,32.29,32.28
3,256,407126,407070,99.39,99.38
3,512,303052,303027,147.97,147.96
3,1024,237032,236995,231.47,231.44
3,4096,68760,68749,268.59,268.55
3,16384,24941,24938,389.70,389.65
3,65536,420,422,26.25,26.37
