Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,868655,868441,13.25,13.25
1,64,818182,818074,49.93,49.93
1,256,642722,642654,156.91,156.89
1,512,507174,507149,247.64,247.63
1,1024,347560,347544,339.41,339.39
1,4096,125422,125417,489.92,489.91
1,16384,37446,37445,585.09,585.07
1,65536,10506,10506,656.62,656.62
2,16,859534,859274,13.11,13.11
2,64,814097,814001,49.68,49.68
2,256,636857,636825,155.48,155.47
2,512,444560,444541,217.07,217.06
2,1024,363208,363192,354.69,354.67
2,4096,129025,129019,504.00,503.98
2,16384,36736,36734,574.00,573.96
2,65536,11308,11307,706.75,706.68
3,16,874811,874625,13.34,13.34
3,64,813891,813775,49.67,49.66
3,256,657715,657663,160.57,160.56
3,512,512102,512063,250.04,250.03
3,1024,350897,350876,342.67,342.65
3,4096,129583,129577,506.18,506.16
3,16384,34056,34054,532.12,532.09
3,65536,10449,10449,653.06,653.06
