Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,676222,676219,10.31,10.31
1,64,692466,692461,42.26,42.26
1,256,573050,573047,139.90,139.90
1,512,482061,480490,235.38,234.61
1,1024,350723,350563,342.50,342.34
1,4096,101734,101727,397.39,397.37
1,16384,25159,25157,393.10,393.07
1,65536,6299,6299,393.68,393.68
2,16,693289,693286,10.57,10.57
2,64,669920,669918,40.88,40.88
2,256,613296,613277,149.73,149.72
2,512,503695,410063,245.94,200.22
2,1024,412996,291702,403.31,284.86
2,4096,100056,100050,390.84,390.82
2,16384,25159,25157,393.10,393.07
2,65536,6299,6298,393.68,393.62
3,16,679643,679640,10.37,10.37
3,64,676336,676334,41.28,41.28
3,256,622073,622069,151.87,151.87
3,512,470410,469906,229.69,229.44
3,1024,349092,348505,340.91,340.33
3,4096,101785,101778,397.59,397.57
3,16384,25161,25157,393.14,393.07
3,65536,6298,6298,393.62,393.62
